사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,판매방식명,개방자치단체코드,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
(주) 소노스테이션,종합몰,,260030.280736472,460691.714032464,2026-04-25 03:03:03,U,01,정상영업,2026-04-24 11:33:12,,2010-12-21,,강원특별자치도 홍천군 서면 팔봉리 ****-* 대명비발디파크,2021425017230200047,인터넷,4251000,"강원특별자치도 홍천군 서면 한치골길 ***, 대명비발디파크",25102,,01,영업/정상,,,1588-8511
주식회사 엔엠씨컴퍼니,종합몰,,185292.76664368,450863.026923918,2026-04-25 03:03:03,U,01,정상영업,2026-04-24 10:52:05,,2018-02-06,,서울특별시 강서구 마곡동 ***-* 퀸즈파크텐,2019315020030202351,인터넷,3150000,"서울특별시 강서구 마곡중앙*로 **, 퀸즈파크텐 ****,****호 (마곡동)",07803,,01,영업/정상,,,02-856-0505
호엘라6,종합몰,2026-04-24,202120.445178004,417045.693335284,2026-04-25 03:03:03,U,05,타시군구이관,2026-04-24 10:27:03,,2025-04-29,,경기도 수원시 권선구 권선동 ****-*,2025376003430200554,인터넷,3740000,"경기도 수원시 권선구 세권로 ***, *층 A***호 (권선동)",16581,,05,제외/삭제/전출,,,
리베디자인,교육/도서/완구/오락,2026-04-24,206594.474351648,458013.119839851,2026-04-25 03:03:03,U,05,타시군구이관,2026-04-24 09:35:57,,2025-02-03,,서울특별시 노원구 공릉동 ***-** 주인맨션,2025310018430200184,인터넷,3100000,"서울특별시 노원구 동일로***길 **, B*층 F-**호 (공릉동, 주인맨션)",01844,,05,제외/삭제/전출,,,
칠백MOM,기타,2026-04-27,210958.973084762,428316.629050098,2026-04-25 03:03:03,U,03,폐업처리,2026-04-24 17:38:32,,2019-09-09,,경기도 성남시 분당구 정자동 ***-*,2022378021930200924,인터넷,3780000,"경기도 성남시 분당구 불곡남로 **, *층 ***호 (정자동)",13604,,03,폐업,,,031-383-2803
부기영어,교육/도서/완구/오락,2026-04-25,181429.886692476,469045.573730663,2026-04-25 03:03:03,U,03,폐업처리,2026-04-24 17:48:56,,2023-05-18,,경기도 파주시 상지석동 ***-**,2024406050730201905,인터넷,4060000,"경기도 파주시 고봉로 ***-**, 가동 ***층 ***-A***호 (상지석동)",10911,,03,폐업,,,
주식회사 메나비,교육/도서/완구/오락,,189459.065518928,441844.960857588,2026-04-25 03:03:03,U,01,정상영업,2026-04-24 14:24:48,,2025-11-12,,서울특별시 금천구 가산동 ***-** 신한이노플렉스,2025317025730202095,기타,3170000,"서울특별시 금천구 가산디지털*로 ***, 신한이노플렉스 *층 ***-*호 (가산동)",08506,,01,영업/정상,,,
에스제이(SJ)이노베이션,기타,,209085.926142332,457283.215342184,2026-04-25 03:03:03,U,01,정상영업,2026-04-24 11:18:48,,2020-09-03,,서울특별시 중랑구 신내동 ***-* B동 ***호,2020306017630201476,인터넷,3060000,"서울특별시 중랑구 신내역로*길 **-**, B동 ***호 (신내동)",02055,,01,영업/정상,,,
플러스투어,레져/여행/공연,,186144.880821445,443706.570673762,2026-04-25 03:03:03,U,01,정상영업,2026-04-24 11:03:15,,2023-10-04,,서울특별시 구로구 오류동 **-* 하늘쉼빌딩,2023316015930202111,인터넷,3160000,"서울특별시 구로구 경인로**가길 *, 하늘쉼빌딩 *층 ***-**호 (오류동)",08271,,01,영업/정상,,,
셀렉트트렌드,종합몰,2026-04-24,202120.445178004,417045.693335284,2026-04-25 03:03:03,U,05,타시군구이관,2026-04-24 09:28:04,,2025-04-21,,경기도 수원시 권선구 권선동 ****-*,2025376003430200480,인터넷,3740000,"경기도 수원시 권선구 세권로 ***, *층 A**호 (권선동)",16581,,05,제외/삭제/전출,,,
(주)혜인식품,건강/식품 상품권,,204485.798796869,461163.779496304,2026-04-25 03:03:03,U,01,정상영업,2026-04-24 14:32:55,,2021-07-15,,서울특별시 도봉구 창동 **-*,2021309017030200904,"인터넷, 기타",3090000,"서울특별시 도봉구 노해로 ***, 네네빌딩 *층 (창동)",01415,,01,영업/정상,,,02-930-6665
뉴데이뉴미,의류/패션/잡화/뷰티,2026-04-24,180055.338981845,444675.457254185,2026-04-25 03:03:03,U,05,타시군구이관,2026-04-24 16:56:59,,2023-07-03,,경기도 부천시 원미구 중동 **** 신중동역 랜드마크 푸르지오 시티,2024387100730202725,인터넷,3860000,"경기도 부천시 원미구 신흥로 ***, 신중동역 랜드마크 푸르지오 시티 ***동 **층 ****호 (중동)",14539,,05,제외/삭제/전출,,,
글로벌스토어,종합몰,2026-04-25,212481.618347928,449133.956765955,2026-04-25 03:03:03,U,03,폐업처리,2026-04-24 16:05:05,,2024-03-06,,서울특별시 강동구 천호동 **-* 선진빌딩,2024324028930200585,인터넷,3240000,"서울특별시 강동구 양재대로 ****, 선진빌딩 *층 ***-K**호 (천호동)",05314,,03,폐업,,,
주식회사 가비아씨엔에스,기타,,198048.907456512,435011.702372977,2026-04-25 03:03:03,U,01,정상영업,2026-04-24 10:04:04,,2014-02-21,,경기도 과천시 갈현동 *** 가비아 앳,2024397012030200244,인터넷,3970000,"경기도 과천시 과천대로*나길 **, 가비아 앳 A동 *층 ***호 (갈현동)",13840,,01,영업/정상,,,02-6907-6850
주식회사 와이랩,교육/도서/완구/오락 의류/패션/잡화/뷰티 기타 컴퓨터/사무용품,,192717.334776187,449875.953067135,2026-04-25 03:03:03,U,01,정상영업,2026-04-24 14:52:57,,2016-04-15,,서울특별시 마포구 서교동 ***-***,2016313018030200604,인터넷,3130000,서울특별시 마포구 잔다리로*길 ** (서교동),04043,,01,영업/정상,,,02-334-4222
미스터코스,종합몰 의류/패션/잡화/뷰티 건강/식품,2026-04-24,193320.90491849,441821.019236372,2026-04-25 03:03:03,U,03,폐업처리,2026-04-24 09:44:24,,2020-01-10,,서울특별시 관악구 신림동 ****-**,2021320022530200059,인터넷,3200000,"서울특별시 관악구 문성로 ***-*, *층 (신림동)",08842,,03,폐업,,,
(주)쿼드나인,기타,2026-04-24,201985.829607973,451869.587314453,2026-04-25 03:03:03,U,05,타시군구이관,2026-04-24 13:20:46,,2019-04-25,,서울특별시 중구 황학동 ****,2021301016530201570,인터넷,3010000,"서울특별시 중구 난계로 ***, 마블플레이스 비***호 (황학동)",04574,,05,제외/삭제/전출,,,070-8672-5959
퀀유(QuanU),기타,,178311.386845724,463933.71087353,2026-04-25 03:03:03,U,01,정상영업,2026-04-24 09:14:26,,2016-05-16,,경기도 고양시 일산서구 대화동 ****-*,2016395005230200387,인터넷,3940000,"경기도 고양시 일산서구 대산로***번길 *-*, 지하층 (대화동)",10377,,01,영업/정상,,,031-909-0945
주식회사 마켓씨드,종합몰 건강/식품 기타,2026-04-24,207697.650203963,451247.597441803,2026-04-25 03:03:03,U,05,타시군구이관,2026-04-24 16:15:24,,2020-06-04,,서울특별시 광진구 중곡동 ***-** 동인빌딩 *층,2020304019030201121,"TV홈쇼핑, 인터넷, 카다로그, 신문잡지, 기타",3040000,"서울특별시 광진구 용마산로**길 **, 동인빌딩 *층 (중곡동)",04941,,05,제외/삭제/전출,,,
공주네잡화점,기타,2026-04-24,182091.824739682,446843.399346133,2026-04-25 03:03:03,U,05,타시군구이관,2026-04-24 13:17:17,,2024-05-28,,경기도 부천시 오정구 원종동 ***-** 시온주택,2024389100630200251,인터넷,3860000,"경기도 부천시 오정구 성오로***번길 **-*, C동 ***호 (원종동, 시온주택)",14433,,05,제외/삭제/전출,,,
찜꽁꿀템2,종합몰,2026-04-24,166749.538413634,460236.118454986,2026-04-25 03:03:03,U,05,타시군구이관,2026-04-24 09:25:40,,2025-07-26,,경기도 김포시 구래동 ****-**,2025409051630206057,기타,4090000,"경기도 김포시 김포한강*로**번길 **, *층 ***-A***호 (구래동)",10071,,05,제외/삭제/전출,,,
텐스타투,종합몰,2026-04-25,175051.536682254,469329.561686701,2026-04-25 03:03:03,U,03,폐업처리,2026-04-24 17:46:30,,2025-04-01,,경기도 파주시 동패동 ****-* 센타프라자*,2025406050730201407,인터넷,4060000,"경기도 파주시 청석로 ***, 센타프라자* *층 ***-Q***호 (동패동)",10874,,03,폐업,,,
세한스타,가전,,,,2026-04-25 03:03:03,U,01,정상영업,2026-04-24 13:58:22,,2025-11-20,,경기도 하남시 감이동 ***-*,2025404032130201660,인터넷,4040000,"경기도 하남시 신우실로***번길 **, 감일택지지구 자족 *-*블럭 (감이동)",12995,,01,영업/정상,,,
루미카,종합몰,2026-04-23,202120.445178004,417045.693335284,2026-04-25 03:03:03,U,03,폐업처리,2026-04-24 10:47:49,,2025-04-29,,경기도 수원시 권선구 권선동 ****-*,2025376003430200552,인터넷,3740000,"경기도 수원시 권선구 세권로 ***, *층 A***호 (권선동)",16581,,03,폐업,,,
(주)스포시스,교육/도서/완구/오락,2026-04-24,,,2026-04-25 03:03:03,U,05,타시군구이관,2026-04-24 15:38:48,,2010-02-05,,서울특별시 송파구 문정동 *** 송파 테라타워* A동 *층 ***호,2014323019830200169,"TV홈쇼핑, 인터넷, 카다로그, 신문잡지, 기타",3230000,"서울특별시 송파구 송파대로 ***, 송파 테라타워* A동 *층 ***호 (문정동)",05854,,05,제외/삭제/전출,,,
주식회사 구름,기타,,208804.044640961,433338.85782408,2026-04-25 03:03:03,U,01,정상영업,2026-04-24 14:51:22,,2016-06-24,,경기도 성남시 분당구 삼평동 ***,2019378021930200902,인터넷,3780000,"경기도 성남시 분당구 판교로 ***, A동 *층 (삼평동)",13487,,01,영업/정상,,,070-8667-0542
무무다(mumujda),종합몰,2026-04-22,208153.549108134,479742.042872861,2026-04-25 03:03:03,U,03,폐업처리,2026-04-24 09:51:59,,2025-08-08,,경기도 양주시 옥정동 ***-* 폴리프라자*,2025559032130200491,인터넷,5590000,"경기도 양주시 옥정동로*나길 **, 폴리프라자* ***호-A*** (옥정동)",11473,,03,폐업,,,
브로우다이스,기타,2026-04-24,209890.570719163,469764.941218037,2026-04-25 03:03:03,U,03,폐업처리,2026-04-24 13:24:11,,2024-05-20,,경기도 의정부시 산곡동 *** 고산센트레빌엔에이치에프,2024382031430200432,기타,3820000,"경기도 의정부시 서광로 ***, ***동 ****호 (산곡동, 고산센트레빌엔에이치에프)",11800,,03,폐업,,,
이제이컴퍼니,종합몰,2026-04-25,196192.798170947,431286.498660725,2026-04-25 03:03:03,U,03,폐업처리,2026-04-24 16:22:26,,2023-06-19,,경기도 안양시 동안구 호계동 **** 무궁화경남아파트,2023385003730201047,인터넷,3830000,"경기도 안양시 동안구 귀인로***번길 **, ***동 ***호 (호계동, 무궁화경남아파트)",14099,,03,폐업,,,
엘르무드,의류/패션/잡화/뷰티,2026-04-24,213549.044253333,439334.842494214,2026-04-25 03:03:03,U,03,폐업처리,2026-04-24 10:21:14,,2019-03-07,,경기도 성남시 수정구 산성동 ***번지,2019378021930200726,인터넷,3780000,"경기도 성남시 수정구 수정남로***번길 *-**, B*층 (산성동)",13124,,03,폐업,,,
공구사(094),기타,2026-04-23,190724.996706253,452571.628627938,2026-04-25 03:03:03,U,03,폐업처리,2026-04-24 16:29:20,,2024-08-12,,서울특별시 마포구 상암동 **-*,2024313025530202765,인터넷,3130000,"서울특별시 마포구 월드컵북로 ***, ***호 (상암동)",03930,,03,폐업,,,
세컨드찬스,종합몰,2026-04-24,204764.658079784,449437.628334972,2026-04-25 03:03:03,U,05,타시군구이관,2026-04-24 10:59:21,,2025-08-20,,서울특별시 성동구 성수동*가 ***-** 신한은행,2025303010330201338,인터넷,3030000,"서울특별시 성동구 아차산로*길 **, 신한은행 *층 **호 (성수동*가)",04793,,05,제외/삭제/전출,,,
주식회사 디데이로지스,가구/수납용품 종합몰 교육/도서/완구/오락 컴퓨터/사무용품 건강/식품 의류/패션/잡화/뷰티 자동차/자동차용품,2026-02-28,180372.891258185,476809.819978866,2026-04-25 03:03:03,U,03,폐업처리,2026-04-24 13:10:55,,2020-08-29,,경기도 파주시 월롱면 덕은리 ***-*,2020406040730201921,인터넷,4060000,경기도 파주시 월롱면 다래울길 ***,10844,,03,폐업,,,
주식회사 제이웨이브,종합몰,2026-04-23,211010.645990444,424901.537212703,2026-04-25 03:03:03,U,03,폐업처리,2026-04-24 09:39:40,,2025-07-25,,경기도 용인시 수지구 죽전동 ****-* 단국프라자,2025564001830201617,인터넷,4050000,"경기도 용인시 수지구 죽전로 ***, 단국프라자 *층 ***호 N**호 (죽전동)",16889,,03,폐업,,,
노바픽스,의류/패션/잡화/뷰티,2026-04-24,209930.508954029,445922.323908115,2026-04-25 03:03:03,U,05,타시군구이관,2026-04-24 09:49:51,,2024-09-12,,서울특별시 송파구 방이동 **-* 현대주상복합빌딩 *층 ***-**호,2024323029130203098,인터넷,3230000,"서울특별시 송파구 오금로**길 **, *층 ***-**호 (방이동, 현대주상복합빌딩)",05545,,05,제외/삭제/전출,,,
주식회사 리셀럽,종합몰 교육/도서/완구/오락 가전 컴퓨터/사무용품 레져/여행/공연 의류/패션/잡화/뷰티 건강/식품 자동차/자동차용품,,216220.883304061,450042.99362544,2026-04-25 03:03:03,U,01,정상영업,2026-04-24 11:16:07,,2025-08-18,,경기도 하남시 풍산동 ***-* 에코큐브 지식산업센터,2025404032130201124,인터넷,4040000,"경기도 하남시 미사강변서로 **, 에코큐브 지식산업센터 ***호 (풍산동)",12918,,01,영업/정상,,,
소당케이크,기타,,212054.407034207,434276.417128817,2026-04-25 03:03:03,U,01,정상영업,2026-04-24 17:32:37,,2024-05-17,,경기도 성남시 분당구 야탑동 ***-*,2024378021930202094,인터넷,3780000,"경기도 성남시 분당구 야탑로***번길 *-*, *층 ***호 (야탑동)",13504,,01,영업/정상,,,
(주)메가마트,종합몰,,191227.494870157,437644.047174663,2026-04-25 03:03:03,U,01,정상영업,2026-04-24 15:00:52,,2002-01-01,,서울특별시 금천구 시흥동 ***번지 **호,2002317010530201806,인터넷,3170000,서울특별시 금천구 시흥대로**길 ** (시흥동),,,01,영업/정상,,,02-820-8500
토마(Thoma:s),의류/패션/잡화/뷰티,2026-04-24,202975.960738539,456386.781463286,2026-04-25 03:03:03,U,05,타시군구이관,2026-04-24 14:16:46,,2017-06-01,,,2017307021630200561,인터넷,3070000,"서울특별시 성북구 월계로**길 **, B*층 (하월곡동)",02737,,05,제외/삭제/전출,,,02-913-4304
주식회사 투어메신저,기타,,198724.168895627,415170.760979998,2026-04-25 03:03:03,U,01,정상영업,2026-04-24 13:11:32,,2009-03-30,,경기도 수원시 권선구 고색동 **** 수원벤처밸리∥ A동 ***호,2009374011030200280,인터넷,3740000,"경기도 수원시 권선구 산업로***번길 ***-**, 수원벤처밸리∥ A동 *층 ***호 (고색동)",16648,,01,영업/정상,,,1544-9374
주식회사 더블유엠엠스튜디오스,의류/패션/잡화/뷰티,,208804.044640961,433338.85782408,2026-04-25 03:03:03,U,01,정상영업,2026-04-24 17:24:18,,2021-08-26,,경기도 성남시 분당구 삼평동 ***,2025378039430200561,인터넷,3780000,"경기도 성남시 분당구 판교로 ***, A동 ***호 (삼평동)",13487,,01,영업/정상,,,070-8098-8610
