"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","자산규모","부채총액","자본금","판매방식명",
"11","통신판매업","08_26_04_P","3970000","2026397012030200079","2026-02-27","","01","영업/정상","01","정상영업","","","","","","","","경기도 과천시 별양동 *-* 신라상가","경기도 과천시 별양상가*로 **, 신라상가 ***호 (별양동)","13837","더욜로컴퍼니","2026-03-01 07:37:34","I","2026-03-04 00:20:37","종합몰 교육/도서/완구/오락 컴퓨터/사무용품 의류/패션/잡화/뷰티 레져/여행/공연","199379.191164699","436253.88630452","0","0","0","인터넷",
"12","통신판매업","08_26_04_P","3970000","2026397012030200080","2026-02-27","","01","영업/정상","01","정상영업","","","","","","","","경기도 과천시 주암동 ***-*","경기도 과천시 추사로 ***, *층 (주암동)","13820","NUEVE","2026-03-01 07:41:00","I","2026-03-04 00:20:37","의류/패션/잡화/뷰티","202629.781929534","439459.087754904","0","0","0","인터넷",
"13","통신판매업","08_26_04_P","3970000","2026397012030200081","2026-02-27","","01","영업/정상","01","정상영업","","","","","","","","경기도 과천시 별양동 ** 과천 위버필드","경기도 과천시 별양로 **, ***동 ***호 (별양동, 과천 위버필드)","13838","모노(MONO)","2026-03-01 07:44:38","I","2026-03-04 00:20:37","종합몰","199267.409865018","435854.254493838","0","0","0","기타",
"14","통신판매업","08_26_04_P","3940000","2026396012830200397","2026-03-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 고양시 일산동구 중산동 ****-* 중산동 아카메디","경기도 고양시 일산동구 중산로 **, 중산동 아카메디 *층 ***-가***호 (중산동)","10355","마켓디레","2026-03-02 11:44:34","I","2026-03-04 00:20:37","종합몰","180692.668718764","463997.838740289","0","0","0","인터넷",
"15","통신판매업","08_26_04_P","3940000","2026396012830200398","2026-03-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 고양시 일산동구 백석동 **** 백송마을*단지아파트","경기도 고양시 일산동구 강촌로 ***, ***동 ***호 (백석동, 백송마을*단지아파트)","10418","예니뷰티","2026-03-02 11:48:00","I","2026-03-04 00:20:37","의류/패션/잡화/뷰티","181806.093946373","461299.092731269","0","0","0","인터넷",
"16","통신판매업","08_26_04_P","3940000","2026396012830200399","2026-03-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 고양시 일산동구 장항동 *","경기도 고양시 일산동구 장항한강*로 **, ***동 **층 ****호 (장항동)","10397","코스모스","2026-03-02 11:52:28","I","2026-03-04 00:20:37","종합몰","","","0","0","0","인터넷",
"17","통신판매업","08_26_04_P","3940000","2026396012830200400","2026-03-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 고양시 일산동구 장항동 ***-* 양우로데오랜드","경기도 고양시 일산동구 고봉로 **-**, 양우로데오랜드 비동 *층 ***호 (장항동)","10364","주식회사 정성인터내셔널","2026-03-02 12:00:52","I","2026-03-04 00:20:37","종합몰 자동차/자동차용품 기타","179253.059459872","462400.381635667","0","0","0","인터넷, 기타",
"18","통신판매업","08_26_04_P","3940000","2026396012830200401","2026-03-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 고양시 일산동구 정발산동 ****-*","경기도 고양시 일산동구 율천로*번길 *, ***호 (정발산동)","10406","오퍼스트(opust)","2026-03-02 12:05:15","I","2026-03-04 00:20:37","종합몰","180853.927481103","462714.198040147","0","0","0","인터넷",
"19","통신판매업","08_26_04_P","3940000","2026396012830200402","2026-03-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 고양시 일산동구 중산동 ****-* 중산마을*단지아파트","경기도 고양시 일산동구 탄중로 ***, ***동 ***호 (중산동, 중산마을*단지아파트)","10337","인생스토어","2026-03-02 12:10:03","I","2026-03-04 00:20:37","건강/식품","180505.26863607","465177.670123154","0","0","0","인터넷",
"20","통신판매업","08_26_04_P","3940000","2026396012830200403","2026-03-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 고양시 일산동구 백석동 **** 일산 요진 와이시티","경기도 고양시 일산동구 강송로 **, ***동 ***호 (백석동, 일산 요진 와이시티)","10450","노멜","2026-03-02 12:15:26","I","2026-03-04 00:20:37","의류/패션/잡화/뷰티","181637.189249099","460029.013400211","0","0","0","인터넷",
"21","통신판매업","08_26_04_P","3940000","2026396012830200404","2026-03-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 고양시 일산동구 장항동 *** 라이저 오피스텔","경기도 고양시 일산동구 정발산로**번길 **, 라이저 오피스텔 ***호 (장항동)","10403","쿠지제일복권","2026-03-02 12:19:40","I","2026-03-04 00:20:37","종합몰 기타","179999.998586072","461491.051295142","0","0","0","인터넷",
"22","통신판매업","08_26_04_P","4090000","2026409051630202161","2026-03-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 김포시 운양동 ****-*","경기도 김포시 김포한강**로 ***, ***-피**호 (운양동)","10073","매과이어트레이딩 유한회사","2026-03-01 17:48:59","I","2026-03-04 00:20:37","종합몰","172121.868814456","461509.51087448","0","0","0","인터넷",
"23","통신판매업","08_26_04_P","4090000","2026409051630202162","2026-03-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 김포시 구래동 ****-**","경기도 김포시 김포한강*로**번길 **, *층 제***호-A***호 (구래동)","10071","보니스나인","2026-03-01 17:49:15","I","2026-03-04 00:20:37","종합몰","166749.538413634","460236.118454986","0","0","0","인터넷",
"24","통신판매업","08_26_04_P","4090000","2026409051630202163","2026-03-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 김포시 구래동 ****-**","경기도 김포시 김포한강**로***번길 **, B동 *층 ***-C***호 (구래동)","10071","이든코리아","2026-03-01 18:03:42","I","2026-03-04 00:20:37","의류/패션/잡화/뷰티","166420.485479481","460026.890718341","0","0","0","인터넷",
"25","통신판매업","08_26_04_P","4090000","2026409051630202170","2026-03-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 김포시 고촌읍 신곡리 ***-**","경기도 김포시 고촌읍 고송로 **, *층 ***호 - D***","10126","더블블룸","2026-03-01 18:48:51","I","2026-03-04 00:20:37","종합몰","179579.010948163","455969.99878825","0","0","0","인터넷",
"26","통신판매업","08_26_04_P","4090000","2026409051630202164","2026-03-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 김포시 구래동 ****-* 이너매스한강","경기도 김포시 김포한강*로**번길 ***, 이너매스한강 ***-k**호 (구래동)","10071","글로벌픽스","2026-03-01 18:20:05","I","2026-03-04 00:20:37","종합몰","166838.78","460363.05","0","0","0","인터넷",
"27","통신판매업","08_26_04_P","4090000","2026409051630202165","2026-03-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 김포시 구래동 ****-* 이너매스한강","경기도 김포시 김포한강*로**번길 ***, 이너매스한강 ***동 k**호 (구래동)","10071","트라이몰","2026-03-01 18:20:20","I","2026-03-04 00:20:37","종합몰","166838.78","460363.05","0","0","0","인터넷",
"28","통신판매업","08_26_04_P","4090000","2026409051630202166","2026-03-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 김포시 고촌읍 신곡리 ***-**","경기도 김포시 고촌읍 고송로 **, *층 ***-D***호","10126","인사이더픽","2026-03-01 18:37:05","I","2026-03-04 00:20:37","종합몰","179579.010948163","455969.99878825","0","0","0","인터넷",
"29","통신판매업","08_26_04_P","4090000","2026409051630202167","2026-03-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 김포시 구래동 ****-*","경기도 김포시 김포한강**로***번길 ***, ***-F***호 (구래동)","10071","제스120","2026-03-01 18:37:19","I","2026-03-04 00:20:37","종합몰","166214.893825482","460298.273733436","0","0","0","인터넷",
"30","통신판매업","08_26_04_P","4090000","2026409051630202168","2026-03-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 김포시 고촌읍 신곡리 ***-**","경기도 김포시 고촌읍 고송로 **, *층 ***호","10126","스마트세일샵쓰리","2026-03-01 18:37:35","I","2026-03-04 00:20:37","종합몰","179579.010948163","455969.99878825","0","0","0","인터넷",
"31","통신판매업","08_26_04_P","4090000","2026409051630202169","2026-03-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 김포시 마산동 ***-*","경기도 김포시 김포한강*로***번길 ***, *층 ****호 (마산동)","10068","코리아컴퍼니","2026-03-01 18:48:35","I","2026-03-04 00:20:37","종합몰 의류/패션/잡화/뷰티 가구/수납용품 컴퓨터/사무용품 가전 교육/도서/완구/오락 레져/여행/공연 건강/식품 자동차/자동차용품","168818.126445825","459160.24392702","0","0","0","인터넷",
"32","통신판매업","08_26_04_P","4090000","2026409051630202171","2026-03-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 김포시 풍무동 ***-* 프라임빌복합상가","경기도 김포시 유현로 **, 프라임빌복합상가 ***-C***호 (풍무동)","10120","수네앤코(SUNE&CO)","2026-03-01 18:53:35","I","2026-03-04 00:20:37","종합몰","175893.912785508","454981.834656387","0","0","0","인터넷",
"33","통신판매업","08_26_04_P","4090000","2026409051630202172","2026-03-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 김포시 구래동 ****-**","경기도 김포시 김포한강*로**번길 **, *층 ***-A***호(뱅뱅프라자) (구래동)","10071","모노끌레르7","2026-03-01 18:57:32","I","2026-03-04 00:20:37","종합몰","166749.538413634","460236.118454986","0","0","0","인터넷",
"34","통신판매업","08_26_04_P","3940000","2026396012830200405","2026-03-02","","01","영업/정상","01","정상영업","","","","","031-926-3011","","","경기도 고양시 일산동구 백석동 ****-* 유니테크빌벤처타운","경기도 고양시 일산동구 일산로 ***, 유니테크빌벤처타운 ***호 (백석동)","10442","주식회사 위고에프엔씨","2026-03-02 12:24:46","I","2026-03-04 00:20:37","의류/패션/잡화/뷰티","181727.683200933","460855.679685362","0","0","0","인터넷",
"35","통신판매업","08_26_04_P","3940000","2026396012830200406","2026-03-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 고양시 일산동구 풍동 * 더샵일산엘로이 *단지","경기도 고양시 일산동구 풍산로 ***, 더샵일산엘로이 *단지 ***동 ****호 (풍동)","10309","모노팩(MONOPACK)","2026-03-02 12:30:00","I","2026-03-04 00:20:37","기타","","","0","0","0","인터넷",
"36","통신판매업","08_26_04_P","3940000","2026396012830200407","2026-03-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 고양시 일산동구 중산동 **** 하늘마을*단지아파트","경기도 고양시 일산동구 하늘마을*로 ***, ***동 ****호 (중산동, 하늘마을*단지아파트)","10311","키라스타","2026-03-02 12:35:16","I","2026-03-04 00:20:37","종합몰","180976.552760404","463841.945692967","0","0","0","기타",
"37","통신판매업","08_26_04_P","3940000","2026396012830200408","2026-03-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 고양시 일산동구 장항동 *** 우인아크리움빌II","경기도 고양시 일산동구 무궁화로 *-**, 우인아크리움빌II ***호 (장항동)","10364","콜라보허브","2026-03-02 12:39:33","I","2026-03-04 00:20:37","종합몰 교육/도서/완구/오락 가전 컴퓨터/사무용품 가구/수납용품 건강/식품 의류/패션/잡화/뷰티 레져/여행/공연 자동차/자동차용품 기타","179170.437111957","462404.925277089","0","0","0","인터넷",
"38","통신판매업","08_26_04_P","4520000","2026452038330200229","2026-03-01","","01","영업/정상","01","정상영업","","","","","","","","충청남도 아산시 둔포면 둔포리 ***-**","충청남도 아산시 둔포면 둔포중앙로 ***, *층 ***호","31405","수선의달인","2026-03-01 08:07:07","I","2026-03-04 00:20:37","의류/패션/잡화/뷰티 기타","203319.860982982","380541.295715971","0","0","0","인터넷",
"39","통신판매업","08_26_04_P","5670000","2026567056830200090","2026-03-02","","01","영업/정상","01","정상영업","","","","","","","","경상남도 창원시 성산구 상남동 **-* 엠케이오피스텔","경상남도 창원시 성산구 중앙대로 **, 엠케이오피스텔 ****호 (상남동)","51494","앳유어코너","2026-03-02 20:50:25","I","2026-03-04 00:20:37","교육/도서/완구/오락 가구/수납용품 의류/패션/잡화/뷰티","352888.919335344","192776.73268396","0","0","0","인터넷",
"40","통신판매업","08_26_04_P","3620000","2026362026130200212","2026-03-02","","01","영업/정상","01","정상영업","","","","","","","","광주광역시 북구 운암동 ****-* 미라보아파트","광주광역시 북구 북문대로***번길 **, ***동 ***호 (운암동, 미라보아파트)","61102","지니","2026-03-02 10:04:02","I","2026-03-04 00:20:37","종합몰 교육/도서/완구/오락 컴퓨터/사무용품 의류/패션/잡화/뷰티 자동차/자동차용품","188366.541430319","187107.852482679","0","0","0","인터넷, 기타",
"41","통신판매업","08_26_04_P","3620000","2026362026130200213","2026-03-02","","01","영업/정상","01","정상영업","","","","","","","","광주광역시 북구 북동 **-*","광주광역시 북구 금재로**번길 **-*, *층 (북동)","61240","몽글마켓","2026-03-02 10:04:15","I","2026-03-04 00:20:37","종합몰 교육/도서/완구/오락 의류/패션/잡화/뷰티","191714.761398545","184068.03621953","0","0","0","인터넷",
"42","통신판매업","08_26_04_P","3660000","2026366021530200394","2026-03-02","","01","영업/정상","01","정상영업","","","","","","","","대전광역시 서구 관저동 *** 원앙마을 *단지","대전광역시 서구 관저북로 **, ***동 ***호 (관저동, 원앙마을 *단지)","35364","원투쓰리","2026-03-02 15:38:52","I","2026-03-04 00:20:37","건강/식품 의류/패션/잡화/뷰티","230369.571209941","311456.749858648","0","0","0","인터넷",
"43","통신판매업","08_26_04_P","3420000","2026342020730200196","2026-02-27","","01","영업/정상","01","정상영업","","","","","","","","대구광역시 동구 효목동 *** 멤피스빌","대구광역시 동구 효목로 **, *층 *-**호 (효목동, 멤피스빌)","41232","하오청 유한회사","2026-02-27 09:12:08","I","2026-03-04 00:20:37","종합몰 의류/패션/잡화/뷰티","348075.655221892","265409.546190108","0","0","0","인터넷",
"44","통신판매업","08_26_04_P","3420000","2026342020730200197","2026-02-27","","01","영업/정상","01","정상영업","","","","","","","","대구광역시 동구 신서동 ***-** 대금모닝뷰","대구광역시 동구 안심로**길 *-*, C동 ***호 (신서동, 대금모닝뷰)","41083","빈나 매니저(BN Manager)","2026-02-27 10:00:35","I","2026-03-04 00:20:37","자동차/자동차용품 기타","355686.781544902","264554.901337312","0","0","0","인터넷",
"45","통신판매업","08_26_04_P","3420000","2026342020730200198","2026-02-27","","01","영업/정상","01","정상영업","","","","","","","","대구광역시 동구 효목동 ***-**","대구광역시 동구 효신로**길 *, ***-V*호 (효목동)","41230","유한회사 울트라심","2026-02-27 10:22:24","I","2026-03-04 00:20:37","종합몰","347240.434395042","265489.240656922","0","0","0","인터넷",
"46","통신판매업","08_26_04_P","3420000","2026342020730200199","2026-02-27","","01","영업/정상","01","정상영업","","","","","","","","대구광역시 동구 신암동 ***-*","대구광역시 동구 아양로 **, ***호 (신암동)","41207","주식회사 스카이제이","2026-02-27 11:52:46","I","2026-03-04 00:20:37","가전","345984.336004264","265792.049067762","0","0","0","인터넷",
"47","통신판매업","08_26_04_P","5530000","2026576000730200129","2026-03-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 화성시 병점구 진안동 ***-* 뱅뱅프라자","경기도 화성시 병점구 효행로 ****-*, 뱅뱅프라자 제*층 제***호-B***호 (진안동)","18398","유니픽7","2026-03-02 11:17:32","I","2026-03-04 00:20:37","종합몰","203794.722205901","412640.560149756","0","0","0","인터넷",
"48","통신판매업","08_26_04_P","5530000","2026576000730200131","2026-03-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 화성시 병점구 진안동 ***-* 뱅뱅프라자","경기도 화성시 병점구 효행로 ****-*, 뱅뱅프라자 (진안동)","18398","모노끌레르6","2026-03-02 15:08:43","I","2026-03-04 00:20:37","종합몰","203794.722205901","412640.560149756","0","0","0","인터넷",
"49","통신판매업","08_26_04_P","3820000","2026382023930200158","2026-02-27","","01","영업/정상","01","정상영업","","","","","031-873-8454","","","경기도 의정부시 의정부동 ***-**","경기도 의정부시 태평로 **, *층 ***호, ***호 (의정부동)","11697","금동이네","2026-03-02 19:42:39","I","2026-03-04 00:20:37","가구/수납용품 기타","204370.331936502","470415.085853731","0","0","0","인터넷",
"50","통신판매업","08_26_04_P","3820000","2026382023930200159","2026-02-27","","01","영업/정상","01","정상영업","","","","","","","","경기도 의정부시 호원동 ***-* 호원*차우성아파트","경기도 의정부시 안말로 **, ***동 ****호 (호원동, 호원*차우성아파트)","11710","포포드","2026-03-02 19:47:34","I","2026-03-04 00:20:37","교육/도서/완구/오락 의류/패션/잡화/뷰티","204254.829533166","467978.989083469","0","0","0","인터넷",
"51","통신판매업","08_26_04_P","4470000","2026447014530200059","2026-03-02","","01","영업/정상","01","정상영업","","","","","","","","충청북도 음성군 금왕읍 내송리 ***-**","충청북도 음성군 금왕읍 금일로 **, ***호-비**호","27631","영원한빛 유한회사","2026-03-02 10:35:52","I","2026-03-04 00:20:37","종합몰","250748.434298679","388199.161406058","0","0","0","인터넷",
"52","통신판매업","08_26_04_P","4470000","2026447014530200060","2026-03-02","","01","영업/정상","01","정상영업","","","","","","","","충청북도 음성군 금왕읍 내송리 ***-**","충청북도 음성군 금왕읍 금일로 **, *층 ***-비**호","27631","레드광 유한회사","2026-03-02 10:36:48","I","2026-03-04 00:20:37","종합몰","250748.434298679","388199.161406058","0","0","0","인터넷",
"53","통신판매업","08_26_04_P","4470000","2026447014530200061","2026-03-02","","01","영업/정상","01","정상영업","","","","","","","","충청북도 음성군 금왕읍 무극리 ***-* 영진빌라","충청북도 음성군 금왕읍 무극로***번길 **-*, 라동 ***호 (영진빌라)","27628","서하잡화","2026-03-02 10:38:19","I","2026-03-04 00:20:37","의류/패션/잡화/뷰티","253084.067518647","388643.354889904","0","0","0","인터넷",
"54","통신판매업","08_26_04_P","3420000","2026342020730200200","2026-02-27","","01","영업/정상","01","정상영업","","","","","","","","대구광역시 동구 신암동 **** 동대구역센텀화성파크드림아파트","대구광역시 동구 아양로 ***, ***동 ****호 (신암동, 동대구역센텀화성파크드림아파트)","41189","온루프","2026-02-27 13:39:59","I","2026-03-04 00:20:37","종합몰","","","0","0","0","인터넷",
"55","통신판매업","08_26_04_P","3420000","2026342020730200201","2026-02-27","","01","영업/정상","01","정상영업","","","","","","","","대구광역시 동구 신천동 *** 신천주공*차아파트","대구광역시 동구 국채보상로***길 **, ***동 ***호 (신천동, 신천주공*차아파트)","41266","형대프린팅","2026-02-27 14:01:56","I","2026-03-04 00:20:37","기타","345660.770201728","264810.891998351","0","0","0","인터넷",
"56","통신판매업","08_26_04_P","3420000","2026342020730200202","2026-02-27","","01","영업/정상","01","정상영업","","","","","","","","대구광역시 동구 용계동 *** 우방백자아파트","대구광역시 동구 동촌로 ***, *동 ***호 (용계동, 우방백자아파트)","41166","88커머스","2026-02-27 15:44:31","I","2026-03-04 00:20:37","건강/식품","351315.311815929","265411.632009139","0","0","0","인터넷",
"57","통신판매업","08_26_04_P","3150000","2026315020030200636","2026-03-03","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 강서구 화곡동 ***-** 킹덤그레이스","서울특별시 강서구 화곡로 ***, ***동 ***호 (화곡동, 킹덤그레이스)","07696","운명학개론","2026-03-01 17:36:05","I","2026-03-04 00:20:37","종합몰 기타","186146.858696153","449209.690521851","0","0","0","인터넷",
"58","통신판매업","08_26_04_P","5350000","2026535037430200236","2026-02-27","","01","영업/정상","01","정상영업","","","","","","","","경상남도 김해시 구산동 ***-*","경상남도 김해시 가락로 ***, *층 ****호 (구산동)","50907","토브무역 유한회사","2026-03-02 15:13:36","I","2026-03-04 00:20:37","종합몰 의류/패션/잡화/뷰티","370414.30867195","196083.165161125","0","0","0","인터넷",
"59","통신판매업","08_26_04_P","5350000","2026535037430200237","2026-02-27","","01","영업/정상","01","정상영업","","","","","","","","경상남도 김해시 구산동 ***-*","경상남도 김해시 가락로 ***, *층 ****호 (구산동)","50907","에코무역 유한회사","2026-03-02 15:16:07","I","2026-03-04 00:20:37","종합몰 의류/패션/잡화/뷰티","370414.30867195","196083.165161125","0","0","0","인터넷",
"60","통신판매업","08_26_04_P","5350000","2026535037430200238","2026-02-27","","01","영업/정상","01","정상영업","","","","","","","","경상남도 김해시 진영읍 본산리 ***-**","경상남도 김해시 진영읍 본산로 ***-*, *층","50857","주호식물병원","2026-03-02 15:22:22","I","2026-03-04 00:20:37","기타","358390.326210254","203047.72888434","0","0","0","인터넷",
"61","통신판매업","08_26_04_P","5350000","2026535037430200239","2026-02-27","","01","영업/정상","01","정상영업","","","","","","","","경상남도 김해시 삼계동 ****-* 화정마을*단지부영아파트","경상남도 김해시 삼계로 ***, ***동 ***호 (삼계동, 화정마을*단지부영아파트)","50898","오늘담다","2026-03-02 15:25:43","I","2026-03-04 00:20:37","종합몰","369786.997390109","197838.782889715","0","0","0","인터넷",
"62","통신판매업","08_26_04_P","5350000","2026535037430200240","2026-02-27","","01","영업/정상","01","정상영업","","","","","","","","경상남도 김해시 외동 ****-* 동일아파트","경상남도 김해시 함박로 ***, ***동 ***호 (외동, 동일아파트)","50958","리나컴퍼니","2026-03-02 15:37:04","I","2026-03-04 00:20:37","종합몰 교육/도서/완구/오락 컴퓨터/사무용품 가구/수납용품 의류/패션/잡화/뷰티 레져/여행/공연 성인/성인용품 자동차/자동차용품","370250.203034132","194254.192168131","0","0","0","인터넷",
"63","통신판매업","08_26_04_P","5350000","2026535037430200241","2026-02-27","","01","영업/정상","01","정상영업","","","","","","","","경상남도 김해시 불암동 ***-***","경상남도 김해시 식만로 ***-**, *층 *호 (불암동)","50937","아멘시스","2026-03-02 15:37:30","I","2026-03-04 00:20:37","종합몰","375391.449241527","193094.751917161","0","0","0","인터넷",
"64","통신판매업","08_26_04_P","5350000","2026535037430200242","2026-02-27","","01","영업/정상","01","정상영업","","","","","","","","경상남도 김해시 삼계동 ****-* 분성마을*단지푸르지오아파트","경상남도 김해시 가야로 **, ***동 ****호 (삼계동, 분성마을*단지푸르지오아파트)","50831","세렌티스","2026-03-02 15:59:01","I","2026-03-04 00:20:37","종합몰","369367.105661804","198480.25436777","0","0","0","인터넷",
"65","통신판매업","08_26_04_P","5350000","2026535037430200243","2026-02-27","","01","영업/정상","01","정상영업","","","","","","","","경상남도 김해시 삼계동 **** 삼계 한라비발디 센텀시티","경상남도 김해시 두곡로 **, ***동 ****호 (삼계동, 삼계 한라비발디 센텀시티)","50830","위드인미","2026-03-02 16:03:12","I","2026-03-04 00:20:37","종합몰 컴퓨터/사무용품 의류/패션/잡화/뷰티","369798.818970285","198492.792133567","0","0","0","인터넷",
"66","통신판매업","08_26_04_P","3990000","2026399033030200049","2026-03-27","","01","영업/정상","01","정상영업","","","","","","","","경기도 남양주시 금곡동 ***-** 금곡종합상가","경기도 남양주시 경춘로 ****, 금곡종합상가 *** E**호 (금곡동)","12237","넥스바이","2026-03-01 11:24:48","I","2026-03-04 00:20:37","종합몰","218737.593076975","459198.00118486","0","0","0","인터넷",
