"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"13","외국인관광도시민박업","03_11_04_P","3280000","CDFI2262212026000008","2026-01-23","","01","영업/정상","13","영업중","","","","","","","","부산광역시 영도구 청학동 423-1","부산광역시 영도구 청학서로 8-7 (청학동)","49018","우므 스테이","2026-01-23 16:11:09","I","2026-01-25 00:20:02","","387584.914840053","178879.938302123","외국인관광 도시민박업","","","0","","","","","0","0","0","0","Umm Stay","Foreign Tourist City Guest House","0","0","","0","0","","0","33.06","","0","","","","","","","0","","","","33",
"14","외국인관광도시민박업","03_11_04_P","3860000","CDFI2262212026000001","2026-01-22","","01","영업/정상","13","영업중","","","","","","","","경기도 부천시 오정구 작동 411-2 3층","경기도 부천시 오정구 까치로20번길 13-16, 3층 (작동)","14478","Place M","2026-01-23 09:09:17","I","2026-01-25 00:20:02","","183036.071088212","445218.807477857","외국인관광 도시민박업","","전용주거지역","0","","","","다가구용 주택(공동주택적용)","0","0","1","0","","","0","0","","0","0","","0","62.01","","0","","","","","","","5000000","","","","62",
"15","외국인관광도시민박업","03_11_04_P","3270000","CDFI2262212026000001","2026-01-23","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동구 초량동 415-10 3층","부산광역시 동구 중앙대로221번길 33, 3층 (초량동)","48816","Habor stay","2026-01-23 10:46:36","I","2026-01-25 00:20:02","","385778.799716603","181711.028366884","외국인관광 도시민박업","","상업지역","6","","","","단독주택","5","1","0","0","","","0","0","","0","0","","0","69.84","","0","","","","","","","0","","","","70",
"16","외국인관광도시민박업","03_11_04_P","3040000","CDFI2262212024000045","2024-10-29","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 자양동 842-3","서울특별시 광진구 동일로10나길 22, 202호 (자양동)","05078","CHILLAX HOUSE","2026-01-23 17:39:11","U","2026-01-25 02:40:00","","205644.617556498","448449.221960884","외국인관광 도시민박업","","","0","","","","","0","0","1","0","","","0","0","","0","0","","0","30","","0","","","","","","","0","","","","30",
"17","외국인관광도시민박업","03_11_04_P","3030000","CDFI2262212025000056","2025-12-30","","01","영업/정상","13","영업중","","","","","","","","서울특별시 성동구 하왕십리동 970-23","서울특별시 성동구 무학봉23길 6, 201호 (하왕십리동)","04710","둥지","2026-01-23 15:40:16","U","2026-01-25 02:40:00","","202709.970200286","451104.99010246","외국인관광 도시민박업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"18","외국인관광도시민박업","03_11_04_P","3020000","CDFI2262212026000009","2026-01-19","","01","영업/정상","13","영업중","","","","","","","","서울특별시 용산구 원효로2가 77-23","서울특별시 용산구 원효로 189-15, 2층 (원효로2가)","04364","올라","2026-01-23 17:01:40","U","2026-01-25 02:40:00","","196677.909440506","448303.485516382","외국인관광 도시민박업","","일반주거지역","0","","","","다가구용 주택(공동주택적용)","3","0","2","0","","","0","0","","0","0","","0","56.02","","0","","","","","","","0","","","","56",
"19","외국인관광도시민박업","03_11_04_P","3020000","CDFI2262212026000007","2026-01-14","","01","영업/정상","13","영업중","","","","","","","","서울특별시 용산구 후암동 116-36","서울특별시 용산구 후암로35길 42-1, 1층 (후암동)","04333","지안하우스","2026-01-23 17:00:43","U","2026-01-25 02:40:00","","197797.65771134","449694.463523983","외국인관광 도시민박업","","일반주거지역","0","","","","다가구용 주택(공동주택적용)","2","0","2","0","","","0","0","","0","0","","0","42.48","","0","","","","","","","0","","","","42",
"20","외국인관광도시민박업","03_11_04_P","3020000","CDFI2262212026000001","2026-01-07","","01","영업/정상","13","영업중","","","","","","","","서울특별시 용산구 후암동 30-73 타워빌","서울특별시 용산구 두텁바위로75길 10, 지층 01호 (후암동, 타워빌)","04327","남산 슬로우 스테이","2026-01-23 17:05:54","U","2026-01-25 02:40:00","","198039.470300023","450010.580700455","외국인관광 도시민박업","","일반주거지역","0","","","","다세대주택","5","1","1","0","","","0","0","","0","0","","0","71.37","","0","","","","","","","0","","","","71",
"21","외국인관광도시민박업","03_11_04_P","3020000","CDFI2262212026000010","2026-01-20","","01","영업/정상","13","영업중","","","","","","","","서울특별시 용산구 이태원동 76-3","서울특별시 용산구 이태원로16길 21-14, 3층 (이태원동)","04391","Comfy Stay","2026-01-23 17:03:42","U","2026-01-25 02:40:00","","199232.451826289","447891.819413795","외국인관광 도시민박업","","준주거지역","0","","","","다가구용 주택(공동주택적용)","3","1","2","0","","","0","0","","0","0","","0","58.03","","0","","","","","","","0","","","","58",
"22","외국인관광도시민박업","03_11_04_P","3230000","CDFI2262212026000008","2026-01-21","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 삼전동 122-10","서울특별시 송파구 백제고분로31길 16-12, 203호 (삼전동)","05603","AROME SONGPA","2026-01-23 10:27:08","U","2026-01-25 02:40:00","","208428.608159735","444637.399447431","외국인관광 도시민박업","","일반주거지역","5","주택가주변","","","다세대주택","5","0","1","0","","","0","0","","0","0","","0","38.15","","0","","","","","","","0","","","","38",
"23","외국인관광도시민박업","03_11_04_P","3230000","CDFI2262212026000002","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 송파동 133-14","서울특별시 송파구 백제고분로46길 4-17, B03호 (송파동)","05665","스테이 노브(Stay NOV)","2026-01-23 10:28:34","U","2026-01-25 02:40:00","","209780.139530574","445087.264990526","외국인관광 도시민박업","","일반주거지역","0","주택가주변","","","다가구용 주택(공동주택적용)","0","0","1","0","","","0","0","","0","0","","0","35","","0","","","","","","","0","","","","35",
"24","외국인관광도시민박업","03_11_04_P","3020000","CDFI2262212026000008","2026-01-15","","01","영업/정상","13","영업중","","","","","","","","서울특별시 용산구 이태원동 453-7 서영빌2차","서울특별시 용산구 녹사평대로40다길 8-6, 301호 (이태원동, 서영빌2차)","04351","Your House Modern&Bright","2026-01-23 17:01:14","U","2026-01-25 02:40:00","","198959.315167801","448066.289178694","외국인관광 도시민박업","","일반주거지역","0","","","","다세대주택","3","1","1","0","","","0","0","","0","0","","0","50.65","","0","","","","","","","0","","","","51",
"25","외국인관광도시민박업","03_11_04_P","3010000","CDFI2262212024000009","2024-03-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 예장동 8-88 102호","서울특별시 중구 퇴계로20나길 15-22, 102호 (예장동)","04630","하이드 아웃","2026-01-23 18:02:43","U","2026-01-25 02:40:00","","198667.614874083","450587.099454702","외국인관광 도시민박업","","","0","","","","","0","0","1","0","Hideout","Urban private room rental business for foreign tourists","0","0","","0","0","","0","39","","0","","","","","","","0","","","","39",
"26","외국인관광도시민박업","03_11_04_P","3240000","CDFI2262212024000056","2024-12-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강동구 성내동 81-1","서울특별시 강동구 올림픽로62길 9-14, 602호 (성내동)","05378","더코지하우스 2호","2026-01-23 16:28:30","U","2026-01-25 02:40:00","","210873.345224439","448305.696846202","외국인관광 도시민박업","","준주거지역","0","","","","다세대주택","0","0","0","0","The Cozy House 2","Urban Homestay For Foreign Tourist","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"27","외국인관광도시민박업","03_11_04_P","3330000","CDFI2262212025000001","2025-01-06","","01","영업/정상","13","영업중","","","","","","","","부산광역시 해운대구 중동 1500-1 타워힐즈빌라","부산광역시 해운대구 달맞이길117번가길 107-37, 401호 (중동, 타워힐즈빌라)","48117","제이제이게스트하우스","2026-01-23 12:19:18","U","2026-01-25 02:40:00","","398406.604192094","186511.027434203","외국인관광 도시민박업","","일반주거지역","0","","","","","0","0","2","0","","","0","0","","0","0","","0","160.42","","0","","","","","","","30000000","","","","160",
