"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"11","비디오물제작업","03_10_05_P","3620000","CDFF1241072026000002","2026-01-23","","01","영업/정상","13","영업중","","","","","062-653-5555","","","광주광역시 북구 중흥동 ***-**","광주광역시 북구 자미로*번길 **, ***호 (중흥동)","61226","트래시스 주식회사","2026-01-23 10:31:16","I","2026-01-25 00:20:02","","191471.447041417","185167.208681956","비디오물제작업","","0","","광고, 교육, 훈련, 기타 영상물 등","46.2","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"12","비디오물제작업","03_10_05_P","3630000","CDFF1241072026000001","2026-01-23","","01","영업/정상","13","영업중","","","","","062-413-5454","","","광주광역시 광산구 소촌동 ***","광주광역시 광산구 소촌로 ** (소촌동)","62386","주식회사 파인아이엔씨","2026-01-23 11:11:32","I","2026-01-25 00:20:02","","180995.909925246","183755.602013642","비디오물제작업","","1","","행사 기록영상, 기업홍보영상, TV CF, SNS광고, 공연 녹화물","534.2","1","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","준공업지역",
"13","비디오물제작업","03_10_05_P","4181000","CDFF1241072023000013","2023-06-27","","03","폐업","03","폐업","2026-01-23","","","","","","","강원특별자치도 춘천시 약사동 **-*","강원특별자치도 춘천시 약사고개길**번길 *-* (약사동)","24357","하얀 강","2026-01-23 18:15:55","U","2026-01-25 02:40:00","","263841.918724605","485960.700592789","비디오물제작업","","0","","비디오물 제작업","66.15","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"14","비디오물제작업","03_10_05_P","3220000","CDFF1241072022000034","2022-02-11","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 역삼동 ***-*","서울특별시 강남구 봉은사로**길 **, 우일빌딩 *층 (역삼동)","06146","(주)피터팬랩","2026-01-23 14:14:56","U","2026-01-25 02:40:00","","203589.226164498","444958.631721686","비디오물제작업","","0","","광고영상, 비디오물 제작","296.77","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"15","비디오물제작업","03_10_05_P","4181000","CDFF1241072017000011","2017-10-20","","03","폐업","03","폐업","2026-01-23","","","","","","","강원특별자치도 춘천시 온의동 **-** 금호*차아파트 *동 ****호","강원특별자치도 춘천시 스포츠타운길 ***, *동 ****호 (온의동, 금호*차아파트)","24429","하얀강","2026-01-23 18:16:06","U","2026-01-25 02:40:00","","262796.847730253","485510.154731301","비디오물제작업","","0","아파트지역","영상제작","84.57","0","0","아파트","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"16","비디오물제작업","03_10_05_P","3180000","CDFF1241072009000011","2009-02-24","","03","폐업","03","폐업","2026-01-23","","","","","","150-890","서울특별시 영등포구 여의도동 **-** 인영빌딩 ***호","서울특별시 영등포구 의사당대로*길 **,  ***호 (여의도동,인영빌딩)","","(주)에브리쇼","2026-01-23 14:39:10","U","2026-01-25 02:40:00","","193808.969259588","446429.98392891","비디오물제작업","","0","","비디오물","561.98","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"17","비디오물제작업","03_10_05_P","3190000","CDFF1241072021000011","2021-09-13","","03","폐업","03","폐업","2026-01-23","","","","","","","서울특별시 동작구 사당동 ****-** 법화빌딩","서울특별시 동작구 동작대로**길 **, 법화빌딩 지하*층 (사당동)","07014","크리에이티브 랩 유랑","2026-01-23 09:32:01","U","2026-01-25 02:40:00","","198217.275056369","442185.69520758","비디오물제작업","","0","","영화 및 비디오물","113.89","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"18","비디오물제작업","03_10_05_P","3170000","CDFF1241072025000040","2022-11-28","","01","영업/정상","13","영업중","","","","","02-6204-3619","","","서울특별시 금천구 가산동 ***-* 가산 어반워크I","서울특별시 금천구 가산디지털*로 ***, 가산 어반워크I **층 ****호,****호 (가산동)","08504","주식회사 미디어신","2026-01-23 09:16:20","U","2026-01-25 02:40:00","","189161.545672175","441988.711766202","비디오물제작업","","0","","광고, 홍보, 영상물 제작","34.9","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"19","비디오물제작업","03_10_05_P","3210000","CDFF1241072025000033","2025-07-24","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 방배동 ***-* 범창빌딩","서울특별시 서초구 효령로 ***, 범창빌딩 *층 ***호 (방배동)","06686","주식회사 엘앤씨퓨처랩(L&C FutureLab Co.,Ltd)","2026-01-23 12:05:19","U","2026-01-25 02:40:00","","199546.697764829","442105.315911466","비디오물제작업","","0","","홍보영상제작","102.06","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"20","비디오물제작업","03_10_05_P","3130000","CDFF1241072025000016","2025-01-31","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 도화동 *** 삼창주택","서울특별시 마포구 마포대로 **-*, 삼창주택 지하*층 **호 (도화동)","04157","다향디자인 주식회사","2026-01-23 13:20:04","U","2026-01-25 02:40:00","","195324.793653981","448885.430093289","비디오물제작업","","0","","홍보영상, 온라인컨텐츠 제작, 광고대행","55.5","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
