"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"11","노래연습장업","03_09_01_P","6510000","CDFF3242051993000002","1993-06-14","","01","영업/정상","13","영업중","","","","","","","","제주특별자치도 제주시 일도이동 369-18","제주특별자치도 제주시 고마로15길 3, 2층 (일도이동)","63254","연인 노래연습장","2026-01-23 10:23:13","U","2026-01-25 02:40:00","","157267.922498308","1272.96287518799","노래연습장업","유통관련업","3","","","165.69","2","1","근린생활시설","0","0","8","1","N","N","N","Y","N","N","","","","","","0","","","","","","일반상업지역",
"12","노래연습장업","03_09_01_P","5350000","CDFF3242052010000013","2010-07-21","","01","영업/정상","13","영업중","","","","","324-1231","","","경상남도 김해시 삼방동 182-4","경상남도 김해시 활천로267번길 8 (삼방동)","","초이스노래연습장","2026-01-23 17:56:25","U","2026-01-25 02:40:00","","373658.83545767","195475.148993037","노래연습장업","유통관련업","10","기타","","85.87","10","2","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","","","","상업지역",
"13","노래연습장업","03_09_01_P","3680000","CDFF3242051999000009","1999-03-24","","01","영업/정상","13","영업중","","","","","635-4763","","","대전광역시 대덕구 와동 369-1 지하1층","대전광역시 대덕구 신탄진로232번길 15, 지하1층 (와동)","34346","승리노래연습장","2026-01-23 14:04:42","U","2026-01-25 02:40:00","","237930.214965109","322349.829856268","노래연습장업","유통관련업","0","","","123.86","0","0","","0","0","4","0","N","N","N","Y","N","N","","","","","","0","","","","","","",
"14","노래연습장업","03_09_01_P","3240000","CDFF3242052007000009","2007-10-16","","01","영업/정상","13","영업중","","","","","470-2848","","","서울특별시 강동구 천호동 290-31 2층","서울특별시 강동구 상암로 78, 2층 (천호동)","05319","태양 노래연습장","2026-01-23 10:29:45","U","2026-01-25 02:40:00","","211553.776114575","449561.645343798","노래연습장업","유통관련업","2","","","93.21","2","0","","0","0","4","1","","","","Y","","","","","","","","0","","","","","","",
"15","노래연습장업","03_09_01_P","3240000","CDFF3242052005000001","2005-01-03","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강동구 성내동 439-5 (2층)","서울특별시 강동구 양재대로85길 14, 2층 (성내동)","05405","락 노래연습장","2026-01-23 16:24:25","U","2026-01-25 02:40:00","","211775.882753999","446940.608800863","노래연습장업","유통관련업","0","기타","","180.07","0","0","근린생활시설","0","0","8","2","N","N","N","Y","N","N","","","","","","0","","","","","","일반주거지역",
"16","노래연습장업","03_09_01_P","5690000","CDFF3242052022000004","2022-08-30","","03","폐업","03","폐업","2025-08-31","","","","","","","세종특별자치시 장군면 금암리 259-1 영조정보마을임대아파트","세종특별자치시 장군면 대학길 118, 상가동 3층 (영조정보마을임대아파트)","30056","놀이터 코인노래연습장","2026-01-23 09:58:50","U","2026-01-25 02:40:00","","218864.607979326","327517.94271975","노래연습장업","유통관련업","0","","","54.16","0","0","","0","0","4","4","","","","Y","","","","","","","","0","","","","","","",
"17","노래연습장업","03_09_01_P","3620000","CDFF3242052015000004","2015-06-30","","01","영업/정상","13","영업중","","","","","","","","광주광역시 북구 운암동 489-11 3층","광주광역시 북구 서암대로 5, 3층 (운암동)","61118","어울림노래연습장","2026-01-23 13:25:38","U","2026-01-25 02:40:00","","189490.406718476","186016.355618298","노래연습장업","유통관련업","3","기타","","130.68","3","0","근린생활시설","1.3","30","4","0","","Y","Y","","","Y","","","","","","0","","","","","","일반주거지역",
"18","노래연습장업","03_09_01_P","5690000","CDFF3242052009000003","2009-04-13","","01","영업/정상","13","영업중","","","","","044-864-2005","","","세종특별자치시 조치원읍 신흥리 228-1 세종메디칼프라자 201호","세종특별자치시 조치원읍 대첩로 75, 201호 (세종메디칼프라자)","30031","쇼노래연습장","2026-01-23 13:25:37","U","2026-01-25 02:40:00","","225685.212108656","343760.972446239","노래연습장업","유통관련업","7","아파트지역","","218.73","2","1","근린생활시설","1.2","50","7","0","","Y","Y","","","Y","","","","","","0","","","","","","일반주거지역",
"19","노래연습장업","03_09_01_P","5540000","CDFF3242051993000003","1993-08-04","","01","영업/정상","13","영업중","","","","","031-761-7713","","","경기도 광주시 역동 22-30","경기도 광주시 광주대로 11-26 (역동)","12758","스카이 노래연습장","2026-01-23 16:24:39","U","2026-01-25 02:40:00","","222901.023128152","434054.26167748","노래연습장업","유통관련업","3","","","128","2","0","근린생활시설","0","0","5","0","N","N","N","","N","N","","","","","","0","","","","","","상업지역",
"20","노래연습장업","03_09_01_P","3930000","CDFF3242051999000023","1999-06-11","","03","폐업","03","폐업","2026-01-23","","","","438-9859","","","경기도 안산시 상록구 팔곡이동 358-2","경기도 안산시 상록구 해안로 1349 (팔곡이동)","15529","팔곡노래연습장","2026-01-23 14:06:02","U","2026-01-25 02:40:00","","189985.003450761","421672.103837935","노래연습장업","유통관련업","","","","147.59","","1","","","","5","1","N","N","N","Y","N","N","","","","","","","","","","","","",
"21","노래연습장업","03_09_01_P","3860000","CDFF3242051995000012","1995-07-01","","03","폐업","03","폐업","2026-01-23","","","","032-681-5017","","","경기도 부천시 오정구 여월동 6-28","경기도 부천시 오정구 삼작로 332 (여월동)","14462","세종노래연습장","2026-01-23 17:37:03","U","2026-01-25 02:40:00","","182122.840128177","446415.679707837","노래연습장업","유통관련업","0","","","79.33","0","1","근린생활시설","1","0","6","2","Y","Y","Y","Y","Y","Y","","","","","","0","","","","","","",
