사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,판매방식명,개방자치단체코드,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
오가닉 월드,종합몰 의류/패션/잡화/뷰티 건강/식품,2026-03-19,,,2026-03-20 03:03:03,U,03,폐업처리,2026-03-19 10:28:39,,2018-07-18,,경기도 성남시 수정구 시흥동 *** 판교 제*테크노밸리 LH *단지,2018378021930201682,인터넷,3780000,"경기도 성남시 수정구 창업로**번길 *, ***동 ***호 (시흥동, 판교 제*테크노밸리 LH *단지)",13449,,03,폐업,,,031-702-9258
(유) 장성수산,종합몰,,209790.959909032,443481.212174317,2026-03-20 03:03:03,U,01,정상영업,2026-03-19 17:10:47,,2020-09-18,,서울특별시 송파구 가락동 *** 가락동 농수산물도매시장,2020323026130203552,인터넷,3230000,"서울특별시 송파구 양재대로 ***, 가락동 농수산물도매시장내 가락몰판매동 수산부류 *층 ***호 (가락동)",05699,,01,영업/정상,,,
블랭몬,종합몰 의류/패션/잡화/뷰티,2026-03-19,188417.188067696,449276.684239593,2026-03-20 03:03:03,U,03,폐업처리,2026-03-19 21:12:45,,2021-09-24,,서울특별시 양천구 목동 ***-** 다솜빌라트,2021314016730201612,인터넷,3140000,"서울특별시 양천구 목동중앙본로**길 **, ***호 (목동, 다솜빌라트)",07948,,03,폐업,,,
드'디어(de'dear),의류/패션/잡화/뷰티,2026-03-20,210956.34433362,425506.249422966,2026-03-20 03:03:03,U,03,폐업처리,2026-03-19 17:48:46,,2025-09-03,,경기도 용인시 수지구 죽전동 ****-* 세종프라자,2025564001830202056,인터넷,4050000,"경기도 용인시 수지구 현암로 ***, 세종프라자 *층 ***-H**호 (죽전동)",16880,,03,폐업,,,
아부하킴  주식회사,종합몰,2026-03-18,197099.870052156,449187.760852838,2026-03-20 03:03:03,U,03,폐업처리,2026-03-19 09:21:48,,2020-08-13,,서울특별시 용산구 청파동*가 **-***,2021302015030200215,인터넷,3020000,"서울특별시 용산구 청파로**길 **, ***호 (청파동*가)",04309,,03,폐업,,,02-6593-2921
꿈바라기,종합몰,2026-03-18,211216.815677393,418983.379968997,2026-03-20 03:03:03,U,03,폐업처리,2026-03-19 14:17:06,,2024-03-12,,경기도 용인시 기흥구 구갈동 ***-* 구갈주차전용건물,2024563001830202191,인터넷,4050000,"경기도 용인시 기흥구 강남서로 **, 구갈주차전용건물 *층***호-K**( (구갈동)",16977,,03,폐업,,,
드림피그테크놀로지 유한회사,종합몰,,172058.48850519,461511.28144904,2026-03-20 03:03:03,U,01,정상영업,2026-03-19 17:37:20,,2025-10-04,,경기도 김포시 운양동 ****-*,2025409051630208238,인터넷,4090000,"경기도 김포시 김포한강**로 ***, *층 ***-디**호(리앤포레*차) (운양동)",10073,,01,영업/정상,,,
퀸즈 컴퍼니,종합몰,2026-03-17,193534.588248577,444459.419669621,2026-03-20 03:03:03,U,03,폐업처리,2026-03-19 10:10:04,,2021-01-19,,서울특별시 동작구 대방동 ***-* 디비 클라식,2023319027130201546,인터넷,3190000,"서울특별시 동작구 대방동길 **, ***호 (대방동, 디비 클라식)",06953,,03,폐업,,,070-7913-3330
올라운드,종합몰,2026-03-19,200958.146177387,442749.959049103,2026-03-20 03:03:03,U,03,폐업처리,2026-03-19 16:24:42,,2025-02-10,,서울특별시 서초구 서초동 ****-* 서초센트럴IPARK,2025321015330200428,인터넷,3210000,"서울특별시 서초구 반포대로**길 **, ***동 ****호 (서초동, 서초센트럴IPARK)",06652,,03,폐업,,,
광카광카,종합몰,,208295.099818379,456014.999180519,2026-03-20 03:03:03,U,01,정상영업,2026-03-19 15:05:17,,2025-02-05,,서울특별시 중랑구 신내동 *** 신아타운 B** - F***호,2025306020230200255,인터넷,3060000,"서울특별시 중랑구 봉화산로 ***, 신아타운 B** - F***호 (신내동)",02076,,01,영업/정상,,,
블루앤워터,기타,2026-03-18,216545.111267521,467771.437598811,2026-03-20 03:03:03,U,03,폐업처리,2026-03-19 10:04:08,,2023-07-26,,경기도 남양주시 진접읍 금곡리 ****-*,2023399031730200682,인터넷,3990000,"경기도 남양주시 진접읍 해밀예당*로 **-**, ***호",12066,,03,폐업,,,
㈜ 제너시스비비큐,기타,2026-03-20,210189.676454187,443262.099297628,2026-03-20 03:03:03,U,03,폐업처리,2026-03-19 13:21:30,,2013-04-17,,,2013323019830200481,인터넷,3230000,서울특별시 송파구 중대로 ** (문정동),,,03,폐업,,,02-3403-9091
주식회사국제팝업북아트협회,교육/도서/완구/오락,,178667.401583391,443002.348796596,2026-03-20 03:03:03,U,01,정상영업,2026-03-19 17:31:45,,2013-12-20,,경기도 부천시 원미구 상동 ***번지 *호 대광빌딩*층,2013386029130201540,인터넷,3860000,"경기도 부천시 원미구 석천로 ** (상동, 대광빌딩*층)",,,01,영업/정상,,,032-329-7607
고비캐시미어코리아 유한회사,의류/패션/잡화/뷰티,2026-03-19,202516.402127871,444117.548770404,2026-03-20 03:03:03,U,05,타시군구이관,2026-03-19 14:12:34,,2025-09-25,,서울특별시 강남구 역삼동 ***-* KG Tower,2025322024930205455,인터넷,3220000,"서울특별시 강남구 테헤란로*길 *, *층 KG Tower (역삼동)",06134,,05,제외/삭제/전출,,,
다울 DAWUL,기타,2026-03-19,179858.295589363,445291.903732753,2026-03-20 03:03:03,U,05,타시군구이관,2026-03-19 17:21:25,,2025-06-20,,경기도 부천시 원미구 약대동 *** 부천위브트레지움*단지아파트,2025387100730201265,인터넷,3860000,"경기도 부천시 원미구 도약로 ***, ***동 **층 ****호 (약대동, 부천위브트레지움*단지아파트)",14535,,05,제외/삭제/전출,,,
에이치엔실업 주식회사,종합몰,,,,2026-03-20 03:03:03,U,01,정상영업,2026-03-19 09:31:40,,2025-11-17,,경기도 안양시 만안구 안양동 ***-** VON PLAZA ***호,2025384003330202259,인터넷,3830000,"경기도 안양시 만안구 안양로 ***, VON PLAZA *층 ***호 (안양동)",13992,,01,영업/정상,,,
주식회사 끌림,종합몰 의류/패션/잡화/뷰티,,176748.177541764,465785.073407642,2026-03-20 03:03:03,U,01,정상영업,2026-03-19 09:13:24,,2021-01-26,,경기도 고양시 일산서구 덕이동 ****,2021410012530200224,인터넷,3940000,경기도 고양시 일산서구 송포백송길 **-** (덕이동),10212,,01,영업/정상,,,
수원눈썹전문 바이미인브로우,의류/패션/잡화/뷰티,,202694.466187583,418320.159362153,2026-03-20 03:03:03,U,01,정상영업,2026-03-19 16:25:22,,2021-11-18,,경기도 수원시 팔달구 인계동 ****-** 센트럴시티 아리스타 ***호,2021376003430201497,인터넷,3740000,"경기도 수원시 팔달구 인계로***번길 *, ***호 (인계동, 센트럴시티 아리스타)",16489,,01,영업/정상,,,
별빛이화약국,건강/식품 기타,2026-03-19,205496.329962005,443515.70221107,2026-03-20 03:03:03,U,03,폐업처리,2026-03-19 15:54:52,,2024-07-23,,서울특별시 강남구 대치동 ***-* 대치퍼스트빌딩,2024322024930204749,인터넷,3220000,"서울특별시 강남구 삼성로 ***, 대치퍼스트빌딩 *층 (대치동)",06291,,03,폐업,,,
미니투스,종합몰 교육/도서/완구/오락 가전 컴퓨터/사무용품 가구/수납용품 의류/패션/잡화/뷰티 자동차/자동차용품,2026-03-19,,,2026-03-20 03:03:03,U,03,폐업처리,2026-03-19 11:23:08,,2020-02-07,,경기도 화성시 동탄구 여울동 *** 동탄역 신미주,2020553041530200186,인터넷,5530000,"경기도 화성시 동탄구 동탄감배산로 **, ****동 ***호 (여울동, 동탄역 신미주)",18480,,03,폐업,,,
샤인샵,의류/패션/잡화/뷰티,,,,2026-03-20 03:03:03,U,01,정상영업,2026-03-19 09:36:47,,2020-02-07,,경기도 안양시 만안구 안양동 ****번지 *호 ***호,2020384003330200108,인터넷,3830000,"경기도 안양시 만안구 예술공원로***번길 **, *층 *호 (안양동)",13911,,01,영업/정상,,,
스턱인디에어,의류/패션/잡화/뷰티,2026-03-18,209714.027222914,415112.443559383,2026-03-20 03:03:03,U,03,폐업처리,2026-03-19 11:57:53,,2024-04-03,,경기도 용인시 기흥구 공세동 ***-*,2024563001830202800,인터넷,4050000,"경기도 용인시 기흥구 공세로 ***-**, 테라스가든 B**-E***호 (공세동)",17084,,03,폐업,,,070-4107-9786
제니스,종합몰 의류/패션/잡화/뷰티,2026-03-17,185041.323336678,424016.783552797,2026-03-20 03:03:03,U,03,폐업처리,2026-03-19 14:44:43,,2025-01-07,,경기도 안산시 단원구 고잔동 ***-* 하이베라스,2025393048230200088,인터넷,3930000,"경기도 안산시 단원구 고잔*길 *, 하이베라스 *** A-**호 (고잔동)",15359,,03,폐업,,,
제이블랑,종합몰,,177929.617628282,463282.527184095,2026-03-20 03:03:03,U,02,휴업처리,2026-03-19 09:18:48,,2024-12-04,,경기도 고양시 일산서구 대화동 ****,2024410012530202300,인터넷,3940000,경기도 고양시 일산서구 일산로***번길 **-** (대화동),10383,,02,휴업,2026-03-18,2027-01-01,
(주)제이제이앤에이치엠,기타,2026-03-19,198675.267764301,443752.712313929,2026-03-20 03:03:03,U,05,타시군구이관,2026-03-19 09:25:01,,2022-07-13,,서울특별시 서초구 방배동 ***-* 후생시설,2022321015330201931,인터넷,3210000,"서울특별시 서초구 방배중앙로 ***, 후생시설 *동 ***호 (방배동)",06553,,05,제외/삭제/전출,,,
가띠,컴퓨터/사무용품 의류/패션/잡화/뷰티,2026-03-19,215010.763627235,450026.852395313,2026-03-20 03:03:03,U,03,폐업처리,2026-03-19 10:35:55,,2025-01-07,,서울특별시 강동구 상일동 *** 고덕자이,2025324028930200044,인터넷,3240000,"서울특별시 강동구 상일로 **, ***동 ****호 (상일동, 고덕자이)",05275,,03,폐업,,,
네일피어나,기타,2026-03-20,192756.521200793,457852.802238455,2026-03-20 03:03:03,U,03,폐업처리,2026-03-19 14:28:29,,2024-05-21,,서울특별시 은평구 갈현동 ***-*,2024311021730200784,인터넷,3110000,"서울특별시 은평구 통일로**길 *-*, *층 (갈현동)",03329,,03,폐업,,,
프라우즈,종합몰 기타,2026-03-19,168471.287493966,459380.706977209,2026-03-20 03:03:03,U,03,폐업처리,2026-03-19 16:03:06,,2024-11-20,,경기도 김포시 마산동 ***-*,2024409046530208253,기타,4090000,"경기도 김포시 김포한강*로 ***, *층 ***-c***호 (마산동)",10068,,03,폐업,,,
주식회사 찬란한컴퍼니,의류/패션/잡화/뷰티,2026-03-19,187811.167840216,444233.836062529,2026-03-20 03:03:03,U,05,타시군구이관,2026-03-19 09:26:48,,2017-06-09,,,2017316015930200830,인터넷,3160000,"서울특별시 구로구 중앙로*길 **, ***호 (고척동, 서봉빌딩)",08225,,05,제외/삭제/전출,,,
루어스플라워,종합몰,2026-03-19,204323.379063592,441894.236893348,2026-03-20 03:03:03,U,03,폐업처리,2026-03-19 12:44:15,,2024-05-17,,서울특별시 강남구 개포동 ****-* 신영빌딩,2024322024930203326,인터넷,3220000,"서울특별시 강남구 개포로 ***, 신영빌딩 *층 (개포동)",06306,,03,폐업,,,
(주)페어프랜즈,의류/패션/잡화/뷰티,2026-03-19,182859.4942819,471222.921048603,2026-03-20 03:03:03,U,05,타시군구이관,2026-03-19 13:59:48,,2006-10-02,,경기도 파주시 조리읍 봉일천리 ***-*,2025406050730202908,인터넷,4060000,"경기도 파주시 조리읍 봉천로 **-**, ***호 일부(***)",10937,,05,제외/삭제/전출,,,031-962-4841
제이에스,종합몰,,196422.560951582,417863.892924875,2026-03-20 03:03:03,U,01,정상영업,2026-03-19 18:29:06,,2025-11-10,,경기도 수원시 권선구 호매실동 **** 벨섬시티 ****동 ***호,2025376003430201624,인터넷,3740000,"경기도 수원시 권선구 호매실로***번길 **, ****동 ***호 (호매실동, 벨섬시티)",16402,,01,영업/정상,,,
