사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,판매방식명,개방자치단체코드,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
네이처맘,건강/식품,,277820.161037971,431037.196970703,2026-05-21 03:03:03,U,01,정상영업,2026-05-20 12:25:28,,2010-02-01,,강원특별자치도 원주시 지정면 가곡리 **** 원주 롯데캐슬 더퍼스트,2017419024130200418,인터넷,4191000,"강원특별자치도 원주시 지정면 가곡로 **, ****동 ***호 (원주 롯데캐슬 더퍼스트)",26352,,01,영업/정상,,,
나다움,종합몰,2025-12-19,180064.764835475,473284.337047264,2026-05-21 03:03:03,U,03,폐업처리,2026-05-20 10:15:19,,2025-02-04,,경기도 파주시 금촌동 **-** 세성빌딩,2025406050730200561,인터넷,4060000,"경기도 파주시 금정**길 **, *층***-p***호(금촌동,세성빌딩,공유오피스) (금촌동)",10929,,03,폐업,,,
지니,종합몰 건강/식품 의류/패션/잡화/뷰티,2026-05-21,196541.816782271,441507.31880744,2026-05-21 03:03:03,U,03,폐업처리,2026-05-20 17:28:49,,2024-04-22,,서울특별시 관악구 봉천동 ***-*,2024320022530200742,인터넷,3200000,"서울특별시 관악구 낙성대역길 **, *층 우측***호 (봉천동)",08793,,03,폐업,,,
타니글로벌,종합몰,,180988.469121159,484928.391454435,2026-05-21 03:03:03,U,01,정상영업,2026-05-20 16:21:07,,2023-10-30,,경기도 파주시 문산읍 당동리 ***-*,2025406050730200400,인터넷,4060000,"경기도 파주시 문산읍 방촌로 ****, 제*층 제***-A***호(좋은빌딩*)",10816,,01,영업/정상,,,
파인컴퍼니,가전 컴퓨터/사무용품,2026-05-20,195045.515107949,443011.455007816,2026-05-21 03:03:03,U,03,폐업처리,2026-05-20 10:17:01,,2015-06-29,,서울특별시 관악구 봉천동 ****번지 벽산블루밍아파트 ***동 ***호,2015320021130200598,인터넷,3200000,"서울특별시 관악구 은천로 **, ***동 ***호 (봉천동, 벽산블루밍아파트)",,,03,폐업,,,02-6105-5122
마주미소,종합몰,2026-05-20,184971.522700042,450643.056387457,2026-05-21 03:03:03,U,05,타시군구이관,2026-05-20 09:25:58,,2016-06-07,,서울특별시 강서구 마곡동 ***-** 이너매스마곡Ⅱ,2016315016630200620,인터넷,3150000,"서울특별시 강서구 마곡중앙*로 **, 이너매스마곡Ⅱ *층 ***호 (마곡동)",07806,,05,제외/삭제/전출,,,070-4643-7310
(주) 비엠시스코리아,컴퓨터/사무용품,2026-05-20,203494.549317446,444239.82935402,2026-05-21 03:03:03,U,05,타시군구이관,2026-05-20 15:50:54,,2020-06-15,,서울특별시 강남구 역삼동 ***번지 **호,2020322023630203543,인터넷,3220000,"서울특별시 강남구 논현로**길 **, 역삼포커스빌딩 *층 (역삼동)",06223,,05,제외/삭제/전출,,,
(주)센세이션엔터테인먼트,교육/도서/완구/오락,2026-05-20,204819.34560229,446662.792093523,2026-05-21 03:03:03,U,05,타시군구이관,2026-05-20 17:50:09,,2022-04-05,,서울특별시 강남구 청담동 **-** 리버뷰오피스텔,2022322024930201975,인터넷,3220000,"서울특별시 강남구 영동대로 ***, *층 ***호 리버뷰오피스텔 (청담동)",06072,,05,제외/삭제/전출,,,
"주식회사 모드니스토어 (Modnystore.Co.,Ltd)",기타,2025-12-17,172700.725764429,475591.872578318,2026-05-21 03:03:03,U,03,폐업처리,2026-05-20 10:07:18,,2024-12-13,,경기도 파주시 탄현면 성동리 ***,2024406050730205043,인터넷,4060000,"경기도 파주시 탄현면 성동로 **-**, *층",10862,,03,폐업,,,
더 클래씨 앤 클레이(2호점),종합몰,2026-05-21,164657.31370963,465551.919828301,2026-05-21 03:03:03,U,03,폐업처리,2026-05-20 16:09:56,,2024-05-31,,경기도 김포시 통진읍 서암리 ***-*,2024409046530204036,인터넷,4090000,"경기도 김포시 통진읍 서암로**번길 **-**, *층 ***-B**호",10018,,03,폐업,,,
저스트두잇,종합몰,2025-12-12,181429.886692476,469045.573730663,2026-05-21 03:03:03,U,03,폐업처리,2026-05-20 10:04:17,,2024-11-28,,경기도 파주시 상지석동 ***-**,2024406050730204889,인터넷,4060000,"경기도 파주시 고봉로 ***-**, *층 ***-E***호 (상지석동)",10911,,03,폐업,,,
더리프캐나다,건강/식품,2026-05-21,191514.06272201,447942.10294104,2026-05-21 03:03:03,U,03,폐업처리,2026-05-20 13:52:44,,2025-08-28,,서울특별시 영등포구 당산동*가 ***-** 서흥그린빌,2025318025430202000,인터넷,3180000,"서울특별시 영등포구 당산로**길 **-*, ***호 (당산동*가, 서흥그린빌)",07223,,03,폐업,,,
장수푸드,종합몰 의류/패션/잡화/뷰티 기타,2026-05-20,210193.6886262,429619.308077682,2026-05-21 03:03:03,U,03,폐업처리,2026-05-20 11:45:43,,2025-10-16,,경기도 성남시 분당구 정자동 *** 한솔마을,2025378039430201900,"인터넷, 기타",3780000,"경기도 성남시 분당구 내정로 **, 한솔마을 ***동 ****호 (정자동)",13607,,03,폐업,,,
(주) 프리즘엠아이텍,종합몰,,194530.535390096,446306.787198089,2026-05-21 03:03:03,U,01,정상영업,2026-05-20 10:06:36,,2020-08-24,,서울특별시 영등포구 여의도동 **-* 콤비빌딩,2020318024730200544,인터넷,3180000,"서울특별시 영등포구 **로 **, 콤비빌딩 *층 ***호 (여의도동)",07345,,01,영업/정상,,,
핫딜마켓,종합몰,2026-05-20,243274.929406819,443226.923588779,2026-05-21 03:03:03,U,03,폐업처리,2026-05-20 17:31:15,,2025-05-28,,경기도 양평군 양평읍 양근리 ***-*,2025417023230201336,인터넷,4170000,"경기도 양평군 양평읍 양평시장길**번길 *, *층 ***호-C***",12556,,03,폐업,,,
효중기념간호학원,종합몰,2026-05-21,200672.665725599,422087.447900774,2026-05-21 03:03:03,U,03,폐업처리,2026-05-20 15:33:20,,2022-09-16,,경기도 수원시 장안구 송죽동 ***-* 신성빌딩,2022375003230200691,인터넷,3740000,"경기도 수원시 장안구 송원로 **, 신성빌딩 *층 (송죽동)",16305,,03,폐업,,,
홈(Holm),종합몰 의류/패션/잡화/뷰티,,216820.141311837,449810.642846627,2026-05-21 03:03:03,U,01,정상영업,2026-05-20 17:11:52,,2025-04-19,,경기도 하남시 풍산동 ***-* 미사동일 넥서스,2025404032130200379,"인터넷, 기타",4040000,"경기도 하남시 미사강변중앙로**번길 **, 미사동일 넥서스 *층 ***호 (풍산동)",12939,,01,영업/정상,,,
더 클래씨 앤 클레이 (The Classy & Clay),종합몰,2026-05-21,166824.396832512,461624.195757291,2026-05-21 03:03:03,U,03,폐업처리,2026-05-20 16:07:59,,2023-12-22,,경기도 김포시 양촌읍 양곡리 ***-**,2023409039930205467,인터넷,4090000,"경기도 김포시 양촌읍 양곡*로**번길 **, *층 D**호",10059,,03,폐업,,,
주본,종합몰 교육/도서/완구/오락 가전 컴퓨터/사무용품 가구/수납용품 건강/식품 의류/패션/잡화/뷰티 레져/여행/공연 성인/성인용품 자동차/자동차용품 기타,,212857.77574156,448256.677803728,2026-05-21 03:03:03,U,07,직권말소,2026-05-20 15:35:46,,2023-11-14,,서울특별시 강동구 길동 ***-***,2023324028930202480,인터넷,3240000,서울특별시 강동구 명일로 ***-** (길동),05349,,04,취소/말소/만료/정지/중지,,,
제니스,건강/식품,2026-05-20,213352.638752231,456784.268068925,2026-05-21 03:03:03,U,05,타시군구이관,2026-05-20 13:36:22,,2024-09-03,,경기도 남양주시 다산동 **** 현대프리미어캠퍼스,2024399036930200830,인터넷,3990000,"경기도 남양주시 다산순환로 **, 현대프리미어캠퍼스 *층 에이에이**-***호 (다산동)",12248,,05,제외/삭제/전출,,,031-555-0573
주식회사 한국내추럴푸드협회,건강/식품,,208740.294782163,455229.895484411,2026-05-21 03:03:03,U,01,정상영업,2026-05-20 09:59:06,,2022-06-22,,서울특별시 중랑구 망우동 ***-* *층 ***호,2022306017630200945,인터넷,3060000,"서울특별시 중랑구 망우로**길 *, *층 ***호 (망우동)",02164,,01,영업/정상,,,
렌탈뮤지엄,가전,2026-05-20,206195.643239942,470550.681759251,2026-05-21 03:03:03,U,05,타시군구이관,2026-05-20 10:08:44,,2019-09-04,,경기도 의정부시 신곡동 ***-* 신곡동현대아파트 ***동 ****호,2025382031430200643,인터넷,3820000,"경기도 의정부시 시민로 ***, ***동 ****호 (신곡동, 신곡동현대아파트)",11782,,05,제외/삭제/전출,,,
레아유니크,종합몰,2026-05-19,207632.628444281,449993.876581563,2026-05-21 03:03:03,U,03,폐업처리,2026-05-20 14:20:34,,2022-07-30,,서울특별시 광진구 능동 ***-*,2022304019030201562,인터넷,3040000,"서울특별시 광진구 천호대로***길 **, ***호 (능동)",04987,,03,폐업,,,02-548-1750
더욱 더 건강한 하루,종합몰,,213922.880609869,450981.298090763,2026-05-21 03:03:03,U,07,직권말소,2026-05-20 15:30:02,,2023-11-16,,서울특별시 강동구 고덕동 ***-* 고덕파크빌*,2023324028930202496,인터넷,3240000,"서울특별시 강동구 동남로**길 **-**, ***호 (고덕동, 고덕파크빌*)",05219,,04,취소/말소/만료/정지/중지,,,
메이리파워 주식회사,종합몰 가전 기타 의류/패션/잡화/뷰티,,174272.062914955,428550.024096858,2026-05-21 03:03:03,U,01,정상영업,2026-05-20 10:56:49,,2025-10-29,,경기도 시흥시 배곧동 ***-* 배곧테크노밸리,2025401031730202884,인터넷,4010000,"경기도 시흥시 서울대학로 **-**, 배곧테크노밸리 *층 ***호 (배곧동)",15012,,01,영업/정상,,,
지엔에스,기타,2026-05-20,180324.579460816,446693.376614885,2026-05-21 03:03:03,U,03,폐업처리,2026-05-20 16:05:05,,2020-06-09,,경기도 부천시 오정구 내동 ***번지 *호,2020386055530202078,인터넷,3860000,"경기도 부천시 오정구 삼작로***번길 **, *층 (내동)",14452,,03,폐업,,,
나인몰,기타,2026-05-18,176418.247824219,427778.084228926,2026-05-21 03:03:03,U,03,폐업처리,2026-05-20 10:21:41,,2022-04-18,,경기도 시흥시 정왕동 **** ***동 ***호,2022401031730200882,인터넷,4010000,"경기도 시흥시 정왕대로***번길 **, ***동 *층 ***호 (정왕동, 주공*단지아파트)",15033,,03,폐업,,,
퍼시픽임포트 (PACIFIC IMPORT),종합몰,2026-05-20,202120.445178004,417045.693335284,2026-05-21 03:03:03,U,05,타시군구이관,2026-05-20 14:02:46,,2025-05-27,,경기도 수원시 권선구 권선동 ****-*,2025376003430200762,인터넷,3740000,"경기도 수원시 권선구 세권로 ***, *층 A*** (권선동)",16581,,05,제외/삭제/전출,,,
주식회사 여코스,의류/패션/잡화/뷰티 기타,,209933.384408003,425023.382289946,2026-05-21 03:03:03,U,01,정상영업,2026-05-20 14:21:02,,2018-09-05,,경기도 용인시 수지구 죽전동 ***-* 그린피아,2023564001830201224,"인터넷, 기타",4050000,"경기도 용인시 수지구 정든로*번길 *, 그린피아 ***-***호 (죽전동)",16873,,01,영업/정상,,,
착한사람들,종합몰,,205028.878286352,396732.570553025,2026-05-21 03:03:03,U,01,정상영업,2026-05-20 15:26:55,,2021-07-09,,경기도 평택시 서정동 **-*,2021391003530200454,인터넷,3910000,경기도 평택시 송탄*로**번길 ** (서정동),17766,,01,영업/정상,,,
끌로에로렌,의류/패션/잡화/뷰티,2026-05-20,193870.417173466,450441.587738525,2026-05-21 03:03:03,U,03,폐업처리,2026-05-20 14:38:10,,2024-02-02,,서울특별시 마포구 동교동 ***-**,2024313025530200544,인터넷,3130000,"서울특별시 마포구 와우산로 ***, ****호 (동교동)",04057,,03,폐업,,,
김부장마켓,종합몰,,211458.648093395,450316.255472825,2026-05-21 03:03:03,U,07,직권말소,2026-05-20 11:06:53,,2023-12-20,,서울특별시 강동구 암사동 ***-** 정산아파트,2023324028930202658,인터넷,3240000,"서울특별시 강동구 고덕로 **, *층 ***-**호 (암사동, 정산아파트)",05238,,04,취소/말소/만료/정지/중지,,,
레스모어,종합몰 가구/수납용품,,,,2026-05-21 03:03:03,U,01,정상영업,2026-05-20 10:05:02,,2025-08-28,,경기도 고양시 일산서구 덕이동 **** 신성프라자,2025395005230202074,인터넷,3940000,"경기도 고양시 일산서구 하이파크*로 **, *층 ***호 (덕이동)",10234,,01,영업/정상,,,
정품365,종합몰,2026-05-20,204199.156989282,464552.486156478,2026-05-21 03:03:03,U,05,타시군구이관,2026-05-20 13:33:46,,2023-02-20,,서울특별시 도봉구 도봉동 ** 힐스테이트 도봉역 웰가,2025309018530200472,인터넷,3090000,"서울특별시 도봉구 도봉로***나길 **, 근린생활시설동 *층 ***호 (도봉동, 힐스테이트 도봉역 웰가)",01319,,05,제외/삭제/전출,,,
어거스트,종합몰,2026-05-18,243282.490072507,443158.836267083,2026-05-21 03:03:03,U,03,폐업처리,2026-05-20 17:56:23,,2023-09-15,,경기도 양평군 양평읍 양근리 ***-*,2023417019130200926,인터넷,4170000,"경기도 양평군 양평읍 양근로***번길 *, ***-YC**호",12555,,03,폐업,,,
㈜온누리정보통신,기타,,184439.178322636,423453.97615873,2026-05-21 03:03:03,U,01,정상영업,2026-05-20 21:42:31,,2006-07-03,,경기도 안산시 단원구 고잔동 ***-*,2006393017630200277,인터넷,3930000,"경기도 안산시 단원구 적금로 **, ***호 (고잔동)",15459,,01,영업/정상,,,
나랑만,의류/패션/잡화/뷰티,,212016.606175515,450153.831413688,2026-05-21 03:03:03,U,07,직권말소,2026-05-20 11:08:49,,2023-12-19,,서울특별시 강동구 암사동 ***-**,2023324028930202650,인터넷,3240000,"서울특별시 강동구 고덕로**가길 **-*, ***호 (암사동)",05255,,04,취소/말소/만료/정지/중지,,,
댕자월드,종합몰 교육/도서/완구/오락 가전 가구/수납용품 성인/성인용품 상품권 컴퓨터/사무용품 건강/식품,2026-05-20,187730.438610112,468050.320650827,2026-05-21 03:03:03,U,05,타시군구이관,2026-05-20 13:12:12,,2022-06-28,,경기도 고양시 덕양구 관산동 ***-*,2022395005230201413,"TV홈쇼핑, 인터넷, 카다로그, 기타",3940000,"경기도 고양시 덕양구 고골길**번길 **-**, B**호 (관산동)",10265,,05,제외/삭제/전출,,,
주식회사 로렌컴퍼니,종합몰,2026-05-19,211047.581577928,460377.706809703,2026-05-21 03:03:03,U,03,폐업처리,2026-05-20 16:43:54,,2023-04-18,,경기도 남양주시 별내동 ****-*,2023399033630200609,인터넷,3990000,"경기도 남양주시 별내중앙로 **, **층 ****-에이**호 (별내동)",12113,,03,폐업,,,
지에스 트레이딩,가구/수납용품,,,,2026-05-21 03:03:03,U,01,정상영업,2026-05-20 15:39:50,,2021-09-06,,경기도 화성시 동탄구 영천동 ***-*,2021553004730200117,인터넷,5530000,"경기도 화성시 동탄구 동탄영천로 ***, 현대실리콘앨리 A동 **층 ****호 (영천동)",18462,,01,영업/정상,,,
레나제이아리아,종합몰,2026-05-20,243274.929406819,443226.923588779,2026-05-21 03:03:03,U,03,폐업처리,2026-05-20 17:28:05,,2025-06-02,,경기도 양평군 양평읍 양근리 ***-*,2025417023230201409,인터넷,4170000,"경기도 양평군 양평읍 양평시장길**번길 *, *층 ***호-C***",12556,,03,폐업,,,
"주식회사 코매퍼 (Ko-Mapper Co.,Ltd)",기타,,203903.055396386,445490.308393005,2026-05-21 03:03:03,U,01,정상영업,2026-05-20 14:02:20,,2025-09-09,,서울특별시 강남구 삼성동 **-** 프러스원,2025322024930205108,인터넷,3220000,"서울특별시 강남구 봉은사로**길 **, *층 프러스원 (삼성동)",06097,,01,영업/정상,,,
코코마켓,종합몰,2026-05-15,200284.079710268,453238.540020978,2026-05-21 03:03:03,U,03,폐업처리,2026-05-20 07:05:55,,2025-07-31,,서울특별시 종로구 동숭동 *-** 계우빌딩,2025300024530200999,인터넷,3000000,"서울특별시 종로구 대학로**길 **, 계우빌딩 *층 ***-**A호 (동숭동)",03086,,03,폐업,,,
(주)기가웨이브,컴퓨터/사무용품,2026-05-20,190551.404560883,438242.393107562,2026-05-21 03:03:03,U,05,타시군구이관,2026-05-20 16:03:27,,2025-07-25,,경기도 광명시 소하동 ****-* 광명G타워,2025390026230200084,인터넷,3900000,"경기도 광명시 소하로 ***, 광명G타워 비동 ****호, ****호, ****호 (소하동)",14322,,05,제외/삭제/전출,,,
발빠른베르니코,의류/패션/잡화/뷰티,,211154.18803842,448580.889486458,2026-05-21 03:03:03,U,07,직권말소,2026-05-20 14:16:40,,2023-12-12,,서울특별시 강동구 천호동 *** 두산위브센티움,2023324028930202622,인터넷,3240000,"서울특별시 강동구 올림픽로**길 **, 두산위브센티움 ****호 (천호동)",05329,,04,취소/말소/만료/정지/중지,,,
커넥스터블,컴퓨터/사무용품,,176352.613273563,422572.216209922,2026-05-21 03:03:03,U,01,정상영업,2026-05-20 20:55:08,,2025-11-08,,경기도 안산시 단원구 성곡동 *** 힐스테이트 시화호 라군인테라스 ***동 ****호,2025393048230203496,인터넷,3930000,"경기도 안산시 단원구 엠티브이**로 **, 힐스테이트 시화호 라군인테라스 ***동 ****호 (성곡동)",15656,,01,영업/정상,,,
백소정 길동역점,건강/식품,,212306.62849408,448350.799409436,2026-05-21 03:03:03,U,07,직권말소,2026-05-20 15:39:26,,2023-11-13,,서울특별시 강동구 길동 ***-*,2023324028930202468,인터넷,3240000,"서울특별시 강동구 양재대로 ****, *층 (길동)",05351,,04,취소/말소/만료/정지/중지,,,02-2088-5307
토도(todo)공방,종합몰 의류/패션/잡화/뷰티 기타,2026-05-20,197371.837163722,453284.135261545,2026-05-21 03:03:03,U,05,타시군구이관,2026-05-20 10:09:03,,2025-03-13,,서울특별시 종로구 효자동 **,2025300024530200337,인터넷,3000000,"서울특별시 종로구 자하문로 **, *층 (효자동)",03042,,05,제외/삭제/전출,,,
마리프,종합몰,,202929.823590752,418188.245026399,2026-05-21 03:03:03,U,01,정상영업,2026-05-20 10:46:00,,2025-11-26,,경기도 수원시 팔달구 인계동 ****-* 영조 아름다운나날,2025377004130200983,인터넷,3740000,"경기도 수원시 팔달구 권광로 ***, ****호 (인계동)",16488,,01,영업/정상,,,
데일리유리,의류/패션/잡화/뷰티,2026-05-15,209370.94261278,416657.386925823,2026-05-21 03:03:03,U,03,폐업처리,2026-05-20 14:53:47,,2021-09-23,,경기도 용인시 기흥구 보라동 *** 삼성래미안아파트,2021563001830202317,인터넷,4050000,"경기도 용인시 기흥구 한보라*로**번길 **, ***동 ****호 (보라동, 삼성래미안아파트)",17080,,03,폐업,,,
베러댄와플협동조합,건강/식품,2026-05-21,194530.535390096,446306.787198089,2026-05-21 03:03:03,U,03,폐업처리,2026-05-20 15:27:24,,2019-10-29,,서울특별시 영등포구 여의도동 **번지 *호 콤비빌딩,2019318022630201844,인터넷,3180000,"서울특별시 영등포구 **로 **, 콤비빌딩 ****호 (여의도동)",07345,,03,폐업,,,070-4220-7788
페어엑스,의류/패션/잡화/뷰티 건강/식품,2026-05-20,194463.361269071,450088.858284956,2026-05-21 03:03:03,U,05,타시군구이관,2026-05-20 13:47:07,,2023-02-23,,서울특별시 마포구 노고산동 **-*** 창요빌라,2023313025530200763,인터넷,3130000,"서울특별시 마포구 백범로*길 **, ***호 (노고산동, 창요빌라)",04108,,05,제외/삭제/전출,,,
더:예쁨,기타,2026-05-20,214838.469691922,388940.841630968,2026-05-21 03:03:03,U,03,폐업처리,2026-05-20 15:23:52,,2021-04-12,,경기도 안성시 공도읍 용두리 *** 우미린 더퍼스트(상가),2021408023830200221,"인터넷, 기타",4080000,"경기도 안성시 공도읍 공도로 **-**, 우미린 더퍼스트(상가) *동 ***호",17561,,03,폐업,,,
