사업장명,폐업일자,법인구분명,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,구분명,소재지전화번호
주식회사 시니어앤파트너즈,,법인,205340.631121567,445354.571117445,2026-04-24 22:27:21,I,20,영업중,2026-04-22 17:33:39,2016-08-29,,서울특별시 강남구 삼성동 159번지 1호 트레이드타워 702호,2016322016314500038,3220000,"서울특별시 강남구 영동대로 511, 702호 (삼성동, 트레이드타워)",06164,01,영업/정상,유료,02-551-2146
(주)옥스포드교육원,,법인,205130.591678902,445590.096837802,2026-04-24 22:27:21,I,20,영업중,2026-04-22 17:35:50,2010-12-15,,서울특별시 강남구 삼성동 159번지 코엑스,2018322016314500018,3220000,"서울특별시 강남구 영동대로 513, 코엑스 A37호 (삼성동)",06164,01,영업/정상,유료,02-6001-0505
(주)프로써치코리아,,법인,204175.169991518,444722.241675859,2026-04-24 22:27:21,I,20,영업중,2026-04-22 10:44:18,2023-02-21,,서울특별시 강남구 역삼동 705-18 신도벤처타워,2023322025014500008,3220000,"서울특별시 강남구 테헤란로 333, 신도벤처타워 10층,13층 (역삼동)",06150,01,영업/정상,유료,02-558-1901
피델리티파트너스,,개인,201632.984111299,445336.362716689,2026-04-24 22:27:20,I,20,영업중,2026-04-21 09:29:40,2015-03-30,,서울특별시 서초구 반포동 704-5,2015321015514500010,3210000,"서울특별시 서초구 신반포로 324, 아주빌딩 302호 (반포동)",06534,01,영업/정상,유료,02-2038-0015
(주)이음길에이치알,,법인,204539.735,444852.685,2026-04-24 22:27:21,I,20,영업중,2026-04-22 16:24:04,2020-03-02,,서울특별시 강남구 삼성동 142번지 43호 강남파이낸스플라자,2020322023714500008,3220000,"서울특별시 강남구 테헤란로 419, 강남파이낸스플라자 14층 (삼성동)",06160,01,영업/정상,유료,02-6229-2231
(주)바인컨설팅,,법인,202265.550398219,446772.091406534,2026-04-24 03:03:03,U,20,영업중,2026-04-23 15:53:38,2016-03-21,,서울특별시 강남구 신사동 567-29 동방빌딩,2020322025014500003,3220000,"서울특별시 강남구 논현로159길 20, 동방빌딩 2층 (신사동)",06031,01,영업/정상,유료,02-2282-6254
(주)프로매치코리아,,법인,204091.578937267,444708.182570037,2026-04-24 22:27:21,I,20,영업중,2026-04-21 16:29:30,2004-12-01,,서울특별시 강남구 역삼동 705-1 빅토리아오피스텔,2004322008111500113,3220000,"서울특별시 강남구 테헤란로 327, 빅토리아오피스텔 411호,412호 (역삼동)",06150,01,영업/정상,유료,02-564-1912
(주)엔터웨이파트너스,,법인,203008.14654417,446054.411349529,2026-04-24 03:03:03,U,20,영업중,2026-04-23 13:23:28,2005-07-01,,서울특별시 강남구 논현2동 84번지 송암빌딩5층,2005322008311500046,3220000,"서울특별시 강남구 언주로 709, 5층 (논현동)",,01,영업/정상,유료,02-6281-5000
베스트네트워크(주),,법인,204447.56877258,442881.535240035,2026-04-24 03:03:03,U,20,영업중,2026-04-23 14:35:00,2001-09-25,,서울특별시 강남구 도곡2동 467번지 6호 대림아크로빌 C동 1806호,2001322008111500067,3220000,"서울특별시 강남구 언주로30길 13, C동 1806호 (도곡동, 대림아크로빌)",,01,영업/정상,유료,02-2057-2116
(주)유앤파트너즈,,법인,205340.631121567,445354.571117445,2026-04-24 22:27:21,I,20,영업중,2026-04-22 16:41:35,2006-10-17,,서울특별시 강남구 삼성동 159번지 1호 트레이드타워 701호,2006322008311500092,3220000,"서울특별시 강남구 영동대로 511, 701호 (삼성동, 트레이드타워)",,01,영업/정상,유료,02-551-2091
(주)시미바에치알,,법인,199881.540630449,441776.249151166,2026-04-24 22:27:20,I,20,영업중,2026-04-21 14:24:20,2024-12-18,,서울특별시 서초구 방배동 1031-3 미주플라자,2024321019514500032,3210000,"서울특별시 서초구 방배로 39, 미주플라자 1층 108호 (방배동)",06703,01,영업/정상,유료,
(주)커리어케어,,법인,205015.386454155,445298.227007329,2026-04-24 03:03:03,U,20,영업중,2026-04-23 14:45:54,2007-11-07,,"서울특별시 강남구 삼성동 154-8 ,씨엔드에치빌딩 지하3층·5-8층",2007322012714500022,3220000,"서울특별시 강남구 테헤란로87길 35, 씨엔드에치빌딩 지하3층·5-8층층 (삼성동)",06167,01,영업/정상,유료,02-2622-1006
(주)유니에스,,법인,204253.562094788,444823.936628416,2026-04-24 22:27:21,I,20,영업중,2026-04-21 14:06:52,2009-01-16,,서울특별시 강남구 삼성동 141번지 성원빌딩,2009322012714500003,3220000,"서울특별시 강남구 선릉로 514, 성원빌딩 11층 (삼성동)",06162,01,영업/정상,유료,02-538-5562
(주)티이에스,,법인,203503.765229122,444550.561906359,2026-04-24 22:27:21,I,20,영업중,2026-04-21 15:03:35,2011-01-21,,서울특별시 강남구 역삼동 677번지 6호 영남빌딩 402호,2011322016314500007,3220000,"서울특별시 강남구 테헤란로37길 15, 402호 (역삼동, 영남빌딩)",06142,01,영업/정상,유료,02-566-3092
커리어커넥트 주식회사,,법인,203322.6,443838.84,2026-04-24 22:27:21,I,20,영업중,2026-04-21 11:14:45,2008-11-28,,서울특별시 강남구 역삼동 746-22,2014322016314500038,3220000,"서울특별시 강남구 논현로75길 4, 5층 502호 (역삼동)",06247,01,영업/정상,유료,02-730-4481
(주)커리어라이즈,2026-04-22,법인,203668.690729336,445963.940248082,2026-04-24 22:27:21,I,50,타시군구이관,2026-04-22 15:15:27,2015-06-02,,서울특별시 강남구 삼성동 8번지 1호 건설빌딩 412호,2015322016314500028,3220000,"서울특별시 강남구 선릉로 664, 412호 (삼성동, 건설빌딩)",06088,05,제외/삭제/전출,유료,02-558-3381
삼성파출직업소개소,,개인,211542.314116941,448273.114107211,2026-04-24 03:03:03,U,20,영업중,2026-04-23 10:54:10,2016-10-04,,서울특별시 강동구 천호동 449번지 49호 지하2층 33호,2016324018914500011,3240000,"서울특별시 강동구 천호대로 1073, 지하2층 33호 (천호동, 힐탑프라자)",05340,01,영업/정상,유료,02-489-2777
에이치앤티코리아,2022-06-15,개인,212655.05159549,448764.660042344,2026-04-24 03:03:03,U,40,폐업,2026-04-23 13:51:33,2018-08-10,,서울특별시 강동구 길동 345번지 9호 지층 143-154,2018324018914500011,3240000,"서울특별시 강동구 천중로 213, 지층 143-154호 (길동)",05303,03,폐업,유료,02-6959-6200
대원인력,,개인,211629.212526489,448020.543763811,2026-04-24 22:29:26,I,20,영업중,2026-04-21 13:02:45,2019-01-25,,서울특별시 강동구 성내동 196-8 코오롱아파트,2019324023614500002,3240000,"서울특별시 강동구 천호대로168길 35, 코오롱아파트 상가 201~203호 (성내동)",05381,01,영업/정상,유료,
파출박사 천호점 직업소개소,,개인,211542.314116941,448273.114107211,2026-04-24 03:03:03,U,20,영업중,2026-04-23 10:58:47,2019-08-13,,서울특별시 강동구 천호동 449-49 힐탑프라자,2019324023614500016,3240000,"서울특별시 강동구 천호대로 1073, 힐탑프라자 1층 16호 (천호동)",05340,01,영업/정상,유료,
제이앤씨(주),,법인,210813.127023081,448288.057484501,2026-04-24 22:29:26,I,20,영업중,2026-04-21 14:33:29,2019-12-10,,서울특별시 강동구 성내동 78번지 11호 예투빌딩 801호,2019324023614500019,3240000,"서울특별시 강동구 올림픽로 620, 예투빌딩 801호 (성내동)",05378,01,영업/정상,유료,
성진건설인력,,개인,211084.565138698,449275.592945992,2026-04-24 03:03:03,U,20,영업중,2026-04-23 15:04:08,2020-01-15,,서울특별시 강동구 천호동 314번지 4호 미준빌딩 202호,2020324023614500002,3240000,"서울특별시 강동구 올림픽로 722, 미준빌딩 2층 202호 (천호동)",05323,01,영업/정상,유료,
황금파출,,개인,211542.314116941,448273.114107211,2026-04-24 03:03:03,U,20,영업중,2026-04-23 11:01:03,2021-04-01,,서울특별시 강동구 천호동 449-49 힐탑프라자 지하2층 216호,2021324023614500005,3240000,"서울특별시 강동구 천호대로 1073, 힐탑프라자 지하2층 216호 (천호동)",05340,01,영업/정상,유료,
아기천사 앤 맘 산후도우미,,개인,212484.639421221,449351.236343382,2026-04-24 03:03:03,U,20,영업중,2026-04-23 15:54:42,2021-06-02,,서울특별시 강동구 천호동 34-25 호명빌딩 202호,2021324023614500009,3240000,"서울특별시 강동구 상암로 177, 호명빌딩 2층 202호 (천호동)",05307,01,영업/정상,유료,02-6015-3579
부자인력,2026-04-20,개인,211494.454146523,448831.521140103,2026-04-24 22:29:26,I,40,폐업,2026-04-21 11:16:45,2021-08-10,,서울특별시 강동구 천호동 397-74 천호유치원,2021324023614500011,3240000,"서울특별시 강동구 구천면로 238, 지하층 2호 (천호동)",05334,03,폐업,유료,
강동 송파 아이미래,,개인,212624.891449347,448937.811380947,2026-04-24 22:29:26,I,20,영업중,2026-04-21 13:43:07,2022-08-11,,서울특별시 강동구 길동 339-1 동서울오네뜨,2022324028114500012,3240000,"서울특별시 강동구 양재대로124길 32, 1층 157호 (길동, 동서울오네뜨)",05303,01,영업/정상,유료,
두레산업인력,,개인,210770.113112536,448138.928349551,2026-04-24 22:29:26,I,20,영업중,2026-04-22 16:51:49,2022-10-25,,서울특별시 강동구 성내동 87-10,2022324028914500003,3240000,"서울특별시 강동구 올림픽로 604, 3층 (성내동)",05385,01,영업/정상,유료,
팔팔인력개발,,개인,211093.581666667,448340.502333334,2026-04-24 22:29:26,I,20,영업중,2026-04-21 13:55:40,2023-07-31,,서울특별시 강동구 성내동 50-5,2023324028914500006,3240000,"서울특별시 강동구 천호옛길 98, 2층 (성내동)",05379,01,영업/정상,유료,
서울직업소개소,,개인,212770.250491727,447570.089438735,2026-04-24 22:29:26,I,20,영업중,2026-04-21 10:25:02,2020-04-07,,서울특별시 강동구 둔촌동 19-2,2024324028914500008,3240000,"서울특별시 강동구 진황도로61길 25-31, 지하층 (둔촌동)",05367,01,영업/정상,유료,
금강인력개발,,개인,211423.032702325,448937.082970175,2026-04-24 03:03:03,U,20,영업중,2026-04-23 15:19:00,2000-04-22,,서울특별시 강동구 천호동 387-6,2000324007311500010,3240000,"서울특별시 강동구 구천면로33길 18, 102호 (천호동)",05325,01,영업/정상,유료,02-471-0660
㈜ 대신능력개발취업센터,2026-04-20,법인,211976.269176583,447462.077236492,2026-04-24 22:29:26,I,20,영업중,2026-04-21 10:03:37,2009-01-16,,서울특별시 강동구 성내동 415-8 삼원빌딩,2009324013914500001,3240000,"서울특별시 강동구 양재대로 1377, 삼원빌딩 3층 307-3호,307-4호 (성내동)",05376,01,영업/정상,유료,02-471-5555
