사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,판매방식명,개방자치단체코드,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
밀리언굿즈,종합몰,2026-04-23,211383.86355779,422826.879983668,2026-04-24 03:03:03,U,05,타시군구이관,2026-04-23 10:12:52,,2022-08-26,,경기도 용인시 기흥구 마북동 *** 마북*차e편한세상,2024563001830206959,인터넷,4050000,"경기도 용인시 기흥구 마북로 ***, ***동 ****호 (마북동, 마북*차e편한세상)",16911,,05,제외/삭제/전출,,,
(주)잇올,교육/도서/완구/오락,,202161.886768738,443298.26937,2026-04-24 22:18:50,I,01,정상영업,2026-04-21 16:14:28,,2018-05-24,,서울특별시 서초구 서초동 ****-* Cross ***,2021321015330203252,인터넷,3210000,"서울특별시 서초구 사임당로 ***, Cross *** *층 ***호-***호. ***호-***호 (서초동)",06624,,01,영업/정상,,,
강사자난,종합몰,2026-04-23,213624.245664742,388792.485584619,2026-04-24 03:03:03,U,05,타시군구이관,2026-04-23 17:35:31,,2025-01-22,,경기도 안성시 공도읍 용두리 *** 태산아파트,2025408026230200072,인터넷,4080000,"경기도 안성시 공도읍 벚꽃길 **, 태산아파트 상가동 *층 ***-F**호",17552,,05,제외/삭제/전출,,,
(주)제이랩,기타,,,,2026-04-24 22:18:51,I,01,정상영업,2026-04-22 16:26:05,,2012-03-07,,서울특별시 송파구 문정동 *** 문정역테라타워,2012323019830200354,인터넷,3230000,"서울특별시 송파구 송파대로 ***, 문정역테라타워 에이동 **층 *호 (문정동)",05855,,01,영업/정상,,,070-7777-7710
썸데이,종합몰 건강/식품,2026-04-22,191020.264430044,442460.919021593,2026-04-24 03:03:03,U,03,폐업처리,2026-04-23 13:11:51,,2025-11-25,,서울특별시 구로구 구로동 *** 코오롱싸이언스밸리*차,2025316015930201968,"인터넷, 기타",3160000,"서울특별시 구로구 디지털로**길 **, 코오롱싸이언스밸리*차 b***-J**호 (구로동)",08378,,03,폐업,,,
네넹,종합몰 교육/도서/완구/오락 가전 건강/식품 가구/수납용품 의류/패션/잡화/뷰티 레져/여행/공연 자동차/자동차용품 성인/성인용품,,,,2026-04-24 21:48:52,I,01,정상영업,2026-04-21 09:39:04,,2023-10-20,,경기도 안양시 만안구 안양동 **** 안양아이에스BIZ타워센트럴,2023385003730201645,인터넷,3830000,"경기도 안양시 만안구 덕천로***번길 **, 안양아이에스BIZ타워센트럴 ***A호 (안양동)",14084,,01,영업/정상,,,
아우어사인서울,가구/수납용품,2026-04-22,199049.41497533,449025.736408691,2026-04-24 03:03:03,U,03,폐업처리,2026-04-23 17:53:12,,2021-02-01,,서울특별시 용산구 이태원동 ***-**,2021302015030200323,기타,3020000,서울특별시 용산구 소월로**길 **-* (이태원동),04342,,03,폐업,,,
다미앙(Damien),의류/패션/잡화/뷰티,,202390.365672106,447150.921072535,2026-04-24 22:19:06,I,01,정상영업,2026-04-22 16:13:06,,2023-04-11,,서울특별시 강남구 신사동 ***-*,2023322024930202149,인터넷,3220000,"서울특별시 강남구 압구정로 ***, *층 (신사동)",06030,,01,영업/정상,,,
(주)엔키홀딩스,기타,,190648.446122433,442554.636221572,2026-04-24 22:18:16,I,01,정상영업,2026-04-21 17:24:18,,2014-02-19,,서울특별시 구로구 구로동 ***-** TP타워,2025316015930201953,인터넷,3160000,"서울특별시 구로구 디지털로**길 **, TP타워 ***호 (구로동)",08380,,01,영업/정상,,,02-1644-1531
이목 스튜디오(Leemok),기타,2026-04-23,204473.671948916,448475.985437162,2026-04-24 22:18:51,I,03,폐업처리,2026-04-22 16:13:38,,2023-01-04,,서울특별시 성동구 성수동*가 ***,2023303010330200056,"인터넷, 기타",3030000,"서울특별시 성동구 뚝섬로*길 **-**, 제*층 (성수동*가)",04775,,03,폐업,,,
주식회사 엠피에이지(MPAG Inc.),교육/도서/완구/오락,,197620.676444642,450361.506112161,2026-04-24 23:06:28,I,01,정상영업,2026-04-22 13:11:51,,2016-01-04,,서울특별시 중구 남대문로*가 *** 서울스퀘어,2023301020530202122,인터넷,3010000,"서울특별시 중구 한강대로 ***, 서울스퀘어 **층 ***호 (남대문로*가)",04637,,01,영업/정상,,,02-2299-8879
명인쇼핑1호점,종합몰,2026-04-23,175051.536682254,469329.561686701,2026-04-24 03:03:03,U,03,폐업처리,2026-04-23 15:43:38,,2025-08-27,,경기도 파주시 동패동 ****-* 센타프라자*,2025406050730203449,인터넷,4060000,"경기도 파주시 청석로 ***, 센타프라자* ****-K***호 (동패동)",10874,,03,폐업,,,
바이미노,종합몰,2026-04-21,206819.05751275,471883.55363443,2026-04-24 21:48:51,I,03,폐업처리,2026-04-21 16:47:46,,2025-07-24,,경기도 의정부시 신곡동 ***-*,2025382031430200769,"인터넷, 기타",3820000,"경기도 의정부시 부용로***번길 **, *층 ***호 (신곡동)",11773,,03,폐업,,,
투뿔 TWO PLUS,종합몰 교육/도서/완구/오락 가전 컴퓨터/사무용품 가구/수납용품 건강/식품 의류/패션/잡화/뷰티,2026-04-23,208139.53111644,450350.622327986,2026-04-24 03:03:03,U,05,타시군구이관,2026-04-23 15:32:35,,2024-07-25,,서울특별시 광진구 중곡동 ***-**,2024304019030201340,인터넷,3040000,"서울특별시 광진구 영화사로 **, ***호 (중곡동)",04947,,05,제외/삭제/전출,,,
두밤(DUBAM),의류/패션/잡화/뷰티,2026-04-21,192171.670171422,454411.185989434,2026-04-24 22:48:48,I,03,폐업처리,2026-04-21 10:32:35,,2022-03-02,,서울특별시 은평구 신사동 **-**,2022311021730200420,인터넷,3110000,"서울특별시 은평구 증산로**가길 **-*, ***호 (신사동)",03442,,03,폐업,,,
세이모,종합몰,2026-04-13,243274.929406819,443226.923588779,2026-04-24 21:48:50,I,03,폐업처리,2026-04-21 09:23:07,,2025-08-25,,경기도 양평군 양평읍 양근리 ***-*,2025417023230202247,인터넷,4170000,"경기도 양평군 양평읍 양평시장길**번길 *, *층 ***호-C***",12556,,03,폐업,,,
㈜요일테크,종합몰,,189028.526081202,444799.195529782,2026-04-24 22:18:16,I,01,정상영업,2026-04-21 09:31:21,,2023-09-20,,서울특별시 구로구 구로동 ***-* 금호빌딩,2023316015930202066,"인터넷, 기타",3160000,"서울특별시 구로구 구로중앙로 ***, 금호빌딩 *층 ***호 (구로동)",08216,,01,영업/정상,,,
농업회사법인 백봉설원오골계농장 주식회사,건강/식품,,329792.050244167,407873.434050663,2026-04-24 21:18:40,I,01,정상영업,2026-04-22 13:11:06,,2022-07-01,,강원특별자치도 영월군 영월읍 팔괴리 **** ***호,2022427007730200056,인터넷,4271000,"강원특별자치도 영월군 영월읍 팔괴로 ***-**, ***호",26240,,01,영업/정상,,,033-373-3305
레몬 DSM(Lemon DSM),종합몰,2026-04-23,210788.805116026,459177.999364413,2026-04-24 03:03:03,U,05,타시군구이관,2026-04-23 17:07:14,,2023-06-26,,경기도 구리시 갈매동 ***-* 구리갈매 아너시티,2023398012930200667,인터넷,3980000,"경기도 구리시 갈매순환로***번길 **, 구리갈매 아너시티 *층 S***호 (갈매동)",11901,,05,제외/삭제/전출,,,
(주)동성피피,기타,,217368.687835669,483132.135003637,2026-04-24 21:48:46,I,01,정상영업,2026-04-22 13:37:59,,2015-07-27,,,2015560012930200223,인터넷,5600000,경기도 포천시 군내면 포천로 ***,,,01,영업/정상,,,031-544-5121
하루모노(Harumono),종합몰,2026-04-21,202992.327240322,471518.043662286,2026-04-24 21:48:51,I,03,폐업처리,2026-04-21 10:02:07,,2025-10-21,,경기도 의정부시 가능동 ***-*,2025382023930200790,인터넷,3820000,"경기도 의정부시 의정로 ***, ***호 (가능동)",11662,,03,폐업,,,
데일리푸드랩,종합몰,,,,2026-04-24 03:03:03,U,01,정상영업,2026-04-23 18:29:49,,2024-04-12,,경기도 광주시 신현동 ***-*,2024554035830200852,인터넷,5540000,"경기도 광주시 문형산길 ***, ***호 (신현동)",12820,,01,영업/정상,,,
명인쇼핑19호점,종합몰,2026-04-23,177844.251981472,444673.060135327,2026-04-24 03:03:03,U,03,폐업처리,2026-04-23 16:14:55,,2025-08-28,,경기도 부천시 원미구 상동 ***-* 금호프라자,2025387100730201750,인터넷,3860000,"경기도 부천시 원미구 소향로**번길 **-**, 금호프라자 *층 ***-라**호 (상동)",14544,,03,폐업,,,
프로젝트위키,종합몰,2026-04-22,201559.53418689,418602.288236093,2026-04-24 21:51:13,I,03,폐업처리,2026-04-21 16:45:34,,2021-09-15,,경기도 수원시 팔달구 매교동 *** 매교역푸르지오SK VIEW ***동 ****호,2021561001830201613,인터넷,3740000,"경기도 수원시 팔달구 인계로 **, ***동 ****호 (매교동, 매교역푸르지오SK VIEW)",16469,,03,폐업,,,
제인콜렉션(Jane collection),의류/패션/잡화/뷰티,2026-04-21,195563.161650411,443064.437566493,2026-04-24 22:18:50,I,03,폐업처리,2026-04-21 17:39:29,,2013-03-07,,서울특별시 관악구 봉천동 ****번지 관악드림타운아파트,2013320019130200144,인터넷,3200000,"서울특별시 관악구 성현로 **, ***동 ****호 (봉천동, 관악드림타운아파트)",08725,,03,폐업,,,
피터스튜디오,기타,,218281.159611217,449964.900329853,2026-04-24 03:03:03,U,01,정상영업,2026-04-23 13:10:39,,2010-05-26,,경기도 하남시 덕풍동 *** 덕풍동 *** 케이앤몰,2010404008530200141,인터넷,4040000,"경기도 하남시 덕풍동로 ***-**, 덕풍동 *** 케이앤몰 ***-C**호 (덕풍동)",12927,,01,영업/정상,,,070-7677-6577
명인쇼핑29호점,종합몰,2026-04-23,210956.34433362,425506.249422966,2026-04-24 03:03:03,U,03,폐업처리,2026-04-23 09:17:44,,2025-08-29,,경기도 용인시 수지구 죽전동 ****-* 세종프라자,2025564001830202008,인터넷,4050000,"경기도 용인시 수지구 현암로 ***, 세종프라자 *층 ***-G**호 (죽전동)",16880,,03,폐업,,,
유한회사 알렌의서재,교육/도서/완구/오락,,202676.430981005,443602.478554932,2026-04-24 22:19:06,I,01,정상영업,2026-04-22 11:46:49,,2021-01-13,,서울특별시 강남구 역삼동 ***-**,2025322024930206169,인터넷,3220000,"서울특별시 강남구 역삼로*길 **, *층 (역삼동)",06242,,01,영업/정상,,,070-4015-4784
농업회사법인 화인푸드 주식회사,건강/식품,2026-04-23,231753.275609836,465600.67876054,2026-04-24 03:03:03,U,05,타시군구이관,2026-04-23 09:49:00,,2020-04-06,,경기도 남양주시 수동면 송천리 *-**,2020399031730200217,인터넷,3990000,경기도 남양주시 수동면 모꼬지로 ***-*,12034,,05,제외/삭제/전출,,,
와이앤피컴퍼니(Y&P Co.),기타,2026-04-20,210163.040657235,467508.928681137,2026-04-24 03:03:03,U,03,폐업처리,2026-04-23 14:57:53,,2024-07-19,,경기도 남양주시 별내면 청학리 *** 청학주공*단지아파트,2024399033630201364,인터넷,3990000,"경기도 남양주시 별내면 청학로***번길 **, ***동 **층 *호 (청학주공*단지아파트)",12085,,03,폐업,,,
혜도마켓,종합몰 교육/도서/완구/오락 컴퓨터/사무용품 가구/수납용품 의류/패션/잡화/뷰티 자동차/자동차용품,2026-04-18,209914.345178312,423287.525420886,2026-04-24 21:53:38,I,03,폐업처리,2026-04-21 08:59:13,,2025-09-05,,경기도 용인시 기흥구 보정동 **** 행원마을동아솔레시티아파트 ***동 ****호,2025563001830202746,인터넷,4050000,"경기도 용인시 기흥구 보정로 **, ***동 ****호 (보정동, 행원마을동아솔레시티아파트)",16903,,03,폐업,,,
보금양행,의류/패션/잡화/뷰티,2026-04-23,214443.709597006,437707.948875217,2026-04-24 21:48:58,I,03,폐업처리,2026-04-22 16:54:04,,2024-10-11,,경기도 성남시 중원구 상대원동 ****,2024378021930203730,인터넷,3780000,경기도 성남시 중원구 박석로 ** (상대원동),13232,,03,폐업,,,
제이에스 컴퍼니(JS Company),종합몰,2026-04-22,207467.416797905,455111.769224267,2026-04-24 22:48:52,I,03,폐업처리,2026-04-22 15:59:38,,2024-01-05,,서울특별시 중랑구 상봉동 ***-** 시온빌라트 ***동 ***호,2024306020230200055,인터넷,3060000,"서울특별시 중랑구 봉화산로**길 **, ***동 ***호 (상봉동, 시온빌라트)",02097,,03,폐업,,,
오버워치스,의류/패션/잡화/뷰티,2026-04-22,198545.862616948,441961.267924777,2026-04-24 22:18:50,I,03,폐업처리,2026-04-22 14:22:19,,2017-05-25,,,2017321015330201054,인터넷,3210000,"서울특별시 서초구 방배천로*길 **-**, *층 (방배동)",06691,,03,폐업,,,
하이린 랩,종합몰,,204254.782968629,442744.847670936,2026-04-24 22:19:06,I,01,정상영업,2026-04-22 16:00:57,,2023-11-01,,서울특별시 강남구 도곡동 *** 개포한신아파트,2023322024930205717,인터넷,3220000,"서울특별시 강남구 언주로 ***, *동 ***호 (도곡동, 개포한신아파트)",06298,,01,영업/정상,,,
두두,의류/패션/잡화/뷰티,2026-04-22,228697.744599973,439803.749166792,2026-04-24 21:18:43,I,03,폐업처리,2026-04-22 14:47:49,,2020-03-06,,경기도 광주시 퇴촌면 관음리 ***번지 *호 웰트리움,2020554025030200447,인터넷,5540000,"경기도 광주시 퇴촌면 천진암로***번길 **-*, A동 ***호 (웰트리움)",12713,,03,폐업,,,
(재)경기문화재단,교육/도서/완구/오락,,203189.49169161,418196.610726064,2026-04-24 21:51:13,I,01,정상영업,2026-04-21 09:19:25,,2006-10-02,,경기도 수원시 팔달구 인계동 ****-* 경기문화재단,2006374001130200773,인터넷,3740000,"경기도 수원시 팔달구 인계로 ***, 경기문화재단 (인계동)",16488,,01,영업/정상,,,031-231-7222
마이빔,가전,,201956.561428209,445325.198366946,2026-04-24 03:03:03,U,01,정상영업,2026-04-23 14:25:49,,2016-03-18,,서울특별시 강남구 논현동 ***-* 세일빌딩,2016322016230201029,인터넷,3220000,"서울특별시 강남구 학동로*길 **, *층 ***호 세일빌딩 (논현동)",06110,,01,영업/정상,,,1600-0180
에스피삼화(주),기타,,177326.947970128,423226.370125523,2026-04-24 03:03:03,U,01,정상영업,2026-04-23 19:46:06,,2022-01-28,,경기도 안산시 단원구 성곡동 ***,2022393047030200391,기타,3930000,경기도 안산시 단원구 별망로 *** (성곡동),15619,,01,영업/정상,,,
시하린푸드,건강/식품 기타,2026-04-22,263604.786122355,487715.093403811,2026-04-24 21:18:41,I,03,폐업처리,2026-04-22 13:51:11,,2025-05-22,,강원특별자치도 춘천시 근화동 ***-**,2025418108130200343,인터넷,4181000,강원특별자치도 춘천시 소양로***번길 **-* (근화동),24241,,03,폐업,,,
주식회사 킬로그람밀리리터,건강/식품,,197244.100509941,449714.230334698,2026-04-24 23:06:15,I,01,정상영업,2026-04-22 15:56:41,,2024-12-19,,서울특별시 용산구 서계동 ***-*,2024302020330201583,인터넷,3020000,"서울특별시 용산구 청파로 ***, *층 (서계동)",04304,,01,영업/정상,,,
명인쇼핑42호점,종합몰,2026-04-23,180952.567358387,443505.592347187,2026-04-24 03:03:03,U,03,폐업처리,2026-04-23 13:50:56,,2025-09-08,,경기도 부천시 원미구 원미동 ***-**,2025387100730201824,인터넷,3860000,"경기도 부천시 원미구 조종로 *, *층 ***호 (원미동)",14569,,03,폐업,,,
주식회사 나비플랫폼,건강/식품,,210868.397496689,442053.227933005,2026-04-24 22:18:51,I,01,정상영업,2026-04-22 15:24:20,,2017-06-19,,서울특별시 송파구 문정동 *** 파크하비오,2017323023130201127,인터넷,3230000,"서울특별시 송파구 송파대로 ***, ***동 E***호 (문정동, 파크하비오)",05837,,01,영업/정상,,,070-8288-2518
마이바닐라,의류/패션/잡화/뷰티,,241439.738336125,441428.355458474,2026-04-24 21:48:50,I,01,정상영업,2026-04-21 17:24:08,,2022-12-28,,경기도 양평군 강상면 송학리 ****,2022417019130200546,인터넷,4170000,경기도 양평군 강상면 송학전원마을길 **,12572,,01,영업/정상,,,
딜트리,종합몰,2026-04-25,208153.74,479703.91,2026-04-24 21:48:50,I,03,폐업처리,2026-04-22 11:04:06,,2025-05-27,,경기도 양주시 옥정동 ***-* 폴리프라자Ⅱ,2025559029130201722,인터넷,5590000,"경기도 양주시 옥정동로*다길 **-**, 폴리프라자Ⅱ *층 ***-B***호 (옥정동)",11473,,03,폐업,,,
와이그린,종합몰,2026-04-24,201015.24482531,454110.582512085,2026-04-24 22:18:47,I,03,폐업처리,2026-04-22 13:35:41,,2024-04-15,,서울특별시 성북구 삼선동*가 **-*,2024307029930200822,인터넷,3070000,"서울특별시 성북구 삼선교로**가길 **, ***호 (삼선동*가)",02861,,03,폐업,,,
베이플컴퍼니,종합몰,,,,2026-04-24 21:48:51,I,01,정상영업,2026-04-22 14:58:35,,2021-05-25,,경기도 안양시 만안구 석수동 *** 지웰 ***동 ****호,2022384003330200214,인터넷,3830000,"경기도 안양시 만안구 삼성산길 **, ***동 ****호 (석수동, 지웰)",13907,2026-04-23,01,영업/정상,,,
스킨터치,의류/패션/잡화/뷰티,,,,2026-04-24 03:03:03,U,01,정상영업,2026-04-23 14:35:02,,2025-10-10,,경기도 안양시 만안구 안양동 ***-** 안양디오르나인 *BL ***동 ***호,2025384003330202142,인터넷,3830000,"경기도 안양시 만안구 안양로 ***, 안양디오르나인 *BL ***동 ***호 (안양동)",13999,,01,영업/정상,,,
주식회사 인반트,가전,2026-04-23,204053.159882023,422057.64974689,2026-04-24 03:03:03,U,05,타시군구이관,2026-04-23 13:02:55,,2019-05-16,,경기도 수원시 영통구 이의동 ****번지 *호,2019561001830200473,인터넷,3740000,"경기도 수원시 영통구 대학*로 **, 에이스광교타워* B***호 (이의동)",16226,,05,제외/삭제/전출,,,070-7176-7555
주식회사 유림이엔티,기타,,180891.788841254,421702.090938864,2026-04-24 21:51:52,I,01,정상영업,2026-04-22 17:10:19,,2025-06-10,,경기도 안산시 단원구 원시동 *** 안산KDT지식산업센터 ***호,2025393048230202261,인터넷,3930000,"경기도 안산시 단원구 산단로 **, 안산KDT지식산업센터 ***호 (원시동)",15612,,01,영업/정상,,,
바이넥스,종합몰,2026-04-22,200949.551476636,443483.146383375,2026-04-24 22:18:50,I,03,폐업처리,2026-04-22 16:15:58,,2025-04-29,,서울특별시 서초구 서초동 ****-* 중앙빌딩,2025321015330201284,인터넷,3210000,"서울특별시 서초구 서초대로 ***, 중앙빌딩 ***호 (서초동)",06596,,03,폐업,,,
(주)딜라이브강남케이블티브이,종합몰 기타,,203280.722474778,445946.985955992,2026-04-24 22:19:06,I,01,정상영업,2026-04-22 17:25:41,,2007-08-17,,서울특별시 강남구 논현동 ***번지 *호,2007322012730215161,기타,3220000,서울특별시 강남구 학동로 *** (논현동),,,01,영업/정상,,,070-7410-4565
유한회사 나비나비,종합몰 의류/패션/잡화/뷰티,,203253.726246178,443777.360830763,2026-04-24 22:19:06,I,01,정상영업,2026-04-21 15:59:42,,2024-02-01,,서울특별시 강남구 역삼동 ***-* 역삼동 수양빌딩,2024322024930201051,인터넷,3220000,"서울특별시 강남구 논현로**길 **, 역삼동 수양빌딩 ***호 (역삼동)",06247,,01,영업/정상,,,
이지웨이,종합몰,2026-04-22,264625.007546706,486195.45439825,2026-04-24 21:18:41,I,03,폐업처리,2026-04-22 13:50:52,,2025-08-27,,강원특별자치도 춘천시 효자동 ***-*,2025418108130200576,인터넷,4181000,"강원특별자치도 춘천시 춘천로 ***, *층 ***, ***호-A**호 (효자동)",24329,,03,폐업,,,
(주) 소프톤,교육/도서/완구/오락,,205271.275273064,445852.638814088,2026-04-24 03:03:03,U,01,정상영업,2026-04-23 17:28:10,,2009-12-01,,서울특별시 강남구 삼성동 *** 삼성동 미켈란 ***,2009322012730202855,인터넷,3220000,"서울특별시 강남구 영동대로 ***, *층 H***호 (삼성동, 삼성동 미켈란 ***)",06083,,01,영업/정상,,,02-6004-5200
주상컴퍼니,기타,2026-04-30,228002.914961696,413183.464180127,2026-04-24 03:03:03,U,03,폐업처리,2026-04-23 13:57:33,,2024-07-09,,경기도 용인시 처인구 양지면 평창리 ***-**,2024562002730202055,인터넷,4050000,,17163,,03,폐업,,,
진희상사 1호점,교육/도서/완구/오락 가전 컴퓨터/사무용품 가구/수납용품 의류/패션/잡화/뷰티 레져/여행/공연 자동차/자동차용품,,194318.201024704,442713.387242824,2026-04-24 22:18:50,I,01,정상영업,2026-04-21 13:41:13,,2024-04-18,,서울특별시 관악구 봉천동 ***-** 영진빌리지,2024320022530200722,"인터넷, 기타",3200000,"서울특별시 관악구 은천로 **-*, 영진빌리지 ***-S***호 (봉천동)",08719,,01,영업/정상,,,
주식회사 주당의비결,의류/패션/잡화/뷰티 종합몰,2026-04-22,191612.815239162,451139.799418823,2026-04-24 22:19:45,I,05,타시군구이관,2026-04-22 17:50:26,,2024-03-08,,서울특별시 마포구 성산동 ***-* 비에스빌딩 *층,2024313025530203742,인터넷,3130000,"서울특별시 마포구 월드컵로**길 **, 비에스빌딩 *층 (성산동)",03965,,05,제외/삭제/전출,,,
