건물지상층수,건물소유구분명,건물지하층수,사업장명,업태구분명,폐업일자,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,여성종사자수,한실수,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,사용시작지상층,사용시작지하층,사용끝지상층,사용끝지하층,양실수
9,,3,노보텔앰버서더수원,관광호텔,,,,,199842.628043109,418515.480277275,2026-04-24 21:39:24,I,01,영업,0,0,2026-04-22 09:36:15,2014-11-20,"34,581.52",442-081,경기도 수원시 팔달구 매산로1가 18-7,N,0,3770000-201-2014-00105,3740000,경기도 수원시 팔달구 덕영대로 902 (매산로1가),16622,01,영업/정상,관광호텔,031-547-6600,3,0,3,0,287
2,,0,서울장여인숙,여인숙업,,,,,204153.301615028,470937.772705209,2026-04-24 21:39:30,I,01,영업,,15,2026-04-21 11:40:47,2013-10-04,151.67,480-843,경기도 의정부시 의정부동 198-20,N,,3820000-201-2013-00004,3820000,경기도 의정부시 평화로542번길 7-12 (의정부동),11695,01,영업/정상,여인숙업,031-841-6894,0,0,0,0,0
4,,1,트라움호텔콘도,일반호텔,,,,,233032.233249669,464239.883790438,2026-04-24 03:03:03,U,01,영업,,17,2026-04-23 13:13:43,1990-08-27,835.72,477-812,"경기도 가평군 청평면 대성리 632-1 외 1필지(631-2) , 2층~4층",N,,4160000-201-1990-00001,4160000,"경기도 가평군 청평면 은행나무길 19, 2층~4층",12457,01,영업/정상,일반호텔,031-585-2216,2,0,4,0,16
0,,0,에덴파크모텔,여관업,,,,,240902.312185171,475074.760088576,2026-04-24 21:09:01,I,01,영업,,16,2026-04-22 14:47:03,1998-11-07,"1,587.84",477-814,"경기도 가평군 청평면 상천리 275-2 , 276-2",N,,4160000-201-1998-00009,4160000,"경기도 가평군 청평면 경춘로 1440 (, 276-2)",12449,01,영업/정상,여관업,031-581-1440,2,0,4,0,5
21,,0,노드 파주 케이힐스점,숙박업(생활),,,,,178896.460953293,468256.964626115,2026-04-24 03:03:03,U,01,영업,0,0,2026-04-23 11:30:05,2025-09-29,"3,526.84",413-200,경기도 파주시 야당동 1079 케이힐스,N,0,4060000-214-2025-00002,4060000,"경기도 파주시 심학산로 628, 케이힐스 7~20층 일부 (야당동)",10908,01,영업/정상,숙박업(생활),070-8808-1015,7,0,20,0,89
2,자가,0,가평베네스트펜션,숙박업(생활),,,,,227910.369003266,477570.72939117,2026-04-24 21:09:01,I,01,영업,,2,2026-04-22 16:00:47,2006-11-24,634.41,477-823,경기도 가평군 상면 상동리 173 1층~2층,N,,4160000-214-2006-00004,4160000,"경기도 가평군 상면 둔덕말길 91, 1층~2층",12443,01,영업/정상,숙박업(생활),031-589-8101,1,0,2,0,6
15,임대,2,엠83호텔,일반호텔,,,,,262762.787471616,485918.488669297,2026-04-24 03:03:03,U,01,영업,0,3,2026-04-23 17:14:59,2025-07-01,"2,028.64",,강원특별자치도 춘천시 근화동 265-1 엠83호텔,N,0,4181000-201-2025-00002,4181000,"강원특별자치도 춘천시 중앙로 193, 더잭슨나인스호텔 (근화동)",24360,01,영업/정상,일반호텔,033-254-8932,0,0,0,0,76
10,자가,0,듀오텔,여관업,,,,,172228.637170935,475339.600356773,2026-04-24 21:40:00,I,01,영업,,0,2026-04-21 13:56:11,2003-04-04,"1,464.55",413-841,경기도 파주시 탄현면 성동리 666-6 리오텔,N,,4060000-201-2003-00006,4060000,"경기도 파주시 탄현면 필승로 438, 리오텔",10862,01,영업/정상,여관업,031-945-3086,0,0,0,0,27
0,,0,금강여인숙,여인숙업,,,,,212515.620838148,455304.488101777,2026-04-24 03:03:03,U,01,영업,,12,2026-04-23 13:48:38,2003-05-27,.00,471-823,경기도 구리시 수택동 525-2,N,,3980000-201-1974-00001,3980000,경기도 구리시 검배로13번길 6 (수택동),11929,01,영업/정상,여인숙업,031-563-2437,0,0,0,0,0
0,,0,하이스테이 구리373,여관업,,,,,211981.395966077,455263.817706367,2026-04-24 03:03:03,U,01,영업,,0,2026-04-23 14:26:57,2003-06-07,574.97,471-815,경기도 구리시 수택동 373-2 3호,N,,3980000-201-1983-00002,3980000,경기도 구리시 체육관로 168-1 (수택동),11927,01,영업/정상,여관업,031-557-1810,0,0,0,0,19
0,,0,카프리모텔,여관업,,,,,212025.105314069,455307.155982539,2026-04-24 03:03:03,U,01,영업,,0,2026-04-23 14:28:40,2003-05-27,622.29,471-815,경기도 구리시 수택동 370-12,N,,3980000-201-1988-00004,3980000,경기도 구리시 체육관로172번길 15 (수택동),11927,01,영업/정상,여관업,,0,0,0,0,26
0,,0,그날,여관업,,,,,212432.75188872,454996.422380154,2026-04-24 03:03:03,U,01,영업,,0,2026-04-23 14:06:29,2003-06-07,.00,471-030,"경기도 구리시 수택동 433-20 ,21",N,,3980000-201-1988-00012,3980000,"경기도 구리시 안골로 96-2 (수택동,,21)",11933,01,영업/정상,여관업,031-568-8111,0,0,0,0,18
0,,0,박스 도로시여관,여관업,,,,,212430.598700884,455141.845434618,2026-04-24 03:03:03,U,01,영업,,0,2026-04-23 13:47:22,2003-06-07,631.07,471-815,경기도 구리시 수택동 422-24,N,,3980000-201-1996-00005,3980000,경기도 구리시 안골로97번길 24 (수택동),11928,01,영업/정상,여관업,031-569-2198,0,0,0,0,28
0,,0,아랑장여관,여관업,,,,,212391.180362915,455089.204407649,2026-04-24 03:03:03,U,01,영업,,0,2026-04-23 13:53:39,2003-06-07,312.00,471-815,경기도 구리시 수택동 426-15,N,,3980000-201-1999-00001,3980000,경기도 구리시 안골로 89-12 (수택동),11928,01,영업/정상,여관업,,0,0,0,0,16
0,,0,아프리카,여관업,,,,,212001.737153685,455248.775827174,2026-04-24 03:03:03,U,01,영업,,0,2026-04-23 14:33:25,2003-06-04,"1,148.27",471-815,경기도 구리시 수택동 373-8,N,,3980000-201-2000-00001,3980000,경기도 구리시 안골로57번길 47 (수택동),11927,01,영업/정상,여관업,031-566-3256,0,0,0,0,17
0,,0,부림파크,여관업,,,,,212373.519818293,454986.67190341,2026-04-24 03:03:03,U,01,영업,,0,2026-04-23 14:11:19,2003-06-04,399.80,471-816,경기도 구리시 수택동 433-14,N,,3980000-201-2001-00003,3980000,경기도 구리시 안골로86번길 5 (수택동),11933,01,영업/정상,여관업,,0,0,0,0,18
0,,0,수정파크,일반호텔,,,,,211962.096487637,455143.949147401,2026-04-24 03:03:03,U,01,영업,,0,2026-04-23 14:44:00,2003-06-04,483.45,471-801,경기도 구리시 교문동 229-16,N,,3980000-201-2001-00004,3980000,경기도 구리시 체육관로 155 (교문동),11925,01,영업/정상,일반호텔,,0,0,0,0,16
0,,0,호텔인카페구리점(HOTEL IN CAFE),여관업,,,,,212028.13448421,455122.891902851,2026-04-24 03:03:03,U,01,영업,,0,2026-04-23 14:44:59,2003-06-11,"2,668.96",471-815,경기도 구리시 수택동 376-16 팰리스모텔 1~7층,N,,3980000-201-2001-00007,3980000,"경기도 구리시 안골로57번길 21, 팰리스모텔 1~7층 (수택동)",11927,01,영업/정상,여관업,031-556-9864,0,0,0,0,56
0,,0,캘리포니아 호텔,여관업,,,,,212337.903888523,455045.511762926,2026-04-24 03:03:03,U,01,영업,,0,2026-04-23 13:56:24,2003-06-07,"1,731.69",471-030,"경기도 구리시 수택동 427-20 ,21 타원모텔 1~8층",N,,3980000-201-2001-00010,3980000,"경기도 구리시 안골로85번길 5, 타원모텔 1~8층 (수택동)",11928,01,영업/정상,여관업,031-552-9002,0,0,0,0,45
0,,0,HOTEL POP,여관업,,,,,212083.452887411,455038.462588928,2026-04-24 03:03:03,U,01,영업,,0,2026-04-23 14:45:56,2003-04-08,458.12,471-030,"경기도 구리시 수택동 378-27 ,28",N,,3980000-201-2003-00001,3980000,"경기도 구리시 안골로57번길 10-8 (수택동,,28)",11927,01,영업/정상,여관업,031-555-5556,0,0,0,0,22
0,,0,홍콩모텔,여관업,,,,,212006.18832493,455232.387631319,2026-04-24 03:03:03,U,01,영업,,0,2026-04-23 14:34:41,2003-05-07,"1,395.60",471-815,경기도 구리시 수택동 373-9 홍콩모델 1~7층,N,,3980000-201-2003-00004,3980000,"경기도 구리시 안골로57번길 45, 홍콩모델 1~7층 (수택동)",11927,01,영업/정상,여관업,031-564-1818,0,0,0,0,35
0,,0,엘린,여관업,,,,,211998.508999586,455129.084135431,2026-04-24 03:03:03,U,01,영업,,0,2026-04-23 14:47:44,2003-07-02,.00,471-815,경기도 구리시 수택동 376-4 쉐르빌모텔 1~7층,N,,3980000-201-2003-00007,3980000,"경기도 구리시 체육관로 154, 쉐르빌모텔 1~7층 (수택동)",11927,01,영업/정상,여관업,,0,0,0,0,42
0,,0,담스모텔,여관업,,,,,212396.723864266,455134.761370399,2026-04-24 03:03:03,U,01,영업,,0,2026-04-23 13:38:05,2004-10-15,623.38,471-815,경기도 구리시 수택동 419-29,N,,3980000-201-2004-00003,3980000,경기도 구리시 안골로97번길 17-14 (수택동),11928,01,영업/정상,여관업,031-562-8500,5,0,0,0,25
6,자가,1,호텔 월,여관업,,,,,212219.175912114,455040.370040852,2026-04-24 03:03:03,U,01,영업,,0,2026-04-23 14:23:59,2005-10-11,"2,510.10",471-815,경기도 구리시 수택동 379-17 뷰티크호텔엑스와이엠 1~6층,N,,3980000-201-2005-00002,3980000,"경기도 구리시 안골로 71, 뷰티크호텔엑스와이엠 1~6층 (수택동)",11927,01,영업/정상,여관업,031-554-5100,0,0,0,0,42
0,,0,크림호텔,여관업,,,,,212002.907099792,455114.34604535,2026-04-24 03:03:03,U,01,영업,,0,2026-04-23 14:51:11,2008-05-23,767.44,471-815,"경기도 구리시 수택동 376-6 (2,3,4,5층)",N,,3980000-201-2008-00002,3980000,"경기도 구리시 체육관로 152-1 (수택동,(2,3,4,5층))",11927,01,영업/정상,여관업,031-553-7572,2,0,5,0,31
0,,0,제니스,여관업,,,,,212043.421614823,455212.893610807,2026-04-24 03:03:03,U,01,영업,,0,2026-04-23 14:37:25,2010-10-15,"1,080.33",471-815,경기도 구리시 수택동 375-2 모텔 2~6층,N,,3980000-201-2010-00001,3980000,"경기도 구리시 안골로57번길 40, 모텔 2~6층 (수택동)",11927,01,영업/정상,여관업,031-556-7797,2,0,6,0,32
0,,0,더휴식 크로와상 구리지점,일반호텔,,,,,212014.870065612,455064.109187581,2026-04-24 03:03:03,U,01,영업,,2,2026-04-23 14:52:02,2013-07-15,"1,570.82",471-800,경기도 구리시 교문동 189-3,N,,3980000-201-2013-00001,3980000,경기도 구리시 체육관로 148 (교문동),11927,01,영업/정상,일반호텔,031-566-1373,1,0,7,0,46
0,자가,0,갈매퍼스트호텔,일반호텔,,,,,210244.992069388,458915.236131745,2026-04-24 03:03:03,U,01,영업,0,0,2026-04-23 14:54:49,2017-08-28,"2,444.14",471-080,경기도 구리시 갈매동 604-0 퍼스트호텔 3-7층,N,0,3980000-201-2017-00001,3980000,"경기도 구리시 갈매중앙로 89-7, 3-7층 (갈매동, 퍼스트호텔)",11901,01,영업/정상,일반호텔,031-553-9600,0,0,0,0,62
0,,0,인디프레젠트호텔,일반호텔,,,,,210231.047221471,458887.45188687,2026-04-24 03:03:03,U,01,영업,0,0,2026-04-23 14:56:51,2017-10-24,"2,445.32",471-080,경기도 구리시 갈매동 604-5 3~7층,N,0,3980000-201-2017-00002,3980000,"경기도 구리시 갈매중앙로 81-8 (갈매동, 3~7층)",11901,01,영업/정상,일반호텔,,0,0,0,0,62
27,,0,바실라,숙박업(생활),,,,,212168.294894553,455048.333197269,2026-04-24 03:03:03,U,01,영업,0,0,2026-04-23 14:24:45,2022-07-07,"3,194.40",471-815,경기도 구리시 수택동 379 우남퍼스트빌스위트,N,0,3980000-214-2022-00003,3980000,"경기도 구리시 안골로 65, 우남퍼스트빌스위트 110호실(별첨)호 (수택동)",11927,01,영업/정상,숙박업(생활),031-515-8585,0,0,0,0,110
5,,1,1박2일,여관업,,,,,180997.898936142,442444.7627871,2026-04-24 21:09:01,I,01,영업,,0,2026-04-22 09:22:39,2003-03-31,747.10,,경기도 부천시 원미구 심곡동 142-8,N,,3871000-201-2003-00488,3860000,경기도 부천시 원미구 부일로506번길 32 (심곡동),14643,01,영업/정상,여관업,,1,0,5,0,32
9,자가,1,호텔 컬리넌 용인,일반호텔,,,,,218504.521937436,414677.05965989,2026-04-24 03:03:03,U,01,영업,,0,2026-04-23 13:00:10,2004-12-10,"2,620.14",449-924,경기도 용인시 처인구 김량장동 63-10 외2필지,N,,4050000-201-2004-00010,4050000,"경기도 용인시 처인구 백옥대로 1102 (김량장동,외2필지)",17051,01,영업/정상,일반호텔,031-335-5454,1,1,9,1,48
5,자가,0,비더스테이오산역점,여관업,,,,,206108.087346552,404584.301727325,2026-04-24 03:03:03,U,01,영업,,7,2026-04-23 13:42:02,2003-03-25,314.08,447-804,경기도 오산시 원동 782-17,N,,4000000-201-2003-00006,4000000,경기도 오산시 오산로178번길 9 (원동),18142,01,영업/정상,여관업,031-375-5677,2,0,5,0,11
8,임대,2,비스타호텔,일반호텔,,,,,203651.476943749,409512.981247261,2026-04-24 21:39:25,I,01,영업,0,0,2026-04-22 15:48:10,2020-03-17,"1,913.95",447-240,"경기도 오산시 세교동 598-2 6,7,8층",N,0,4000000-201-2020-00001,4000000,"경기도 오산시 세마역로41번길 58, 6,7,8층 (세교동)",18106,01,영업/정상,일반호텔,,6,0,8,0,39
0,,0,캘리포니아,여관업,,,,,340587.626460461,464038.039594757,2026-04-24 03:03:03,U,01,영업,,10,2026-04-23 10:03:17,1999-03-20,594.60,,강원특별자치도 평창군 진부면 간평리 555-3,N,,4281000-201-1999-00002,4281000,강원특별자치도 평창군 진부면 경강로 4126,25322,01,영업/정상,여관업,033-332-8481,2,0,4,0,15
12,자가,2,파크로쉬 리조트앤웰니스,휴양콘도미니엄업,,,,,342461.705581065,442634.366268,2026-04-24 21:09:01,I,01,영업,45,0,2026-04-22 13:33:11,2017-12-28,"15,165.81",,강원특별자치도 정선군 북평면 숙암리 482 파크로쉬,N,45,4291000-201-2017-00003,4291000,"강원특별자치도 정선군 북평면 중봉길 9-12, 파크로쉬",26100,01,영업/정상,휴양콘도미니엄업,033-560-1111,3,1,12,1,204
