침대수,건물지상층수,건물소유구분명,건물지하층수,사업장명,업태구분명,의자수,폐업일자,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,여성종사자수,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,사용시작지상층,사용시작지하층,사용끝지상층,사용끝지하층
0,0,,0,RG디톡스미 미용실,일반미용업,4,2026-04-23,,,,174611.516038325,457725.506843659,2026-04-24 03:03:03,U,02,폐업,0,2026-04-23 13:40:11,2020-02-14,78.50,415-801,경기도 김포시 사우동 204-10 402호,N,0,4090000-211-2020-00084,4090000,"경기도 김포시 돌문로 95, 광우빌딩 402호 (사우동)",10108,03,폐업,일반미용업,,2,0,2,0
2,0,,0,피부가 좋은나,피부미용업,0,,,,,205985.056836369,448775.218194826,2026-04-24 03:03:03,U,01,영업,1,2026-04-23 13:07:13,2021-03-29,60.80,143-914,서울특별시 광진구 화양동 7-6 3층,N,0,3040000-213-2021-00008,3040000,"서울특별시 광진구 동일로22길 80, 3층 (화양동)",05018,01,영업/정상,종합미용업,,1,,1,
1,0,,0,레푸스 가락점,네일아트업,2,,,,,211052.117198292,444498.424511663,2026-04-24 03:03:03,U,01,영업,0,2026-04-23 16:08:53,2023-01-30,28.38,138-800,서울특별시 송파구 가락동 8-1 가락동우정에쉐르,N,0,3230000-218-2023-00001,3230000,"서울특별시 송파구 중대로23길 20, 1층 102호 (가락동, 가락동우정에쉐르)",05701,01,영업/정상,"피부미용업, 네일미용업",,,,,
0,0,,0,재니네일 성수,네일아트업,10,,,,,203726.797350867,449583.241891495,2026-04-24 22:12:27,I,01,영업,0,2026-04-21 12:38:39,2024-03-15,50.78,133-825,서울특별시 성동구 성수동1가 685-291 플라이밍고,N,0,3030000-215-2024-00007,3030000,"서울특별시 성동구 서울숲7길 9, 플라이밍고 2층 (성수동1가)",04766,01,영업/정상,네일미용업,,,,,
1,0,,0,바디온,피부미용업,4,2026-04-21,,,,192763.260384541,455242.859775175,2026-04-24 22:42:31,I,02,폐업,0,2026-04-21 14:40:35,2024-10-14,31.28,122-907,서울특별시 은평구 응암동 111-1 송원하이본 406호,N,0,3110000-212-2024-00014,3110000,"서울특별시 은평구 은평로 98, 송원하이본 406호 (응암동)",03453,03,폐업,피부미용업,,,,,
0,0,,0,리벨로,일반미용업,3,2026-04-21,,,,197760.772775183,432690.821241242,2026-04-24 21:42:27,I,02,폐업,,2026-04-21 11:27:46,2015-10-13,77.90,431-070,경기도 안양시 동안구 평촌동 872-19,N,,3850000-211-2015-00040,3830000,"경기도 안양시 동안구 시민대로 408, 2층 일부호 (평촌동)",14058,03,폐업,일반미용업,,2,0,2,0
0,2,임대,0,제이헤어,일반미용업,3,,,,,186575.848213423,444391.100477803,2026-04-24 22:13:15,I,01,영업,,2026-04-22 17:25:10,2009-05-25,21.50,152-090,서울특별시 구로구 개봉동 128-15,N,,3160000-211-2009-00010,3160000,"서울특별시 구로구 고척로30길 15, 104호 (개봉동)",08235,01,영업/정상,일반미용업,02-2060-5767,1,0,1,0
0,0,,0,예쁜머리,일반미용업,3,2026-04-22,,,,200367.965611146,420157.419932261,2026-04-24 21:42:28,I,02,폐업,0,2026-04-21 15:55:47,2016-01-20,27.37,442-858,경기도 수원시 팔달구 화서동 41-2,N,0,3770000-211-2016-00006,3740000,"경기도 수원시 팔달구 팔달로165번길 32, 1층 (화서동)",16439,03,폐업,일반미용업,,1,0,1,0
,,,,오브맨즈헤어 범계점,일반미용업,,,,,,195651.673909625,432187.915104016,2026-04-24 21:42:27,I,01,영업,,2026-04-21 16:28:48,2025-12-01,44.80,431-811,경기도 안양시 동안구 비산동 1112-1 안양건설타워,N,,3850000-211-2025-00031,3830000,"경기도 안양시 동안구 시민대로 187, 안양건설타워 2층 213호 (비산동)",14047,01,영업/정상,일반미용업,,,,,
0,0,,0,제이윤헤어,일반미용업,2,,,,,213196.788038769,441267.846008774,2026-04-24 21:42:34,I,01,영업,,2026-04-22 17:50:00,2016-11-16,43.70,461-210,경기도 성남시 수정구 창곡동 513 에이플타워 1층 123호,N,,3790000-211-2016-00036,3780000,"경기도 성남시 수정구 위례동로 153, 에이플타워 1층 123호 (창곡동)",13642,01,영업/정상,일반미용업,031-754-7770,3,0,3,0
10,4,임대,1,끌리메 홍대점,피부미용업,0,,,,,192941.799049529,450595.391678631,2026-04-24 03:03:03,U,01,영업,0,2026-04-23 13:40:36,2015-10-05,187.07,121-819,서울특별시 마포구 동교동 203-40 3층 전체,N,0,3130000-212-2015-00037,3130000,"서울특별시 마포구 월드컵북로4길 25, 3층 (동교동)",03992,01,영업/정상,피부미용업,02-323-4867,3,0,3,0
1,0,,0,수연하다,네일아트업,1,,,,,212415.989121467,440646.706561005,2026-04-24 21:42:34,I,01,영업,,2026-04-22 17:22:18,2025-11-25,33.80,461-210,경기도 성남시 수정구 창곡동 565 위례역 푸르지오 4단지 근린생활시설6동 1층 4B 111호,N,,3790000-222-2025-00004,3780000,"경기도 성남시 수정구 위례광장로 36, 근린생활시설6동 1층 4B 111호 (창곡동, 위례역 푸르지오 4단지)",13646,01,영업/정상,"네일미용업, 화장ㆍ분장 미용업",,0,0,0,0
2,0,임대,0,루네아&쟈민뷰티,피부미용업,0,,,,,188771.320871109,446551.856851391,2026-04-24 03:03:03,U,01,영업,0,2026-04-23 14:36:50,2023-06-29,61.47,158-849,서울특별시 양천구 신정동 89-29 신통빌딩,N,0,3140000-213-2023-00003,3140000,"서울특별시 양천구 신목로 70-1, 신통빌딩 5층 (신정동)",08015,01,영업/정상,종합미용업,,,,,
,,임대,,쟈당헤어,일반미용업,10,2026-04-23,,,,209009.86408188,442872.160579339,2026-04-24 03:03:03,U,02,폐업,,2026-04-23 19:15:12,2010-08-12,31.34,135-884,서울특별시 강남구 수서동 715,N,,3220000-211-2010-00130,3220000,"서울특별시 강남구 광평로 281, 2층 (수서동, 효성빌딩)",06349,03,폐업,일반미용업,,2,,3,
