사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,판매방식명,개방자치단체코드,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
퍼시픽딜 (PACIFIC DEAL),종합몰,2026-05-21,,,2026-05-22 03:03:03,U,05,타시군구이관,2026-05-21 14:51:45,,2025-05-28,,서울특별시 송파구 문정동 ***-** 파트너스* *층 ***호 A***호,2025323029130201751,인터넷,3230000,"서울특별시 송파구 법원로 **, 파트너스* *층 ***호 A***호 (문정동)",05855,,05,제외/삭제/전출,,,
(주)세성항운,레져/여행/공연,2026-05-21,197814.337747467,451705.306153084,2026-05-22 03:03:03,U,05,타시군구이관,2026-05-21 09:03:44,,2005-01-06,,서울특별시 중구 태평로*가 **-** 태성빌딩,2005301010030200023,인터넷,3010000,"서울특별시 중구 세종대로**길 **, 태성빌딩 ***호 (태평로*가)",04519,,05,제외/삭제/전출,,,02-3455-6800
주식회사 제이에이치모바일(지용텔레콤지점),기타,2026-05-20,194646.914639846,419291.253978224,2026-05-22 03:03:03,U,03,폐업처리,2026-05-21 10:41:04,,2019-01-29,,경기도 수원시 권선구 금곡동 ****번지 수원모아미래도센트럴타운*단지 비***호,2019376003430200079,인터넷,3740000,"경기도 수원시 권선구 서수원로***번길 ***, 비***호 (금곡동, 수원모아미래도센트럴타운*단지)",16380,,03,폐업,,,
동서울가스산업,자동차/자동차용품 종합몰,,208006.522516813,444228.962758399,2026-05-22 03:03:03,U,01,정상영업,2026-05-21 10:18:33,,2004-09-07,,서울특별시 송파구 삼전동 **번지 *호,2004323013130202251,인터넷,3230000,"서울특별시 송파구 삼학사로*길 **-*, *층 ***호 (삼전동)",05590,,01,영업/정상,,,02-419-3651
미푸드,기타,,164870.085030091,464052.953687403,2026-05-22 03:03:03,U,01,정상영업,2026-05-21 16:27:47,,2010-03-23,,경기도 김포시 통진읍 가현리 ***-**,2013409022930200280,인터넷,4090000,"경기도 김포시 통진읍 흥신로***번길 ***-**, (에이동)",10033,,01,영업/정상,,,
(주)마이플레이,기타,,202666.466464074,446775.643996702,2026-05-22 03:03:03,U,01,정상영업,2026-05-21 11:02:36,,2021-01-07,,서울특별시 강남구 신사동 ***-* 안국빌딩,2022322024930201718,인터넷,3220000,"서울특별시 강남구 논현로***길 **, *층 **호  안국빌딩 (신사동)",06024,,01,영업/정상,,,
더 라파엘(THE RAPHAEL),기타,2026-05-21,206052.889822336,425012.262489017,2026-05-22 03:03:03,U,03,폐업처리,2026-05-21 09:13:16,,2021-09-09,,경기도 용인시 수지구 신봉동 *** 파크프라자,2021564001830201409,인터넷,4050000,"경기도 용인시 수지구 신봉*로 ***, 파크프라자 *층 ***호 (신봉동)",16811,,03,폐업,,,
더밀리언즈 (THE MILLIONS),종합몰,2026-05-21,201147.986622783,454890.75634119,2026-05-22 03:03:03,U,05,타시군구이관,2026-05-21 14:14:23,,2023-01-26,,서울특별시 성북구 동소문동*가 *** 브라운스톤동선,2023307029930200210,인터넷,3070000,"서울특별시 성북구 아리랑로*길 **, ***동 ****호 (동소문동*가, 브라운스톤동선)",02830,,05,제외/삭제/전출,,,
(주) 시사저널사,기타 교육/도서/완구/오락,,197225.761197936,447678.914812794,2026-05-22 03:03:03,U,01,정상영업,2026-05-21 18:24:26,,2007-09-14,,서울특별시 용산구 한강로*가 ***번지,2007302009530216973,인터넷,3020000,서울특별시 용산구 한강대로**길 * (한강로*가),,,01,영업/정상,,,02-799-9249
옥이네,종합몰,,209088.744949642,444348.334886489,2026-05-22 03:03:03,U,01,정상영업,2026-05-21 10:16:34,,2012-07-10,,서울특별시 송파구 석촌동 ***-** 청솔빌라,2012323019830200960,인터넷,3230000,"서울특별시 송파구 가락로**길 **-**, ***호 (석촌동, 청솔빌라)",05690,,01,영업/정상,,,
핀아코리아,의류/패션/잡화/뷰티,2026-05-21,176322.519491451,426494.047049911,2026-05-22 03:03:03,U,03,폐업처리,2026-05-21 09:03:44,,2020-02-19,,경기도 시흥시 정왕동 ****번지 *호 한국산업기술대학교 창업보육센터동 ***호,2020401031730200340,인터넷,4010000,"경기도 시흥시 산기대학로 ***, 한국산업기술대학교 창업보육센터동 ***호 (정왕동)",15073,,03,폐업,,,
지식터,교육/도서/완구/오락,,181091.093679012,459810.921682813,2026-05-22 03:03:03,U,01,정상영업,2026-05-21 12:45:17,,2024-06-17,,경기도 고양시 일산동구 백석동 **** 동문타워I,2024396012830201239,인터넷,3940000,"경기도 고양시 일산동구 호수로 ***-**, 동문타워I ***호 (백석동)",10449,,01,영업/정상,,,
벤데이코(vendayco),종합몰,,201815.269665475,453106.138583431,2026-05-22 03:03:03,U,01,정상영업,2026-05-21 10:10:22,,2020-02-04,,서울특별시 성북구 보문동*가 ** *층,2024307029930200610,인터넷,3070000,"서울특별시 성북구 보문로**가길 *, *층 (보문동*가)",02873,,01,영업/정상,,,
구매해드림,의류/패션/잡화/뷰티,2026-05-21,186211.713224521,443744.926320387,2026-05-22 03:03:03,U,03,폐업처리,2026-05-21 09:17:56,,2024-02-29,,서울특별시 구로구 오류동 **-** 코업 시티 호텔 스테이코,2024316015930200473,인터넷,3160000,"서울특별시 구로구 경인로**가길 **, 코업 시티 호텔 스테이코 *동 **층 ****호 (오류동)",08271,,03,폐업,,,
풀멍피플,종합몰,2026-05-22,182643.737356061,447760.242888658,2026-05-22 03:03:03,U,03,폐업처리,2026-05-21 15:01:29,,2025-03-26,,경기도 부천시 오정구 원종동 ** 동문아파트 *동 ***호,2025389100630200123,인터넷,3860000,"경기도 부천시 오정구 소사로***번길 **, *동 ***호 (원종동, 동문아파트)",14425,,03,폐업,,,
정직한청소 강남성동지점,기타,2026-05-21,203539.168706663,443716.403617473,2026-05-22 03:03:03,U,03,폐업처리,2026-05-21 14:24:35,,2024-09-13,,서울특별시 강남구 역삼동 ***-* 초원빌딩,2024322024930205741,"인터넷, 기타",3220000,"서울특별시 강남구 논현로**길 **, *층 ****호 초원빌딩 (역삼동)",06227,,03,폐업,,,
주식회사 실버트레이딩,종합몰 교육/도서/완구/오락 가전 컴퓨터/사무용품 레져/여행/공연,,210167.818644439,444156.095589234,2026-05-22 03:03:03,U,01,정상영업,2026-05-21 10:20:38,,2015-04-08,,,2015323023130200599,"인터넷, 카다로그, 기타",3230000,"서울특별시 송파구 송파대로**가길 ** (송파동, *층)",,,01,영업/정상,,,070-7632-9375
디앤제이몰,종합몰,,213475.84503244,456850.705350484,2026-05-22 03:03:03,U,01,정상영업,2026-05-21 11:26:42,,2009-08-17,,경기도 남양주시 다산동 **** 다산진건 블루웨일 지식산업센터 *차,2009399021430200422,인터넷,3990000,"경기도 남양주시 다산중앙로**번길 **, 다산진건 블루웨일 지식산업센터 *차 F***호 (다산동)",12248,,01,영업/정상,,,070-8843-5270
코스18,종합몰 컴퓨터/사무용품,2026-05-21,210090.727785121,387466.269788875,2026-05-22 03:03:03,U,03,폐업처리,2026-05-21 09:48:11,,2025-02-06,,경기도 평택시 합정동 ***-**,2025391041830200175,인터넷,3910000,"경기도 평택시 평택*로**번길 **, *층 ***-A*** (합정동)",17902,,03,폐업,,,
블루백,의류/패션/잡화/뷰티,,208256.714966676,453389.146877917,2026-05-22 03:03:03,U,01,정상영업,2026-05-21 10:42:08,,2012-07-09,,,2012306009530200446,인터넷,3060000,"서울특별시 용마산로 ***, ***동 ***호 (용마금호아파트)",,,01,영업/정상,,,02-491-0133
에신드,종합몰,,230302.067075746,427985.838797993,2026-05-22 03:03:03,U,01,정상영업,2026-05-21 09:51:07,,2023-03-30,,경기도 광주시 곤지암읍 곤지암리 ***-* 태광빌라 ***호,2023554032230200835,인터넷,5540000,"경기도 광주시 곤지암읍 대석동길**번길 *-**, 태광빌라 ***호",12801,,01,영업/정상,,,
한국입찰정보 주식회사,기타,,190504.7782409,442154.992807483,2026-05-22 03:03:03,U,01,정상영업,2026-05-21 16:56:23,,2015-06-17,,서울특별시 구로구 구로동 ***-* 에이스하이엔드타워*차,2018316015930200843,기타,3160000,"서울특별시 구로구 디지털로**길 *, 에이스하이엔드타워*차 **층 ****호 (구로동)",08389,,01,영업/정상,,,02-1670-6081
한국자원거래소(주),기타,,198853.418817959,448040.085681645,2026-05-22 03:03:03,U,01,정상영업,2026-05-21 09:26:42,,2017-02-08,,,2017302015030200149,인터넷,3020000,서울특별시 용산구 녹사평대로**가길 *-** (이태원동),04345,,01,영업/정상,,,02-2666-8656
주식회사 웨이프렌즈,의류/패션/잡화/뷰티 레져/여행/공연 건강/식품,2026-05-21,208916.333065901,433153.668805477,2026-05-22 03:03:03,U,05,타시군구이관,2026-05-21 09:17:20,,2019-09-02,,경기도 성남시 분당구 삼평동 *** 판교세븐벤처밸리*,2022378021930204941,"인터넷, 기타",3780000,"경기도 성남시 분당구 판교로***번길 **, 판교세븐벤처밸리* 이렌텍동 *층 (삼평동)",13487,,05,제외/삭제/전출,,,070-5223-3277
달직구,종합몰,2026-05-21,204639.090092973,444728.353701831,2026-05-22 03:03:03,U,03,폐업처리,2026-05-21 09:25:02,,2025-07-17,,서울특별시 강남구 대치동 ***-** H 타워,2025322024930203981,인터넷,3220000,"서울특별시 강남구 테헤란로**길 **, ***-***A호 H 타워 (대치동)",06193,,03,폐업,,,
백만유통,종합몰 건강/식품,,199713.999064428,420924.007256962,2026-05-22 03:03:03,U,01,정상영업,2026-05-21 09:23:44,,2025-01-06,,경기도 수원시 장안구 정자동 ***-* 화서역 우방 센트럴파크,2025375003230200021,인터넷,3740000,"경기도 수원시 장안구 수성로***번길 **, ***동 ***호 (정자동, 화서역 우방 센트럴파크)",16317,,01,영업/정상,,,
위드통신,가전,,206808.914669794,456949.35802282,2026-05-22 03:03:03,U,01,정상영업,2026-05-21 11:10:01,,2012-05-23,,,2012306009530200495,인터넷,3060000,"서울특별시 숙선옹주로 *-*, ***동 ***호 (묵동자이*단지)",,,01,영업/정상,,,02-948-6591
에이치앤씨살롱(HNC SALON),기타,2026-05-21,212349.184511298,454348.828903531,2026-05-22 03:03:03,U,03,폐업처리,2026-05-21 16:46:50,,2019-11-12,,경기도 구리시 수택동 ***번지 *호 CLOUDTOWER,2019398012930200511,인터넷,3980000,"경기도 구리시 체육관로**번길 **, CLOUDTOWER *층 ***호 (수택동)",11940,,03,폐업,,,031-567-8166
링고브릿지 프로젝트 스튜디오,교육/도서/완구/오락,2026-05-21,220168.01044993,431153.982504394,2026-05-22 03:03:03,U,05,타시군구이관,2026-05-21 13:57:06,,2025-06-09,,경기도 광주시 태전동 **-**,2025554035830201103,인터넷,5540000,"경기도 광주시 태전중앙*길 *, *동 *층 ***, ***호 (태전동)",12788,,05,제외/삭제/전출,,,
블링블링몰,의류/패션/잡화/뷰티,2026-05-21,177450.997018233,427275.577079487,2026-05-22 03:03:03,U,03,폐업처리,2026-05-21 09:13:50,,2022-08-26,,경기도 시흥시 정왕동 ****-* ***호,2022401031730202016,인터넷,4010000,"경기도 시흥시 군서로**번길 *-*, ***호 (정왕동)",15052,,03,폐업,,,
마인드샤워,종합몰,2026-05-22,189900.439154034,446663.521261847,2026-05-22 03:03:03,U,03,폐업처리,2026-05-21 10:42:58,,2020-05-15,,서울특별시 영등포구 양평동*가 **번지 신동아아파트,2020318023930201365,인터넷,3180000,"서울특별시 영등포구 영등포로**길 *, *동 ****호 (양평동*가, 신동아아파트)",07279,,03,폐업,,,
(주)디테일북스,기타,2026-05-22,195627.310464806,448911.170149526,2026-05-22 03:03:03,U,03,폐업처리,2026-05-21 16:08:37,,2020-04-02,,서울특별시 마포구 도화동 ***,2020313022530201127,인터넷,3130000,"서울특별시 마포구 새창로 **, ****호 (도화동)",04168,,03,폐업,,,
마리앤젤라,종합몰 의류/패션/잡화/뷰티,2026-05-21,208434.02213125,426280.925468379,2026-05-22 03:03:03,U,05,타시군구이관,2026-05-21 10:26:31,,2019-05-28,,경기도 용인시 수지구 동천동 *** 동천마을현대*차홈타운,2024564001830201151,인터넷,4050000,"경기도 용인시 수지구 동천로**번길 **, ***동 ****호 (동천동, 동천마을현대*차홈타운)",16823,,05,제외/삭제/전출,,,
다올상점,종합몰,2026-05-21,218920.080897384,418425.915010283,2026-05-22 03:03:03,U,05,타시군구이관,2026-05-21 10:31:02,,2024-02-25,,경기도 용인시 처인구 포곡읍 둔전리 ***-** 대두빌딩,2024562002730200651,인터넷,4050000,"경기도 용인시 처인구 포곡읍 포곡로 **, *층 ***호-C*** (대두빌딩)",17027,,05,제외/삭제/전출,,,
보테모네,의류/패션/잡화/뷰티,,209256.413865775,444809.76637532,2026-05-22 03:03:03,U,01,정상영업,2026-05-21 10:17:33,,2011-02-23,,서울특별시 송파구 석촌동 ***번지 *호 실크빌***,2011323019830200272,인터넷,3230000,"서울특별시 송파구 백제고분로**길 **-** (석촌동,실크빌***)",,,01,영업/정상,,,
세이브타임,종합몰,,189622.332386295,441057.177316052,2026-05-22 03:03:03,U,01,정상영업,2026-05-21 15:51:28,,2025-07-24,,서울특별시 금천구 가산동 ***-*,2025317025730201423,인터넷,3170000,"서울특별시 금천구 가산디지털*로 **, **층 ****호 (가산동)",08592,,01,영업/정상,,,
(주)더익코리아,의류/패션/잡화/뷰티,2026-05-21,184715.45178233,451876.480698088,2026-05-22 03:03:03,U,05,타시군구이관,2026-05-21 15:18:45,,2016-08-04,,서울특별시 강서구 마곡동 ***-* 마곡나루역프라이빗타워Ⅱ,2016315016630200888,인터넷,3150000,"서울특별시 강서구 마곡중앙로 ***, 마곡나루역프라이빗타워Ⅱ ***호 (마곡동)",07788,,05,제외/삭제/전출,,,
(주)효성에스피,컴퓨터/사무용품,,208895.434167492,467677.781297938,2026-05-22 03:03:03,U,01,정상영업,2026-05-21 14:44:29,,2006-11-20,,,2017382022730200054,인터넷,3820000,경기도 의정부시 송산로***번길 ** (산곡동),11799,,01,영업/정상,,,02-2217-5600
주식회사 린스몰(rinsemall),종합몰 자동차/자동차용품,,202668.065422549,446332.171860773,2026-05-22 03:03:03,U,01,정상영업,2026-05-21 11:15:55,,2019-06-07,,서울특별시 강남구 논현동 **-**,2021322024930202321,"인터넷, 기타",3220000,"서울특별시 강남구 언주로***길 **, ****호 (논현동)",06049,,01,영업/정상,,,
우애로운샵,종합몰 의류/패션/잡화/뷰티,,180775.60629156,427460.010727299,2026-05-22 03:03:03,U,01,정상영업,2026-05-21 10:59:56,,2024-03-04,,경기도 시흥시 거모동 ****-* 신양빌라,2024401031730200657,인터넷,4010000,"경기도 시흥시 군자로***번안길 *, ***호 (거모동, 신양빌라)",15068,,01,영업/정상,,,
케이에스마케팅,종합몰,2026-05-21,201915.038,452657.129666667,2026-05-22 03:03:03,U,05,타시군구이관,2026-05-21 06:24:24,,2022-10-28,,서울특별시 종로구 숭인동 **** 동보빌딩,2022300020230201538,인터넷,3000000,"서울특별시 종로구 종로 ***, 동보빌딩 *층 ***호 (숭인동)",03111,,05,제외/삭제/전출,,,
매일기획,교육/도서/완구/오락 컴퓨터/사무용품 의류/패션/잡화/뷰티,,183877.596995027,450223.08340042,2026-05-22 03:03:03,U,01,정상영업,2026-05-21 09:15:52,,2019-08-28,,서울특별시 강서구 공항동 ****-*,2024315020030200433,인터넷,3150000,"서울특별시 강서구 방화대로*마길 **, *층 (공항동)",07645,,01,영업/정상,,,
주식회사 에이치스,종합몰 건강/식품,,208103.93916957,479620.907021058,2026-05-22 03:03:03,U,01,정상영업,2026-05-21 10:58:58,,2023-11-28,,경기도 양주시 옥정동 ***-* 옥정동 폴리프라자Ⅴ,2023559029130201956,"인터넷, 카다로그, 기타",5590000,"경기도 양주시 옥정동로*다길 **, 옥정동 폴리프라자Ⅴ *층 ***호 (옥정동)",11473,,01,영업/정상,,,
월앙농부,건강/식품,2026-05-21,177588.539372358,443742.612054626,2026-05-22 03:03:03,U,05,타시군구이관,2026-05-21 09:22:41,,2023-03-20,,경기도 부천시 원미구 상동 ***-* 목련마을,2023386055530201464,인터넷,3860000,"경기도 부천시 원미구 신상로 **, ****동 ***호 (상동, 목련마을)",14595,,05,제외/삭제/전출,,,
태그호이어코리아 유한회사,의류/패션/잡화/뷰티,,198916.653480187,451694.842893728,2026-05-22 03:03:03,U,01,정상영업,2026-05-21 09:41:06,,2023-05-01,,서울특별시 중구 수표동 ** 시그니쳐타워,2023301020530201390,인터넷,3010000,"서울특별시 중구 청계천로 ***, 시그니쳐타워 (수표동)",04542,,01,영업/정상,,,02-318-7784
이상하게 사고싶은 잡화점,의류/패션/잡화/뷰티 레져/여행/공연 자동차/자동차용품,,198202.026588996,420681.604433217,2026-05-22 03:03:03,U,07,직권말소,2026-05-21 16:57:23,,2022-04-05,,경기도 수원시 팔달구 화서동 *** 한독.LG아파트,2022377004130200295,인터넷,3740000,"경기도 수원시 팔달구 정자천로**번길 **, ***동 ****호 (화서동, 한독.LG아파트)",16422,,04,취소/말소/만료/정지/중지,,,
썸데이,종합몰 가전 컴퓨터/사무용품 자동차/자동차용품 의류/패션/잡화/뷰티,2026-05-20,180764.501519835,443442.924344604,2026-05-22 03:03:03,U,03,폐업처리,2026-05-21 14:40:41,,2023-03-13,,경기도 부천시 원미구 심곡동 ***-**,2023386055530201307,인터넷,3860000,"경기도 부천시 원미구 부천로**번길 **, *층 (심곡동)",14578,,03,폐업,,,
블루망고,종합몰,2026-05-21,183513.908215164,441755.008010438,2026-05-22 03:03:03,U,03,폐업처리,2026-05-21 10:59:52,,2023-04-27,,경기도 부천시 소사구 괴안동 ***-* 범박휴먼시아*단지,2023386055530202037,인터넷,3860000,"경기도 부천시 소사구 양지로 **, ***동 ***호 (괴안동, 범박휴먼시아*단지)",14781,,03,폐업,,,
케이에이치상사,종합몰,2026-05-21,216647.034145175,451573.121769137,2026-05-22 03:03:03,U,05,타시군구이관,2026-05-21 10:06:07,,2023-09-20,,경기도 하남시 망월동 ****-* 우성미사타워,2023404022830202473,인터넷,4040000,"경기도 하남시 미사강변중앙로 ***, ***호 B*** (망월동)",12913,,05,제외/삭제/전출,,,
앵스몰,의류/패션/잡화/뷰티,,204964.828150827,406467.354501887,2026-05-22 03:03:03,U,01,정상영업,2026-05-21 16:50:36,,2020-06-30,,경기도 오산시 궐동 ***-* 하나,2025400019430200143,인터넷,4000000,"경기도 오산시 궐리사로 **, 하나 ***-h**호 (궐동)",18122,,01,영업/정상,,,
드림푸드시스템,건강/식품,2026-05-20,,,2026-05-22 03:03:03,U,03,폐업처리,2026-05-21 12:54:23,,2021-12-03,,경기도 고양시 일산동구 성석동 ***-*,2021396012830202602,인터넷,3940000,"경기도 고양시 일산동구 진밭로 **, *층 일부호 (성석동)",10312,,03,폐업,,,02-1833-6791
꼬이도르,의류/패션/잡화/뷰티,2026-05-21,185476.682306327,457629.63752103,2026-05-22 03:03:03,U,03,폐업처리,2026-05-21 09:25:57,,2025-04-16,,경기도 고양시 덕양구 행신동 *** 샘터마을*단지아파트,2025395005230200969,인터넷,3940000,"경기도 고양시 덕양구 충장로 ***-**, ***동 ****호 (행신동, 샘터마을*단지아파트)",10518,,03,폐업,,,
하이다이노,종합몰,2026-05-21,211437.555147685,455691.628091168,2026-05-22 03:03:03,U,05,타시군구이관,2026-05-21 13:31:46,,2019-04-22,,경기도 구리시 인창동 ***번지 구리 더샵 그린포레(*단지),2019398012930200080,인터넷,3980000,"경기도 구리시 인창*로 **, 상가동 *층 ***호 (인창동, 구리 더샵 그린포레(*단지))",11951,,05,제외/삭제/전출,,,
브랜드이너,종합몰,2026-05-21,213998.495250996,417630.252157833,2026-05-22 03:03:03,U,05,타시군구이관,2026-05-21 09:47:57,,2023-03-20,,경기도 용인시 기흥구 중동 **-*,2024563001830202591,인터넷,4050000,"경기도 용인시 기흥구 동백죽전대로 ***, B***- B***호 (중동)",16995,,05,제외/삭제/전출,,,
마켓베니,의류/패션/잡화/뷰티,,202326.503044305,450625.58422744,2026-05-22 03:03:03,U,01,정상영업,2026-05-21 13:49:35,,2024-08-20,,서울특별시 성동구 행당동 *** 행당동 대림아파트,2024303010330201602,인터넷,3030000,"서울특별시 성동구 행당로 **, ***동 ****호 (행당동, 행당동 대림아파트)",04713,,01,영업/정상,,,
룩스투아(Luxtua),의류/패션/잡화/뷰티,2026-05-21,197230.925746863,448835.910407078,2026-05-22 03:03:03,U,05,타시군구이관,2026-05-21 09:46:09,,2018-07-02,,서울특별시 용산구 원효로*가 ***번지 *호,2018302015030200718,인터넷,3020000,"서울특별시 용산구 원효로**길 **, *층 (원효로*가)",04314,,05,제외/삭제/전출,,,02-717-1975
대일전기전자,기타,,188840.515865617,444306.771104527,2026-05-22 03:03:03,U,01,정상영업,2026-05-21 11:16:03,,2012-01-03,,서울특별시 구로구 구로동 **** 중앙유통단지,2012316015930200016,인터넷,3160000,"서울특별시 구로구 경인로**길 **, 중앙유통단지 다동 ****호 (구로동)",08217,,01,영업/정상,,,02-2615-7322
윤선생영어교실용인죽전센터,교육/도서/완구/오락,2026-05-21,210159.350235868,425189.454948553,2026-05-22 03:03:03,U,05,타시군구이관,2026-05-21 16:14:22,,2025-01-10,,경기도 용인시 수지구 죽전동 ****-* 선진포리스트,2025564001830200108,기타,4050000,"경기도 용인시 수지구 대지로 **, 선진포리스트 ***-*호 (죽전동)",16873,,05,제외/삭제/전출,,,031-898-0944
디지털초이스(Digital Choi's),기타,2026-05-21,200153.131165369,441956.395827175,2026-05-22 03:03:03,U,05,타시군구이관,2026-05-21 11:31:08,,2023-10-30,,서울특별시 서초구 방배동 **** 방배아트자이,2023321015330203387,인터넷,3210000,"서울특별시 서초구 명달로*길 **, ***동 ***호 (방배동, 방배아트자이)",06706,,05,제외/삭제/전출,,,070-8633-5418
주식회사 소닉코리아,종합몰,2026-05-21,189430.935640465,406872.470399857,2026-05-22 03:03:03,U,05,타시군구이관,2026-05-21 10:28:27,,2021-09-27,,경기도 화성시 만세구 팔탄면 율암리 ***-*,2021553004730200128,인터넷,5530000,경기도 화성시 만세구 팔탄면 율암길**번길 **-**,18530,,05,제외/삭제/전출,,,
오버시즈픽스,종합몰,2026-05-21,190586.062540107,447216.925498911,2026-05-22 03:03:03,U,03,폐업처리,2026-05-21 14:18:54,,2024-03-20,,서울특별시 영등포구 당산동*가 ***-**,2024318025430200895,인터넷,3180000,"서울특별시 영등포구 국회대로**길 **, 한얼빌딩 ***호-A** (당산동*가)",07256,,03,폐업,,,
주식회사 뉴텍삼원촉매,종합몰,,195981.658924287,413019.62479955,2026-05-22 03:03:03,U,01,정상영업,2026-05-21 17:44:33,,2021-06-15,,경기도 화성시 효행구 봉담읍 동화리 ***,2021553004730200078,인터넷,5530000,"경기도 화성시 효행구 봉담읍 동화길 **, 프리미엄원희캐슬봉담 ***호",18303,,01,영업/정상,,,
고바나나스,종합몰,2026-05-21,206263.229939239,421257.365373688,2026-05-22 03:03:03,U,05,타시군구이관,2026-05-21 13:36:43,,2022-08-20,,경기도 수원시 영통구 하동 ***-*,2022561001830201229,인터넷,3740000,"경기도 수원시 영통구 법조로***번길 ***, *층 ***호 (하동)",16512,,05,제외/삭제/전출,,,
득템소,종합몰,2026-05-21,205172.009280871,463621.062087607,2026-05-22 03:03:03,U,03,폐업처리,2026-05-21 14:09:40,,2025-05-15,,서울특별시 노원구 상계동 ****-* 여림빌라,2025310018430200679,인터넷,3100000,"서울특별시 노원구 동일로***길 **-*, ***호 (상계동, 여림빌라)",01626,,03,폐업,,,
