사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,판매방식명,개방자치단체코드,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
오디파트먼트,교육/도서/완구/오락 의류/패션/잡화/뷰티,2026-05-19,201757.494098748,446282.45446652,2026-05-20 03:03:03,U,03,폐업처리,2026-05-19 07:29:18,,2025-10-30,,서울특별시 강남구 신사동 ***-** ---------,2025322024930205999,인터넷,3220000,"서울특별시 강남구 압구정로*길 **, *층 ***-***호 (신사동, ---------)",06034,,03,폐업,,,
오어티,종합몰 의류/패션/잡화/뷰티,,213646.900696177,450750.547533484,2026-05-20 03:03:03,U,07,직권말소,2026-05-19 15:53:36,,2024-01-09,,서울특별시 강동구 고덕동 *** 고덕아이파크,2024324028930200077,인터넷,3240000,"서울특별시 강동구 동남로**길 **, ***동 ****호 (고덕동, 고덕아이파크)",05232,,04,취소/말소/만료/정지/중지,,,
로즈코리아,종합몰,2026-05-18,180918.670631815,454331.893818397,2026-05-20 03:03:03,U,03,폐업처리,2026-05-19 21:18:02,,2020-11-04,,경기도 김포시 고촌읍 전호리 ***-*,2020409035430203112,인터넷,4090000,경기도 김포시 고촌읍 김포대로 ***,10134,,03,폐업,,,
주식회사 떠오름코퍼레이션,의류/패션/잡화/뷰티,2026-05-19,202026.501547424,444773.040559243,2026-05-20 03:03:03,U,05,타시군구이관,2026-05-19 09:14:32,,2021-12-22,,서울특별시 서초구 반포동 ***-* 신논현타워,2021321015330204358,인터넷,3210000,"서울특별시 서초구 강남대로 ***, 신논현타워 비*층 ***호 (반포동)",06541,,05,제외/삭제/전출,,,
혜정식당,종합몰,2026-05-19,203990.524103674,444721.596056096,2026-05-20 03:03:03,U,03,폐업처리,2026-05-19 15:57:01,,2022-01-17,,서울특별시 강남구 역삼동 ***-**,2022322024930200430,인터넷,3220000,"서울특별시 강남구 선릉로**길 **, *층*호동 (역삼동)",06148,,03,폐업,,,
주식회사 푸드나무 플랫폼센터,종합몰 의류/패션/잡화/뷰티 건강/식품 기타,,188426.406606708,454450.089203689,2026-05-20 03:03:03,U,01,정상영업,2026-05-19 16:53:22,,2019-04-29,,경기도 고양시 덕양구 현천동 ***-*,2021395005230202120,인터넷,3940000,"경기도 고양시 덕양구 대덕로 ***, *층 (현천동)",10541,,01,영업/정상,,,
분수디자인,의류/패션/잡화/뷰티,2026-05-19,187477.579440706,444045.294921843,2026-05-20 03:03:03,U,03,폐업처리,2026-05-19 13:22:48,,2022-01-18,,서울특별시 구로구 고척동 ***-* 고척아이파크,2023316015930200289,인터넷,3160000,"서울특별시 구로구 경인로**길 **, ***동 **층 *호 (고척동, 고척아이파크)",08226,,03,폐업,,,
달리몰,종합몰,2026-05-19,199100.810493783,421131.975226777,2026-05-20 03:03:03,U,05,타시군구이관,2026-05-19 10:44:52,,2024-09-30,,경기도 수원시 장안구 정자동 ***-* 화서역파크뷰,2024375003230200681,인터넷,3740000,"경기도 수원시 장안구 대평로**번길 **, ***동 ****호 (정자동, 화서역파크뷰)",16319,,05,제외/삭제/전출,,,
주식회사 지아이비타(GI VITA Inc.),기타,,204986.977259092,445021.423615875,2026-05-20 03:03:03,U,01,정상영업,2026-05-19 11:20:51,,2020-08-12,,서울특별시 강남구 삼성동 ***-** 하이브로빌딩,2024322024930200667,인터넷,3220000,"서울특별시 강남구 테헤란로 ***, ***호  하이브로빌딩 (삼성동)",06168,,01,영업/정상,,,
힐링맥스,의류/패션/잡화/뷰티 건강/식품,,201181.222272927,442647.574925514,2026-05-20 03:03:03,U,02,휴업처리,2026-05-19 17:12:11,,2021-09-23,,서울특별시 서초구 서초동 ****-* 서초로젠빌오피스텔,2021321015330203476,"TV홈쇼핑, 인터넷, 신문잡지",3210000,"서울특별시 서초구 효령로**길 **, 서초로젠빌오피스텔 *층 ***호 (서초동)",06654,,02,휴업,2026-05-19,2027-03-15,
디에어타운,의류/패션/잡화/뷰티,2026-05-19,204687.463804571,444560.090058167,2026-05-20 03:03:03,U,05,타시군구이관,2026-05-19 17:02:07,,2021-01-18,,서울특별시 강남구 대치동 ***-**,2021322024930200515,인터넷,3220000,"서울특별시 강남구 역삼로**길 **-*, ***호 (대치동)",06197,,05,제외/삭제/전출,,,
나이스스텝,컴퓨터/사무용품 가구/수납용품 건강/식품 의류/패션/잡화/뷰티,,199466.357034192,422961.851148282,2026-05-20 03:03:03,U,01,정상영업,2026-05-19 11:38:12,,2024-01-15,,경기도 수원시 장안구 파장동 ***-*,2024375003230200064,인터넷,3740000,"경기도 수원시 장안구 경수대로****번길 *, *층 (파장동)",16348,,01,영업/정상,,,
복댕이마켓,종합몰,2026-05-19,203912.778626691,441843.261084323,2026-05-20 03:03:03,U,03,폐업처리,2026-05-19 11:14:21,,2025-08-12,,서울특별시 강남구 개포동 ****-*,2025322024930204492,인터넷,3220000,"서울특별시 강남구 개포로**길 *-*, ***호 (개포동)",06303,,03,폐업,,,
야시꾸리,성인/성인용품,,211681.379082373,449395.033545734,2026-05-20 03:03:03,U,07,직권말소,2026-05-19 17:11:33,,2024-01-05,,서울특별시 강동구 천호동 ***-*,2024324028930200024,인터넷,3240000,"서울특별시 강동구 구천면로**길 **, ***호 (천호동)",05320,,04,취소/말소/만료/정지/중지,,,
주식회사 앤솔로지,의류/패션/잡화/뷰티,,205014.436191811,448961.208329966,2026-05-20 03:03:03,U,01,정상영업,2026-05-19 13:19:10,,2025-02-18,,서울특별시 성동구 성수동*가 ***-** 우리큐브,2025303010330200293,기타,3030000,"서울특별시 성동구 연무장**길 **, 우리큐브 *층 ***호 (성수동*가)",04783,,01,영업/정상,,,
젬마드,종합몰,2026-05-20,218920.080897384,418425.915010283,2026-05-20 03:03:03,U,03,폐업처리,2026-05-19 09:44:54,,2025-05-28,,경기도 용인시 처인구 포곡읍 둔전리 ***-** 대두빌딩,2025562002730201586,인터넷,4050000,"경기도 용인시 처인구 포곡읍 포곡로 **, *층 ***호 E***(대두빌딩)",17027,,03,폐업,,,
인프라다이스 주식회사,기타,,204887.701121862,415210.981954646,2026-05-20 03:03:03,U,01,정상영업,2026-05-19 09:46:35,,2024-04-04,,경기도 수원시 영통구 망포동 ***-* 센타프라자,2024561001830200658,인터넷,3740000,"경기도 수원시 영통구 영통로 ***, 센타프라자 ***호 (망포동)",16687,,01,영업/정상,,,070-4035-5448
프라임 홈케어,종합몰 교육/도서/완구/오락 기타,,202674.693114869,418285.312411188,2026-05-20 03:03:03,U,01,정상영업,2026-05-19 09:56:31,,2024-06-19,,경기도 수원시 팔달구 인계동 **** *-**-호,2025377004130200215,인터넷,3740000,"경기도 수원시 팔달구 인계로***번길 **, *층 *-**-**호 (인계동)",16489,,01,영업/정상,,,
직구셋 셀렉트,종합몰,2026-05-19,218920.080897384,418425.915010283,2026-05-20 03:03:03,U,03,폐업처리,2026-05-19 09:27:50,,2025-05-26,,경기도 용인시 처인구 포곡읍 둔전리 ***-** 대두빌딩,2025562002730201557,인터넷,4050000,"경기도 용인시 처인구 포곡읍 포곡로 **, *층 ***호-E***호(대두빌딩)",17027,,03,폐업,,,
주식회사 메라키플레이스,기타,2026-05-19,193165.490137352,446797.341447363,2026-05-20 03:03:03,U,05,타시군구이관,2026-05-19 09:13:26,,2021-09-23,,서울특별시 영등포구 여의도동 **-* 오투타워,2024318025430202538,기타,3180000,"서울특별시 영등포구 의사당대로 **, 오투타워 *,*,*,*,**,**층 (여의도동)",07325,,05,제외/삭제/전출,,,
제이에이치컴퍼니,종합몰,,217344.753524462,451638.78739702,2026-05-20 03:03:03,U,01,정상영업,2026-05-19 09:35:23,,2023-11-29,,경기도 하남시 망월동 ****-* 미사강변 오벨리스크,2023404022830202969,인터넷,4040000,"경기도 하남시 미사대로 ***, 미사강변 오벨리스크 ***동 *층 ***호 (망월동)",12912,,01,영업/정상,,,
주식회사 드래프타입,기타,,204390.581096285,449825.862130952,2026-05-20 03:03:03,U,01,정상영업,2026-05-19 09:07:22,,2023-08-02,,서울특별시 성동구 성수동*가 **-***,2024303010330200788,인터넷,3030000,"서울특별시 성동구 상원**길 **, 오리엔트 *층 ***호 (성수동*가)",04791,,01,영업/정상,,,070-7597-8854
드미뉴트 (De Minute),의류/패션/잡화/뷰티,2026-05-20,191705.34451018,442960.720870533,2026-05-20 03:03:03,U,03,폐업처리,2026-05-19 14:13:17,,2022-03-11,,서울특별시 동작구 신대방동 ***-* 심쿵하우스,2022319021630200391,인터넷,3190000,"서울특별시 동작구 신대방*길 **, ***호 (신대방동, 심쿵하우스)",07069,,03,폐업,,,
명월상사,종합몰,,195405.756135856,451767.787179133,2026-05-20 03:03:03,U,01,정상영업,2026-05-19 15:41:51,,2023-01-16,,서울특별시 서대문구 신촌동 *-***,2023312021930200062,인터넷,3120000,서울특별시 서대문구 성산로**길 **(신촌동),03759,,01,영업/정상,,,
(주)장우엔지니어링,기타,2026-05-19,204576.073483333,449381.051225899,2026-05-20 03:03:03,U,05,타시군구이관,2026-05-19 11:28:10,,2012-01-02,,서울특별시 성동구 성수동*가 ***번지 **호 지영프라자,2019303010330200926,인터넷,3030000,"서울특별시 성동구 아차산로*길 **, 고우넷빌딩 *층 ***호 (성수동*가)",04793,,05,제외/삭제/전출,,,
데인티,종합몰,,264421.842230241,485746.419489141,2026-05-20 03:03:03,U,01,정상영업,2026-05-19 14:34:21,,2023-10-19,,강원특별자치도 춘천시 효자동 ***-*,2023418108130200385,인터넷,4181000,"강원특별자치도 춘천시 효자로 ***-*, *층 상가 (효자동)",24336,,01,영업/정상,,,
돈패닉유스,의류/패션/잡화/뷰티,,173102.450199806,467812.83677443,2026-05-20 03:03:03,U,01,정상영업,2026-05-19 16:54:16,,2023-11-06,,경기도 파주시 서패동 ***-**,2023406045930204517,인터넷,4060000,"경기도 파주시 돌곶이길 ***-*, **호 (서패동)",10883,,01,영업/정상,,,
세라그릿(Cera Grit),기타,,198657.697195173,443868.775374812,2026-05-20 03:03:03,U,01,정상영업,2026-05-19 17:14:47,,2023-10-24,,서울특별시 서초구 방배동 ***-* 일등산업사옥,2023321015330203310,인터넷,3210000,"서울특별시 서초구 방배중앙로 ***, 일등산업사옥 B*층 (방배동)",06552,,01,영업/정상,,,
레나제이몰,종합몰,2026-05-20,192836.175503657,433096.961985795,2026-05-20 03:03:03,U,03,폐업처리,2026-05-19 14:16:52,,2025-05-29,,경기도 안양시 만안구 안양동 ***-** PROJECT *** TOWER,2025384003330201576,인터넷,3830000,"경기도 안양시 만안구 병목안로 *, PROJECT *** TOWER ****-A***호 (안양동)",14001,,03,폐업,,,
거북이보부상단,종합몰,2026-05-18,186320.231958339,447679.179024824,2026-05-20 03:03:03,U,03,폐업처리,2026-05-19 09:43:45,,2021-04-06,,서울특별시 강서구 화곡동 ***-** 성광아파트,2021315020030201474,인터넷,3150000,"서울특별시 강서구 곰달래로**길 **, ***호 (화곡동, 성광아파트)",07774,,03,폐업,,,
발레아쥬,의류/패션/잡화/뷰티,,208534.444140327,440672.578333607,2026-05-20 03:03:03,U,01,정상영업,2026-05-19 12:39:04,,2025-03-18,,서울특별시 강남구 세곡동 ***-* 강남 피렌체,2025322024930201513,인터넷,3220000,"서울특별시 강남구 헌릉로***길 **-**, ***호  강남 피렌체 (세곡동)",06376,,01,영업/정상,,,
피규어 엄선,교육/도서/완구/오락,2026-05-18,180764.529518592,442967.205636803,2026-05-20 03:03:03,U,03,폐업처리,2026-05-19 11:47:43,,2024-02-23,,경기도 부천시 원미구 심곡동 ***-* 노마즈하우스,2024387100730200606,인터넷,3860000,"경기도 부천시 원미구 부천로 **, *층 ***호 (심곡동, 노마즈하우스)",14633,,03,폐업,,,
제로니모샵(Geronimo Shop),교육/도서/완구/오락 의류/패션/잡화/뷰티 기타,,208788.19607448,480353.492776179,2026-05-20 03:03:03,U,01,정상영업,2026-05-19 11:04:29,,2024-07-23,,경기도 양주시 옥정동 **** 양주옥정신도시 제일풍경채레이크시티*단지,2024559029130201571,"인터넷, 기타",5590000,"경기도 양주시 옥정동로 ***, ***동 ***호 (옥정동, 양주옥정신도시 제일풍경채레이크시티*단지)",11474,,01,영업/정상,,,
리미모어,의류/패션/잡화/뷰티,2026-05-19,203879.881685578,470564.832587619,2026-05-20 03:03:03,U,05,타시군구이관,2026-05-19 11:23:44,,2023-04-28,,경기도 의정부시 의정부동 ***-* 동양레쉬빌II,2023382025530200235,인터넷,3820000,"경기도 의정부시 신흥로***번길 **, 동양레쉬빌II ****호 (의정부동)",11651,,05,제외/삭제/전출,,,
조이스토어,의류/패션/잡화/뷰티,2026-05-20,194813.238578251,444838.840945776,2026-05-20 03:03:03,U,03,폐업처리,2026-05-19 14:22:10,,2025-03-12,,서울특별시 동작구 상도동 *** 상도효성해링턴플레이스,2025319027130200299,인터넷,3190000,"서울특별시 동작구 상도로 ***, ***동 ****호 (상도동, 상도효성해링턴플레이스)",06921,,03,폐업,,,
힘비즈,종합몰 건강/식품 의류/패션/잡화/뷰티 기타,,191653.334983694,450499.413077738,2026-05-20 03:03:03,U,01,정상영업,2026-05-19 09:30:21,,2022-09-16,,서울특별시 마포구 망원동 ***-**,2022313022530203008,인터넷,3130000,"서울특별시 마포구 포은로*길 **, *** (망원동)",04011,,01,영업/정상,,,
원투문,종합몰 건강/식품 의류/패션/잡화/뷰티,2026-05-19,202575.560406288,444136.923081339,2026-05-20 03:03:03,U,03,폐업처리,2026-05-19 15:53:37,,2022-06-02,,서울특별시 강남구 역삼동 ***-*,2022322024930203064,인터넷,3220000,"서울특별시 강남구 강남대로**길 **, *층 ****호 민석빌딩 (역삼동)",06134,,03,폐업,,,
주식회사 여리여리,건강/식품 의류/패션/잡화/뷰티,,179465.695319664,462041.899769362,2026-05-20 03:03:03,U,01,정상영업,2026-05-19 13:08:22,,2025-10-16,,경기도 고양시 일산동구 장항동 *** 로데오탑,2025410012530201186,인터넷,3940000,"경기도 고양시 일산동구 무궁화로 **-**, 로데오탑 ***호 (장항동)",10401,,01,영업/정상,,,
주식회사 서진네트웍스,종합몰,2026-05-19,199744.701884466,442898.180249585,2026-05-20 03:03:03,U,05,타시군구이관,2026-05-19 09:15:43,,2022-01-03,,서울특별시 서초구 방배동 ***-** 거영빌딩,2022321015330200041,인터넷,3210000,"서울특별시 서초구 서초대로**길 *-**, 거영빌딩 *층 (방배동)",06661,,05,제외/삭제/전출,,,
주식회사 동동컴퍼니,건강/식품 의류/패션/잡화/뷰티,,194968.186005144,450619.366721815,2026-05-20 03:03:03,U,01,정상영업,2026-05-19 15:43:46,,2025-09-26,,서울특별시 서대문구 대현동 **-**,2025312021930200885,인터넷,3120000,"서울특별시 서대문구 이화여대*길 **, 지층 ***호 (대현동)",03766,,01,영업/정상,,,
