사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,판매방식명,개방자치단체코드,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
리엔액트,종합몰,,203232.683572116,417035.019017839,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 13:40:08,,2024-04-02,,경기도 수원시 영통구 매탄동 ****-*,2024561001830200639,인터넷,3740000,"경기도 수원시 영통구 동수원로***번길 **-*, ***호 (매탄동)",16549,,04,취소/말소/만료/정지/중지,,,
마켓아웃,기타,,214299.644266879,450637.954760292,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 15:02:01,,2024-08-19,,서울특별시 강동구 고덕동 *** 고덕그라시움,2024324028930201563,인터넷,3240000,"서울특별시 강동구 고덕로 ***, ***동 ***호 (고덕동, 고덕그라시움)",05224,,04,취소/말소/만료/정지/중지,,,
우주박스,종합몰,2026-04-12,178881.48489955,469603.977094621,2026-04-16 03:03:03,U,03,폐업처리,2026-04-15 11:33:07,,2025-09-03,,경기도 파주시 와동동 ****-*,2025406050730203574,인터넷,4060000,"경기도 파주시 경의로 ****, ****-S*호 (와동동)",10896,,03,폐업,,,
캠프투,가구/수납용품,,177844.251981472,444673.060135327,2026-04-16 03:03:03,U,01,정상영업,2026-04-15 17:00:23,,2024-04-12,,경기도 부천시 원미구 상동 ***-* 금호프라자,2024387100730200975,인터넷,3860000,"경기도 부천시 원미구 소향로**번길 **-**, 금호프라자 ***-나**호 (상동)",14544,,01,영업/정상,,,
세븐투나인(7to9),의류/패션/잡화/뷰티,,204888.855554772,420476.391558834,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 11:01:14,,2024-07-15,,경기도 수원시 영통구 이의동 **** 광교센트럴푸르지오시티,2024561001830201366,인터넷,3740000,"경기도 수원시 영통구 도청로 **, 광교센트럴푸르지오시티 A동 ***호 (이의동)",16508,,04,취소/말소/만료/정지/중지,,,
프레쉬프로듀스,건강/식품,,204385.460033257,418222.633963037,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 10:37:26,,2024-10-28,,경기도 수원시 영통구 매탄동 ****-* 매탄*차삼성아파트,2024561001830201842,인터넷,3740000,"경기도 수원시 영통구 동탄원천로 ****, **동 ***호 (매탄동, 매탄*차삼성아파트)",16542,,04,취소/말소/만료/정지/중지,,,
글로우업,종합몰,2026-04-15,204121.295438846,470185.95734448,2026-04-16 03:03:03,U,03,폐업처리,2026-04-15 14:01:56,,2025-03-28,,경기도 의정부시 의정부동 ***-** 맥스타워,2025382023930200228,인터넷,3820000,"경기도 의정부시 평화로 ***, *층 ***-A***호 (의정부동, 맥스타워)",11696,,03,폐업,,,
넛츠 앤 팜스,건강/식품,2026-04-15,221034.017833344,477374.003799201,2026-04-16 03:03:03,U,03,폐업처리,2026-04-15 15:32:20,,2012-01-02,,경기도 포천시 내촌면 내리 ***-**,2020560017030200686,"인터넷, 카다로그, 신문잡지",5600000,경기도 포천시 내촌면 금강로 ****-**,11189,,03,폐업,,,031-533-4416
페임드업,종합몰 의류/패션/잡화/뷰티,,204946.320692019,414977.376159832,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 13:52:53,,2024-02-26,,경기도 수원시 영통구 망포동 *** 엘지동수원자이아파트,2024561001830200394,인터넷,3740000,"경기도 수원시 영통구 영통로 ***, ***동 ***호 (망포동, 엘지동수원자이아파트)",16687,,04,취소/말소/만료/정지/중지,,,
더보일링쉬림프 광명점,건강/식품,2026-04-15,190134.099110831,438627.909477484,2026-04-16 03:03:03,U,03,폐업처리,2026-04-15 17:08:07,,2021-04-29,,경기도 광명시 소하동 ****-*,2021390026430200612,인터넷,3900000,"경기도 광명시 소하일로**번길 **, *층 ***호 (소하동)",14317,,03,폐업,,,
월스토어,의류/패션/잡화/뷰티,,205991.835576649,421063.962202127,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 11:20:13,,2024-05-09,,경기도 수원시 영통구 하동 ***-*,2024561001830200925,인터넷,3740000,"경기도 수원시 영통구 광교중앙로***번길 **-*, ***호 (하동)",16512,,04,취소/말소/만료/정지/중지,,,
바스켓랩,종합몰,2026-04-15,191424.616000053,451338.396986313,2026-04-16 03:03:03,U,05,타시군구이관,2026-04-15 10:31:31,,2024-11-28,,서울특별시 마포구 성산동 ***-* 상암 우남퍼스트빌스타,2024313025530203670,인터넷,3130000,"서울특별시 마포구 모래내로 *, 상암 우남퍼스트빌스타 ****호 (성산동)",03938,,05,제외/삭제/전출,,,
(주)팜올로지,의류/패션/잡화/뷰티,,203624.041368862,421526.437739616,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 10:35:51,,2024-11-04,,경기도 수원시 영통구 이의동 ****-* 에이스광교타워*,2024561001830201864,인터넷,3740000,"경기도 수원시 영통구 창룡대로***번길 **, 에이스광교타워* ***호 (이의동)",16229,,04,취소/말소/만료/정지/중지,,,
세상의다양한구매대행첫번째,종합몰,,203558.785729619,418032.182779948,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 10:10:59,,2025-08-25,,경기도 수원시 영통구 매탄동 ***-**,2025561001830201103,기타,3740000,"경기도 수원시 영통구 인계로***번길 *-**, *동 AC*호 (매탄동)",16543,,04,취소/말소/만료/정지/중지,,,
신가컴페니,종합몰,,203558.785729619,418032.182779948,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 11:29:12,,2024-05-03,,경기도 수원시 영통구 매탄동 ***-**,2024561001830200877,인터넷,3740000,"경기도 수원시 영통구 인계로***번길 *-**, *층 J**호 (매탄동)",16543,,04,취소/말소/만료/정지/중지,,,
영원,종합몰,,204899.374718069,421404.468299008,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 10:14:26,,2025-06-24,,경기도 수원시 영통구 이의동 ****-*,2025561001830200839,인터넷,3740000,"경기도 수원시 영통구 센트럴파크로***번길 ***, ***호 (이의동)",16506,,04,취소/말소/만료/정지/중지,,,
봉화글로벌온,종합몰,2026-04-03,179579.010948163,455969.99878825,2026-04-16 03:03:03,U,03,폐업처리,2026-04-15 09:09:19,,2025-08-27,,경기도 김포시 고촌읍 신곡리 ***-**,2025409051630207045,인터넷,4090000,"경기도 김포시 고촌읍 고송로 **, *층 ***-C**호",10126,,03,폐업,,,
띵(TTING),건강/식품,2026-04-15,198677.243389008,443520.0305009,2026-04-16 03:03:03,U,03,폐업처리,2026-04-15 10:32:51,,2023-10-23,,서울특별시 서초구 방배동 ***-*,2023321015330203295,인터넷,3210000,"서울특별시 서초구 방배중앙로**길 *, ***호 (방배동)",06558,,03,폐업,,,
찰칵연구소 광교사진관,기타,,205273.931816708,420610.782510294,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 11:04:53,,2024-06-27,,경기도 수원시 영통구 하동 ****-* 광교 SK VIEW Lake,2024561001830201280,인터넷,3740000,"경기도 수원시 영통구 법조로 **, 광교 SK VIEW Lake A동 ****호 (하동)",16514,,04,취소/말소/만료/정지/중지,,,
수원광교대박농수산,기타,,205939.711796365,421093.235260166,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 10:08:01,,2025-11-24,,경기도 수원시 영통구 하동 ***-* 우연법전프라자,2025561001830201421,기타,3740000,"경기도 수원시 영통구 광교중앙로***번길 *-*, 우연법전프라자 *층 ***-*호 (하동)",16512,,04,취소/말소/만료/정지/중지,,,
에너지부스터,종합몰,,203558.785729619,418032.182779948,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 11:13:08,,2024-05-23,,경기도 수원시 영통구 매탄동 ***-**,2024561001830201074,인터넷,3740000,"경기도 수원시 영통구 인계로***번길 *-**, *층 L*호 (매탄동)",16543,,04,취소/말소/만료/정지/중지,,,
수림,종합몰,,205071.118531263,415862.763564008,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 11:17:43,,2024-05-13,,경기도 수원시 영통구 영통동 **** 현대프라자,2024561001830200938,인터넷,3740000,"경기도 수원시 영통구 영통로***번길 **, 현대프라자 ***-****호 (영통동)",16690,,04,취소/말소/만료/정지/중지,,,
다온별하,의류/패션/잡화/뷰티,,205655.716453605,420360.087162086,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 13:57:11,,2024-02-13,,경기도 수원시 영통구 하동 **** 힐스테이트 광교,2024561001830200312,인터넷,3740000,"경기도 수원시 영통구 센트럴파크로 *, ***동 ***호 (하동, 힐스테이트 광교)",16514,,04,취소/말소/만료/정지/중지,,,
오앤더블유,종합몰,,204416.494251459,420356.628782637,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 13:50:02,,2024-03-06,,경기도 수원시 영통구 이의동 **** 자연앤자이,2024561001830200456,인터넷,3740000,"경기도 수원시 영통구 에듀타운로 **, ****동 ****호 (이의동, 자연앤자이)",16509,,04,취소/말소/만료/정지/중지,,,
리아마켓,종합몰,,203558.785729619,418032.182779948,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 11:16:30,,2024-05-15,,경기도 수원시 영통구 매탄동 ***-**,2024561001830200980,인터넷,3740000,"경기도 수원시 영통구 인계로***번길 *-**, *층 K*호 (매탄동)",16543,,04,취소/말소/만료/정지/중지,,,
데일리멍,기타,2026-04-15,168471.287493966,459380.706977209,2026-04-16 03:03:03,U,03,폐업처리,2026-04-15 09:35:45,,2024-06-07,,경기도 김포시 마산동 ***-*,2024409046530204183,"인터넷, 기타",4090000,"경기도 김포시 김포한강*로 ***, *층 ***-m***호 (마산동)",10068,,03,폐업,,,
율마트,종합몰 교육/도서/완구/오락 가전 컴퓨터/사무용품 가구/수납용품 건강/식품 의류/패션/잡화/뷰티 레져/여행/공연 자동차/자동차용품,,204686.022382943,414976.732174109,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 13:54:51,,2024-02-16,,경기도 수원시 영통구 망포동 *** 동수원자이*차,2024561001830200339,인터넷,3740000,"경기도 수원시 영통구 태장로**번길 **, ***동 ***호 (망포동, 동수원자이*차)",16687,,04,취소/말소/만료/정지/중지,,,
아고라마루,종합몰,2026-03-31,179920.835610085,444530.865512297,2026-04-16 03:03:03,U,03,폐업처리,2026-04-15 09:04:41,,2025-05-02,,경기도 부천시 원미구 중동 ****-* 신중동역 헤리움 메트로타워,2025387100730200968,인터넷,3860000,"경기도 부천시 원미구 길주로 ***, 신중동역 헤리움 메트로타워 ***호 A***호 (중동)",14548,,03,폐업,,,
도담상점,종합몰,,204966.704704339,419001.731630218,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 13:56:07,,2024-02-15,,경기도 수원시 영통구 원천동 *** 광교 호반베르디움,2024561001830200325,인터넷,3740000,"경기도 수원시 영통구 광교호수공원로 **, ****동 ****호 (원천동, 광교 호반베르디움)",16516,,04,취소/말소/만료/정지/중지,,,
트러스트 베리,종합몰,2026-04-15,204233.294994054,469011.775045939,2026-04-16 03:03:03,U,03,폐업처리,2026-04-15 13:32:12,,2023-08-31,,경기도 의정부시 호원동 *** 호원*차우성아파트,2023382025530200396,인터넷,3820000,"경기도 의정부시 평화로***번길 **, ***동 ****호 (호원동, 호원*차우성아파트)",11706,,03,폐업,,,
꼬미이이,종합몰 가구/수납용품 의류/패션/잡화/뷰티 기타,,212089.60862486,449614.533222185,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 10:48:10,,2024-09-04,,서울특별시 강동구 천호동 ***-**,2024324028930201650,인터넷,3240000,"서울특별시 강동구 구천면로**길 **, ***호 (천호동)",05309,,04,취소/말소/만료/정지/중지,,,
서재앤코,종합몰,,205414.856421332,418838.305938588,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 10:30:03,,2025-01-06,,경기도 수원시 영통구 원천동 *** 광교더샵,2025561001830200049,기타,3740000,"경기도 수원시 영통구 광교호수로 **, ***동 ****호 (원천동, 광교더샵)",16515,,04,취소/말소/만료/정지/중지,,,
라라마트(LaLa Mart),의류/패션/잡화/뷰티,,203351.415403575,417267.714665067,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 10:22:27,,2025-04-15,,경기도 수원시 영통구 매탄동 **** 임광아파트,2025561001830200510,인터넷,3740000,"경기도 수원시 영통구 동수원로 ***, *동 ***호 (매탄동, 임광아파트)",16546,,04,취소/말소/만료/정지/중지,,,
제로뷰티,의류/패션/잡화/뷰티 기타,2026-04-15,204284.713555172,470779.588724705,2026-04-16 03:03:03,U,03,폐업처리,2026-04-15 13:07:06,,2024-07-29,,경기도 의정부시 의정부동 ***-*,2024382023930200378,인터넷,3820000,"경기도 의정부시 시민로***번길 **-*, *층 (의정부동)",11695,,03,폐업,,,
사부작하우스,종합몰,,204966.704704339,419001.731630218,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 14:10:01,,2024-01-04,,경기도 수원시 영통구 원천동 *** 광교 호반베르디움,2024561001830200037,인터넷,3740000,"경기도 수원시 영통구 광교호수공원로 **, ****동 ***호 (원천동, 광교 호반베르디움)",16516,,04,취소/말소/만료/정지/중지,,,
제이템크루,종합몰,,205071.118531263,415862.763564008,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 10:34:20,,2024-11-19,,경기도 수원시 영통구 영통동 **** 현대프라자,2024561001830201912,인터넷,3740000,"경기도 수원시 영통구 영통로***번길 **, 현대프라자 ***-****호 (영통동)",16690,,04,취소/말소/만료/정지/중지,,,
케이에이치커머스,기타,,221029.500379308,442724.964659,2026-04-16 03:03:03,U,01,정상영업,2026-04-15 10:55:39,,2020-09-17,,경기도 하남시 상산곡동 ***-*,2025404032130200441,인터넷,4040000,"경기도 하남시 하남대로 ***, ***-*,***-*,***-* (상산곡동)",13026,,01,영업/정상,,,
브이엠알(VMR),종합몰,,204015.176015857,420871.319234968,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 13:50:14,,2024-03-05,,경기도 수원시 영통구 이의동 **** 광교중앙역 SK VIEW,2024561001830200455,인터넷,3740000,"경기도 수원시 영통구 에듀타운로 ***, 광교중앙역 SK VIEW A동 ***호 (이의동)",16509,,04,취소/말소/만료/정지/중지,,,
(주) 라인텍스타일,의류/패션/잡화/뷰티,,200726.371877616,450291.287150482,2026-04-16 03:03:03,U,01,정상영업,2026-04-15 14:56:53,,2020-12-30,,서울특별시 중구 신당동 ***-* 오붕빌딩,2023301020530200349,인터넷,3010000,"서울특별시 중구 다산로**길 **, 오붕빌딩 *층 (신당동)",04598,,01,영업/정상,,,
그리미 사진관,기타,2026-04-15,266121.474739994,486011.381997576,2026-04-16 03:03:03,U,05,타시군구이관,2026-04-15 13:12:08,,2019-09-17,,강원특별자치도 춘천시 후평동 ***번지 *호,2019418034930200131,인터넷,4181000,"강원특별자치도 춘천시 후석로 ***, *층 (후평동)",24283,,05,제외/삭제/전출,,,
현이네보물상자,종합몰,2026-04-15,205813.66964932,470641.292397258,2026-04-16 03:03:03,U,03,폐업처리,2026-04-15 14:02:24,,2023-08-31,,경기도 의정부시 신곡동 *** e편한세상 신곡 파크비스타,2023382025830200375,인터넷,3820000,"경기도 의정부시 시민로 ***, ***동 ***호 (신곡동, e편한세상 신곡 파크비스타)",11748,,03,폐업,,,
(주) 신세계푸드,종합몰 가전 건강/식품 레져/여행/공연 의류/패션/잡화/뷰티 상품권,,204390.075780509,449237.445364857,2026-04-16 03:03:03,U,01,정상영업,2026-04-15 09:59:50,,2015-01-15,,서울특별시 성동구 성수동*가 ***번지 **호 성수동BY센터,2018303010330201501,"TV홈쇼핑, 인터넷, 카다로그, 신문잡지, 기타",3030000,"서울특별시 성동구 성수일로 **, 백영성수빌딩 *층~*층 (성수동*가)",04782,,01,영업/정상,,,02-3397-6250
엘앤에프(L&F),의류/패션/잡화/뷰티,2026-04-15,213350.190461363,442530.253078794,2026-04-16 03:03:03,U,05,타시군구이관,2026-04-15 13:36:56,,2018-01-18,,경기도 하남시 학암동 *** 위례 호반써밋,2023404022830201943,인터넷,4040000,"경기도 하남시 위례대로*길 **, ***동 ****호 (학암동, 위례 호반써밋)",13011,,05,제외/삭제/전출,,,
제이오 파트너스,종합몰,2026-04-16,208119.802959666,455650.82683541,2026-04-16 03:03:03,U,03,폐업처리,2026-04-15 15:27:13,,2023-02-27,,서울특별시 중랑구 상봉동 *** 태영데시앙아파트 ****동 ****호,2023306020230200446,인터넷,3060000,"서울특별시 중랑구 상봉중앙로*길 ***, ****동 ****호 (상봉동, 태영데시앙아파트)",02078,,03,폐업,,,070-8732-9662
햄슐,종합몰 교육/도서/완구/오락 가전 컴퓨터/사무용품 가구/수납용품 의류/패션/잡화/뷰티 자동차/자동차용품,,203838.574103305,418153.47148742,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 11:10:11,,2024-05-31,,경기도 수원시 영통구 매탄동 ***-* 매탄성일아파트,2024561001830201129,인터넷,3740000,"경기도 수원시 영통구 인계로 ***, ***동 ****호 (매탄동, 매탄성일아파트)",16537,,04,취소/말소/만료/정지/중지,,,
노망난,종합몰,,205655.716453605,420360.087162086,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 14:07:10,,2024-01-09,,경기도 수원시 영통구 하동 **** 힐스테이트 광교,2024561001830200100,인터넷,3740000,"경기도 수원시 영통구 센트럴파크로 *, ***동 ****호 (하동, 힐스테이트 광교)",16514,,04,취소/말소/만료/정지/중지,,,
온루달(ONRUDOLL),종합몰 교육/도서/완구/오락 가전 가구/수납용품 건강/식품 의류/패션/잡화/뷰티,,210695.225434545,447376.852765536,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 15:14:52,,2024-08-01,,서울특별시 강동구 성내동 ***-* 호암아펙스,2024324028930201493,인터넷,3240000,"서울특별시 강동구 성내로*길 **-*, ***호 (성내동, 호암아펙스)",05398,,04,취소/말소/만료/정지/중지,,,
로운,종합몰,,212607.057565131,447878.298214559,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 15:57:06,,2024-07-17,,서울특별시 강동구 둔촌동 **-**,2024324028930201405,인터넷,3240000,"서울특별시 강동구 천호대로***길 **, *층 (둔촌동)",05365,,04,취소/말소/만료/정지/중지,,,
디비(DB)푸드,건강/식품,,204277.434158395,418109.428626202,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 10:39:00,,2024-10-14,,경기도 수원시 영통구 매탄동 ***-** 경남TOWN,2024561001830201792,인터넷,3740000,"경기도 수원시 영통구 산남로 **-**, *층 ***호 (매탄동, 경남TOWN)",16541,,04,취소/말소/만료/정지/중지,,,
메종드블랑,건강/식품 의류/패션/잡화/뷰티,,205205.118559623,418279.589071435,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 14:18:34,,2015-08-13,,경기도 수원시 영통구 원천동 ***번지,2015561001830200349,인터넷,3740000,"경기도 수원시 영통구 중부대로***번길 **, *층 ***-**호 (원천동, 삼성테크노파크)",16521,,04,취소/말소/만료/정지/중지,,,
흥흥상회,종합몰,,204777.784631039,421093.188719171,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 10:30:16,,2025-01-06,,경기도 수원시 영통구 이의동 **** e편한세상 광교,2025561001830200044,인터넷,3740000,"경기도 수원시 영통구 센트럴타운로 **, ****동 ***호 (이의동, e편한세상 광교)",16505,,04,취소/말소/만료/정지/중지,,,
리보따,종합몰 가구/수납용품 성인/성인용품,,203503.217664181,417315.096229773,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 11:00:49,,2024-07-15,,경기도 수원시 영통구 매탄동 ****-*,2024561001830201367,인터넷,3740000,경기도 수원시 영통구 매탄로**번길 **-** (매탄동),16546,,04,취소/말소/만료/정지/중지,,,
충숑,종합몰,,204366.992929152,422385.043024709,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 14:01:42,,2024-01-11,,경기도 수원시 영통구 이의동 **** 광교 호반베르디움 트라엘,2024561001830200227,인터넷,3740000,"경기도 수원시 영통구 대학로 **, ****동 ***호 (이의동, 광교 호반베르디움 트라엘)",16224,,04,취소/말소/만료/정지/중지,,,
유어뷰티,의류/패션/잡화/뷰티,,206832.865195927,416932.418541855,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 10:35:07,,2024-11-08,,경기도 수원시 영통구 영통동 ****-** 운현빌딩,2024561001830201888,인터넷,3740000,"경기도 수원시 영통구 청명로 **, 운현빌딩 *층 ***호 (영통동)",16705,,04,취소/말소/만료/정지/중지,,,
다우미디어테크,가전,,178921.533430984,446108.476649497,2026-04-16 03:03:03,U,01,정상영업,2026-04-15 14:01:56,,2023-04-03,,경기도 부천시 원미구 약대동 *** 부천테크노파크,2023386055530201650,인터넷,3860000,"경기도 부천시 원미구 송내대로 ***, 부천테크노파크 ***동 *층 ***호 (약대동)",14502,,01,영업/정상,,,
글로벌수영(Global Swim),레져/여행/공연,,207354.33273231,421493.904430902,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 11:27:09,,2024-05-09,,경기도 수원시 영통구 하동 **** 광교마을**단지,2024561001830200919,인터넷,3740000,"경기도 수원시 영통구 광교마을로 ***, ****동 ****호 (하동, 광교마을**단지)",16510,,04,취소/말소/만료/정지/중지,,,
가온,종합몰,,204038.94,418748.83,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 10:40:47,,2024-10-04,,경기도 수원시 영통구 매탄동 ***-**,2024561001830201734,인터넷,3740000,경기도 수원시 영통구 매영로**번길 **-** (매탄동),16524,,04,취소/말소/만료/정지/중지,,,
아네배노,종합몰,,205071.118531263,415862.763564008,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 11:01:56,,2024-07-09,,경기도 수원시 영통구 영통동 **** 현대프라자,2024561001830201343,인터넷,3740000,"경기도 수원시 영통구 영통로***번길 **, 현대프라자 ***-****호 (영통동)",16690,,04,취소/말소/만료/정지/중지,,,
포사도,종합몰,2026-04-15,198220.739376369,432223.725502536,2026-04-16 03:03:03,U,05,타시군구이관,2026-04-15 09:58:33,,2020-05-15,,경기도 의왕시 포일동 ***번지 *호 동부새롬아파트,2020403021530200274,인터넷,4030000,"경기도 의왕시 새롬길 **, ***동 ****호 (포일동, 동부새롬아파트)",16018,,05,제외/삭제/전출,,,
사이드킥,종합몰 가구/수납용품 건강/식품 의류/패션/잡화/뷰티,2026-04-15,194774.296993754,454564.979637027,2026-04-16 03:03:03,U,05,타시군구이관,2026-04-15 15:41:17,,2023-02-22,,서울특별시 서대문구 홍은동 *** 북한산더샵,2023312021930200293,인터넷,3120000,"서울특별시 서대문구 통일로 ***, ***동 ****호 (홍은동, 북한산더샵)",03615,,05,제외/삭제/전출,,,
오아시,종합몰,,205087.837177035,418581.757100069,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 10:37:57,,2024-10-18,,경기도 수원시 영통구 원천동 ***-**,2024561001830201814,인터넷,3740000,"경기도 수원시 영통구 동탄원천로 ****-*, ***호 (원천동)",16529,,04,취소/말소/만료/정지/중지,,,
디체,의류/패션/잡화/뷰티,,205071.118531263,415862.763564008,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 11:15:32,,2024-05-17,,경기도 수원시 영통구 영통동 **** 현대프라자,2024561001830201009,인터넷,3740000,"경기도 수원시 영통구 영통로***번길 **, 현대프라자 ***-****호 (영통동)",16690,,04,취소/말소/만료/정지/중지,,,
라우드커피(LOUD COFFEE),건강/식품,,206180.77385448,421202.657903984,2026-04-16 03:03:03,U,07,직권말소,2026-04-15 11:01:29,,2024-07-10,,경기도 수원시 영통구 하동 ***-*,2024561001830201352,인터넷,3740000,"경기도 수원시 영통구 법조로***번길 ***, *층 ***호 (하동)",16512,,04,취소/말소/만료/정지/중지,,,
