자동환기여부,건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,편의시설여부,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,비상구여부,비상계단여부,기존게임업외업종명,제작취급품목내용,시설면적,소방시설여부,지상층수,청소년실수,청소년실여부,노래방실수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,조명시설유무,조명시설조도,관리번호,개방자치단체코드,통로너비,제공게임물명,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,방음시설여부,음향시설여부,특수조명여부,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총게임기수,총층수,지하층수,비디오재생기명
,,쉼터게임방,2009-10-27,192384.710480558,456753.39995996,유통관련업,청소년게임제공업,,2026-05-03 22:34:58,I,03,폐업,,,,,127.72,,,,,,2009-10-30 15:54:49,,2009-05-04,,서울특별시 은평구 갈현동 469-1 2층,,,CDFF2241142009000014,3110000,,전체이용가,,"서울특별시 은평구 서오릉로 174  (갈현동,2층)",,03,폐업,,,,,,,,,,,
,,영 게임랜드,2009-09-28,191982.168304564,455186.875027396,유통관련업,청소년게임제공업,,2026-05-03 22:34:58,I,03,폐업,,,,,92.98,,,,,,2009-09-30 15:57:08,,2009-07-03,,서울특별시 은평구 신사동 17-1 지층,,,CDFF2241142009000018,3110000,,전체이용가,,"서울특별시 은평구 갈현로 11  (신사동,지층)",,03,폐업,,,,,,,,,,,
,,블루게임랜드,2009-07-17,192837.287423988,458256.586618816,유통관련업,청소년게임제공업,,2026-05-03 22:34:58,I,03,폐업,,,,,196.07,,,,,,2009-07-20 10:09:08,,2009-07-13,,서울특별시 은평구 갈현동 390-1 3층,,,CDFF2241142009000020,3110000,,전체이용가,,"서울특별시 은평구 통일로 937  (갈현동,3층)",,03,폐업,,,,,,,,,,,
,,게임랜드,2009-08-13,192824.897340953,457181.938452675,유통관련업,청소년게임제공업,,2026-05-03 22:34:59,I,03,폐업,,,,,117.59,,,,,,2009-08-14 09:18:37,,2009-08-05,,서울특별시 은평구 대조동 199-9 2층,,,CDFF2241142009000024,3110000,,전체이용가,,"서울특별시 은평구 연서로 208  (대조동,2층)",,03,폐업,,,,,,,,,,,
,근린생활시설,뽑기에 반하다,2023-04-06,192761.453564897,457250.606039862,유통관련업,청소년게임제공업,,2026-05-03 22:35:17,I,03,폐업,,,,토이즈팝,37.52,,2,,,,2023-04-10 15:24:56,,2019-07-15,,서울특별시 은평구 갈현동 460-2,,,CDFF2241142019000005,3110000,,전체이용가,일반주거지역,"서울특별시 은평구 연서로 211-3, 1층 (갈현동)",03333,03,폐업,,,,학교정화(상대),,,,16,2,0,
,,로얄게임장,2020-05-12,192497.443525364,453729.024220851,유통관련업,청소년게임제공업,,2026-05-03 22:35:18,I,03,폐업,,,,서해안(40),138.6,,,,,,2020-05-13 17:42:25,,2019-12-16,,서울특별시 은평구 응암동 603-53,,,CDFF2241142019000009,3110000,,전체이용가,,"서울특별시 은평구 응암로 154, 2층 (응암동)",03478,03,폐업,,,,,,,,40,,,
,,뽑기팡,2021-05-10,192515.992410099,455972.773592153,유통관련업,청소년게임제공업,,2026-05-03 22:35:18,I,03,폐업,,,,스마일토이(5),13.2,,,,,,2021-05-10 11:31:36,,2020-04-29,,서울특별시 은평구 역촌동 9-60,,,CDFF2241142020000002,3110000,,전체이용가,,"서울특별시 은평구 역말로 49-1, 1층 좌측호 (역촌동)",03401,03,폐업,,,,,,,,5,,,
,,게임랜드,2010-06-24,192824.897340953,457181.938452675,유통관련업,청소년게임제공업,,2026-05-03 22:34:59,I,03,폐업,,,,,117.59,,,,,,2010-06-24 13:20:15,,2009-08-21,,서울특별시 은평구 대조동 199-9 2층,,,CDFF2241142009000027,3110000,,전체이용가,,"서울특별시 은평구 연서로 208  (대조동,2층)",,03,폐업,,,,,,,,,,,
,,게임랜드,2009-09-22,192945.891991944,457172.764137396,유통관련업,청소년게임제공업,,2026-05-03 22:35:00,I,03,폐업,,,,,142.8,,,,,,2009-10-06 13:13:44,,2009-09-10,,서울특별시 은평구 대조동 196-25 지층,,,CDFF2241142009000030,3110000,,전체이용가,,"서울특별시 은평구 연서로26길 11  (대조동,지층)",,03,폐업,,,,,,,,,,,
,,블루게임랜드,2009-10-30,192837.287423988,458256.586618816,유통관련업,청소년게임제공업,,2026-05-03 22:35:00,I,03,폐업,,,,,196.07,,,,,,2009-11-03 10:48:07,,2009-09-18,,서울특별시 은평구 갈현동 390-1 3층,,,CDFF2241142009000031,3110000,,전체이용가,,"서울특별시 은평구 통일로 937  (갈현동,3층)",,03,폐업,,,,,,,,,,,
,,에이게임랜드,2010-02-24,192831.93935169,457310.965291155,유통관련업,청소년게임제공업,,2026-05-03 22:35:00,I,03,폐업,,,,,49.5,,,,,,2010-02-25 09:27:01,,2009-10-01,,서울특별시 은평구 갈현동 456-2 1층,,,CDFF2241142009000032,3110000,,전체이용가,,"서울특별시 은평구 연서로 217  (갈현동,1층)",,03,폐업,,,,,,,,,,,
,,스마일게임장,2018-10-29,192959.848860329,457328.56933003,유통관련업,청소년게임제공업,,2026-05-03 22:35:01,I,03,폐업,,,,테트리스등 23종,30.28,,,,,,2018-10-29 17:18:47,,2009-10-27,,서울특별시 은평구 대조동 185-66 1층,,,CDFF2241142009000034,3110000,,전체이용가,,"서울특별시 은평구 연서로 230-8 (대조동,1층)",,03,폐업,,,,,,,,,,,
,,게임랜드,2010-02-17,192945.891991944,457172.764137396,유통관련업,청소년게임제공업,,2026-05-03 22:35:01,I,03,폐업,,,,테트리스외6종(14대),142.8,,,,,,2010-02-18 11:23:50,,2009-11-04,,서울특별시 은평구 대조동 196-25 지층,,,CDFF2241142009000036,3110000,,전체이용가,,"서울특별시 은평구 연서로26길 11  (대조동,지층)",,03,폐업,,,,,,,,,,,
,근린생활시설,게임랜드,2010-07-07,191967.946787509,454919.818828141,유통관련업,청소년게임제공업,,2026-05-03 22:35:01,I,03,폐업,,,,피쉬스나이퍼 45대,149.72,,7,,,,2010-07-07 09:55:20,,2010-02-09,,서울특별시 은평구 신사동 29-122 3층,,,CDFF2241142010000005,3110000,,전체이용가,준주거지역,"서울특별시 은평구 은평로 6  (신사동,3층)",,03,폐업,,,,,,,,,8,1,
,근린생활시설,파크랜드,2010-06-24,193078.858947858,456018.173376541,유통관련업,청소년게임제공업,,2026-05-03 22:35:02,I,03,폐업,,,,월드컵배구95 외9종,137.7,,3,,,,2010-06-24 13:20:06,,2010-03-29,,서울특별시 은평구 역촌동 16-36 2층,,,CDFF2241142010000008,3110000,,전체이용가,,"서울특별시 은평구 서오릉로 71  (역촌동,2층)",,03,폐업,,,,,,,,,4,1,
,근린생활시설,굿게임랜드,2010-06-21,193213.841964941,457562.657593681,유통관련업,청소년게임제공업,,2026-05-03 22:35:02,I,03,폐업,,,,마린 스쿠버(MARINE SCUBA) 30대,96.22,,2,,,,2010-06-24 16:15:59,,2010-05-24,,서울특별시 은평구 불광동 314-13 지층,,,CDFF2241142010000009,3110000,,전체이용가,,"서울특별시 은평구 연서로 263  (불광동,지층)",,03,폐업,,,,,,,,,3,1,
,,놀이공간,2011-10-19,192725.640264738,454655.756426713,유통관련업,청소년게임제공업,,2026-05-03 22:35:02,I,03,폐업,,,,아쿠아캐슬,45.84,,,,,,2011-10-19 13:31:44,,2011-07-06,,서울특별시 은평구 응암동 427-119 1층,,,CDFF2241142011000002,3110000,,전체이용가,,"서울특별시 은평구 응암로 250-1  (응암동,1층)",,03,폐업,,,,,,,,40,1,,
,,마법천자문 한자배틀,2013-05-20,192757.987582034,455577.985797524,유통관련업,청소년게임제공업,,2026-05-03 22:35:02,I,03,폐업,,,,마법천자문 한자배틀,26,,,,,,2013-05-20 16:25:45,,2011-12-19,,서울특별시 은평구 역촌동 40-9 1층,,,CDFF2241142011000003,3110000,,전체이용가,,"서울특별시 은평구 진흥로1길 24, 1층 (역촌동)",,03,폐업,,,,,,,,8,,,
,,신사게임랜드,2012-05-16,191955.051826825,455104.661412964,유통관련업,청소년게임제공업,,2026-05-03 22:35:02,I,03,폐업,,,,뉴환타지아2,112.32,,,,,,2012-05-16 18:37:14,,2012-01-11,,서울특별시 은평구 신사동 19-100 나동2층,,,CDFF2241142012000001,3110000,,전체이용가,,"서울특별시 은평구 갈현로 1, 나동 2층 (신사동)",,03,폐업,,,,,,,,40,,,
,,유니콘,2012-05-01,,,유통관련업,청소년게임제공업,,2026-05-03 22:35:03,I,03,폐업,,,,퍼즐 윷놀이,77.92,,,,,,2012-05-01 09:52:59,,2012-03-28,,서울특별시 은평구 신사동 19-106 2층,,,CDFF2241142012000002,3110000,,전체이용가,,"서울특별시 은평구 은평로 17, 2층 (신사동)",,03,폐업,,,,,,,,40,,,
,,신화게임랜드,2025-08-21,192717.554076641,455974.011505916,유통관련업,청소년게임제공업,,2026-05-03 22:35:04,I,03,폐업,,,,허리케인(50),180,,2,,,,2025-08-22 15:39:38,,2013-05-30,,서울특별시 은평구 역촌동 19-53,,,CDFF2241142013000001,3110000,,전체이용가,,서울특별시 은평구 역말로 72 (역촌동),03403,03,폐업,,,,,,,,50,5,,
,,제이엔케이시스템,2013-09-03,192985.784429928,457270.732166456,유통관련업,청소년게임제공업,,2026-05-03 22:35:05,I,03,폐업,,,,슈퍼다트,189.98,,,,,,2013-09-03 18:06:07,,2013-07-02,,서울특별시 은평구 대조동 185-25,,,CDFF2241142013000002,3110000,,전체이용가,,서울특별시 은평구 연서로28길 11 (대조동),,03,폐업,,,,,,,,,,,
,근린생활시설,임컨게임랜드,2014-10-13,191968.811037474,456945.855048415,유통관련업,청소년게임제공업,,2026-05-03 22:35:05,I,03,폐업,,,,상어왕1,164.79,,3,,,,2014-10-14 09:03:02,,2013-08-20,,서울특별시 은평구 갈현동 527-17,,,CDFF2241142013000003,3110000,,전체이용가,,"서울특별시 은평구 서오릉로 220, 지하1층 (갈현동)",,03,폐업,,,,,,,02-356-7094,,,1,
,,짱게임,2019-10-18,192845.044379709,457412.609904875,유통관련업,청소년게임제공업,,2026-05-03 22:35:06,I,03,폐업,,,,"핑크샷(1),찬스볼(2),짱(1),레인보우플러스(4),코코짱(2),블랙홀프라이즈(1),크레이지팡팡에스(2),크레이지팡팡디엑스(5)",39.2,,,,,,2019-10-18 17:52:18,,2013-09-21,,서울특별시 은평구 갈현동 398-4 인락빌딩 1층 102호,,,CDFF2241142013000004,3110000,,전체이용가,,"서울특별시 은평구 연서로29길 8-8, 인락빌딩 1층 102호 (갈현동)",03330,03,폐업,,,,,,,,24,,,
,,갤러리게임장,2017-07-10,193061.22897554,456012.300525164,유통관련업,청소년게임제공업,,2026-05-03 22:35:06,I,03,폐업,,,,,155.04,,,,,,2017-07-10 20:06:07,,2014-04-28,,서울특별시 은평구 역촌동 16-19 2층,,,CDFF2241142014000001,3110000,,전체이용가,,"서울특별시 은평구 진흥로 105-6, 2층 (역촌동)",03404,03,폐업,,,,,,,,45,,,
,,마법게임랜드,2018-10-29,192891.647750154,457465.815060946,유통관련업,청소년게임제공업,,2026-05-03 22:35:06,I,03,폐업,,,,영어와 한자를 공부하는 영한마스터,119.47,,,,,,2018-10-29 17:47:04,,2014-05-08,,서울특별시 은평구 갈현동 396-8 2층,,,CDFF2241142014000002,3110000,,전체이용가,,"서울특별시 은평구 통일로 855-16, 2층 (갈현동)",03330,03,폐업,,,,,,,,50,,,
,,승리게임랜드,2020-11-03,193495.087270285,456352.147453321,유통관련업,청소년게임제공업,,2026-05-03 22:35:06,I,03,폐업,,,,오션레전드3 40대,132.91,,,,,,2020-11-04 09:40:07,,2015-05-21,,서울특별시 은평구 대조동 25-6 지층,,,CDFF2241142015000002,3110000,,전체이용가,,"서울특별시 은평구 불광로 7, 지층 (대조동)",03396,03,폐업,,,,,,,,40,,,
,,넷아레나게임센터 연신내점,2016-03-03,192891.647750154,457465.815060946,유통관련업,청소년게임제공업,,2026-05-03 22:35:06,I,03,폐업,,,,철권7 22대,119.47,,,,,,2016-03-04 08:40:35,,2015-05-27,,서울특별시 은평구 갈현동 396-8 2층,,,CDFF2241142015000003,3110000,,전체이용가,,"서울특별시 은평구 통일로 855-16, 2층 (갈현동)",03330,03,폐업,,,,,,,,,,,
,,금영동전노래,2019-03-27,192837.683859485,457357.936557304,유통관련업,청소년게임제공업,,2026-05-03 22:35:07,I,03,폐업,,,,금영퀴즈노래방 17대,95.52,,,,,,2019-03-27 13:05:27,,2015-06-08,,서울특별시 은평구 갈현동 456-5 3층,,,CDFF2241142015000004,3110000,,전체이용가,,"서울특별시 은평구 연서로29길 3, 3층 (갈현동)",03331,03,폐업,,,,,,,,,,,
,,로얄게임장,2015-08-17,193697.548096273,456437.101098654,유통관련업,청소년게임제공업,,2026-05-03 22:35:07,I,03,폐업,,,,트로이즈 40대,143.16,,,,,,2015-08-17 22:52:37,,2015-06-19,,서울특별시 은평구 대조동 14-19 3층,,,CDFF2241142015000005,3110000,,전체이용가,,"서울특별시 은평구 통일로 727-3, 3층 (대조동)",03397,03,폐업,,,,,,,,,,,
,근린생활시설,원더플스방,2022-03-31,192849.864544911,457345.038581061,유통관련업,청소년게임제공업,,2026-05-03 22:35:08,I,03,폐업,,,,playstation allstars bat(18),105,,3,,,,2022-04-13 16:57:52,,2016-02-18,,서울특별시 은평구 갈현동 456-33,,,CDFF2241142016000001,3110000,,전체이용가,일반상업지역,서울특별시 은평구 연서로 221 (갈현동),03331,03,폐업,,,,유흥업소밀집지역,,,,18,4,1,
,,짱구게임파크,2018-05-18,192973.882701916,457295.898778283,유통관련업,청소년게임제공업,,2026-05-03 22:35:08,I,03,폐업,,,,"스트라이커1945, 스트라이커Ⅱ, 스트라이커1945 Ⅲ, 테트리스, 라이덴화이터즈, 스노우브라더스2, 갈스파닉에스유",83.04,,2,,,,2018-05-18 17:41:04,,2016-03-07,,서울특별시 은평구 대조동 185-16,,,CDFF2241142016000002,3110000,,전체이용가,,서울특별시 은평구 연서로28길 7-4 (대조동),03385,03,폐업,,,,,,,,27,1,0,
,근린생활시설,신사게임랜드,2016-05-10,192016.428177758,455098.982607732,유통관련업,청소년게임제공업,,2026-05-03 22:35:08,I,03,폐업,,,,자연과바다 40대,108.1,,3,,,,2016-05-10 17:50:12,,2016-04-15,,서울특별시 은평구 신사동 20-11,,,CDFF2241142016000003,3110000,,전체이용가,준주거지역,서울특별시 은평구 은평로 23 (신사동),03423,03,폐업,,,,주택가주변,,,,40,4,1,
,근린생활시설,픽미,2020-08-01,192496.449574315,454034.625120471,유통관련업,청소년게임제공업,,2026-05-03 22:35:08,I,03,폐업,,,,"자이언트 캡처(3), 러브푸시(3)",17.5,,2,,,,2020-11-12 13:50:17,,2016-09-13,,서울특별시 은평구 응암동 599-39 홍인빌딩,,,CDFF2241142016000004,3110000,,전체이용가,근린상업지역,"서울특별시 은평구 응암로11길 10, 홍인빌딩 1층 (응암동)",03485,03,폐업,,,,유흥업소밀집지역,,,,6,3,1,
,근린생활시설,놀뽑기방,2017-11-02,192694.301077484,455930.710225553,유통관련업,청소년게임제공업,,2026-05-03 22:35:08,I,03,폐업,,,,,23.61,,2,,,,2017-11-03 09:52:55,,2016-09-27,,서울특별시 은평구 역촌동 20-4,,,CDFF2241142016000005,3110000,,전체이용가,일반주거지역,서울특별시 은평구 진흥로1길 57-1 (역촌동),03402,03,폐업,,,,주택가주변,,,,2,3,1,
,근린생활시설,뽑아방,2018-05-01,192817.477664135,457290.447803121,유통관련업,청소년게임제공업,,2026-05-03 22:35:09,I,03,폐업,,,,스마일 토이,57,,2,,,,2018-12-28 10:32:27,,2016-10-07,,서울특별시 은평구 갈현동 456-3,,,CDFF2241142016000006,3110000,,전체이용가,일반상업지역,서울특별시 은평구 연서로 215-1 (갈현동),03331,03,폐업,,,,유흥업소밀집지역,,,,12,2,,
,판매시설,브릭스,2020-03-19,192694.92374224,459461.236119623,유통관련업,청소년게임제공업,,2026-05-03 22:35:09,I,03,폐업,,,,"타임크라이시스4(1),정글헌터(1),더킹오브파이터즈98(1),질러퀴즈(1),테트리스(1),철권테그토너먼트(2),스트라이커1945(1),버블메모리즈(1),러브푸시(1),철권6(2),이니셜D5(1),hiddencatch5(1),giant catcher(4)",232.57,,9,,,,2020-03-20 13:29:48,,2016-12-01,,서울특별시 은평구 진관동 63,,,CDFF2241142016000007,3110000,,전체이용가,일반상업지역,"서울특별시 은평구 통일로 1050, 4층 (진관동)",03306,03,폐업,,,,기타,,,,34,11,2,
,,뽑아방,2018-04-11,192001.271821027,455595.889045616,유통관련업,청소년게임제공업,,2026-05-03 22:35:09,I,03,폐업,,,,티크레인,30,,4,,,,2018-04-11 16:08:01,,2017-01-20,,서울특별시 은평구 역촌동 78-77 B동 1층,,,CDFF2241142017000001,3110000,,전체이용가,,"서울특별시 은평구 갈현로 53, B동 1층 (역촌동)",03432,03,폐업,,,,기타,,,,6,5,1,
,근린생활시설,게임파크빌리지,2020-04-17,192859.357586305,457401.253093059,유통관련업,청소년게임제공업,,2026-05-03 22:35:09,I,03,폐업,,,,블스아이 외 27종,150,,,,,,2020-04-21 13:23:41,,2017-03-10,,서울특별시 은평구 갈현동 398-6 1층,,,CDFF2241142017000002,3110000,,전체이용가,일반상업지역,"서울특별시 은평구 통일로 855-9, 1층 (갈현동)",03330,03,폐업,,,,,,,,34,,,
,,뿌잉샵,2022-06-30,192645.593824414,455953.595028468,유통관련업,청소년게임제공업,,2026-05-03 22:35:10,I,03,폐업,,,,곰탱이,23.33,,,,,,2024-08-27 13:47:11,,2017-03-28,,서울특별시 은평구 역촌동 20-18 1층우측,,,CDFF2241142017000005,3110000,,전체이용가,,"서울특별시 은평구 역말로 64, 1층 우측호 (역촌동)",03402,03,폐업,,,,,,,,10,,,
,,즐겨뽑기,2019-07-30,192769.954778536,457246.100519207,유통관련업,청소년게임제공업,,2026-05-03 22:35:10,I,03,폐업,,,,"트윈크래프트, 마켓크래프트3",35.16,,,,,,2024-08-23 09:25:35,,2017-03-29,,서울특별시 은평구 갈현동 460-3 1층 우측,,,CDFF2241142017000006,3110000,,전체이용가,,"서울특별시 은평구 연서로 211-2, 1층 우측호 (갈현동)",03333,03,폐업,,,,,,,,11,,,
,근린생활시설,뽑기짱,2021-03-29,193086.939413424,456085.140341298,유통관련업,청소년게임제공업,,2026-05-03 22:35:10,I,03,폐업,,,,"럭셔리 자이언트 캐처, 럭셔리 러브푸쉬, 토이즈팝",25,,3,,,,2021-03-29 08:58:52,,2017-04-03,,서울특별시 은평구 대조동 179-48 1층,,,CDFF2241142017000007,3110000,,전체이용가,,"서울특별시 은평구 서오릉로 74, 1층 (대조동)",03395,03,폐업,,,,,,,,12,4,1,
,,뽑기방,2018-01-19,192011.104009245,455923.137327006,유통관련업,청소년게임제공업,,2026-05-03 22:35:10,I,03,폐업,,,,"조아조아윷놀이, 부키부키",26.4,,,,,,2018-01-19 13:00:52,,2017-04-18,,서울특별시 은평구 역촌동 54-6 1층,,,CDFF2241142017000008,3110000,,전체이용가,,"서울특별시 은평구 갈현로 85, 1층 (역촌동)",03430,03,폐업,,,,,,,,8,,,
,,일렉트로 게임,2019-04-05,192882.837727443,455340.54056388,유통관련업,청소년게임제공업,,2026-05-03 22:35:10,I,03,폐업,,,,마리오 카트  아케이드 지피2 외12종,55,,,,,,2019-04-05 09:11:50,,2017-04-18,,서울특별시 은평구 응암동 90-1 7층,,,CDFF2241142017000009,3110000,,전체이용가,,"서울특별시 은평구 은평로 111, 7층 (응암동, 은평이마트)",03461,03,폐업,,,,,,,,15,,,
,,뽑기대장,2022-01-28,192725.004062649,455581.711872667,유통관련업,청소년게임제공업,,2026-05-03 22:35:10,I,03,폐업,,,,뽀끼뽀끼2,30,,,,,,2022-01-28 15:08:37,,2017-04-20,,서울특별시 은평구 역촌동 37-1 1층,,,CDFF2241142017000010,3110000,,전체이용가,,"서울특별시 은평구 진흥로1길 23, 1층 (역촌동)",03407,03,폐업,,,,,,,,7,,,
,,Catch me,2018-09-19,,,유통관련업,청소년게임제공업,,2026-05-03 22:35:10,I,03,폐업,,,,"조아조아 윷놀이, 뽀끼뽀끼2, 스마일스토리2",51.2,,,,,,2018-09-19 10:18:03,,2017-04-27,,서울특별시 은평구 진관동 65 101동 112호,,,CDFF2241142017000011,3110000,,전체이용가,,"서울특별시 은평구 진관3로 21, 101동 112호 (진관동)",03301,03,폐업,,,,,,,,13,,,
,,인형뽑기방,2018-10-11,192300.908674547,455128.788804477,유통관련업,청소년게임제공업,,2026-05-03 22:35:10,I,03,폐업,,,,"미래스카이, 조아조아 윷놀이",26,,,,,,2018-10-11 10:19:10,,2017-05-02,,서울특별시 은평구 신사동 21-1 102호,,,CDFF2241142017000012,3110000,,전체이용가,,"서울특별시 은평구 은평로 52, 102호 (신사동)",03449,03,폐업,,,,,,,,7,,,
,,맹꽁이 노리터,2017-05-15,192871.349523365,457780.537795058,유통관련업,청소년게임제공업,,2026-05-03 22:35:11,I,03,폐업,,,,틀림그림찾기5 외 9종,161.11,,,,,,2017-05-16 08:43:50,,2017-05-08,,서울특별시 은평구 불광동 484-12 지하1층,,,CDFF2241142017000013,3110000,,전체이용가,,"서울특별시 은평구 통일로 890, 지하1층 (불광동)",03341,03,폐업,,,,,,,,10,,,
,,뽑기샵,2019-07-08,192247.027121314,455957.287254292,유통관련업,청소년게임제공업,,2026-05-03 22:35:11,I,03,폐업,,,,"럭셔리러브푸쉬, 두레박크레인, 멘토스, 트윈일성크레인",26.77,,,,,,2019-07-08 10:53:15,,2017-05-29,,서울특별시 은평구 역촌동 48-58 101호,,,CDFF2241142017000016,3110000,,전체이용가,,"서울특별시 은평구 역말로 23, 101호 (역촌동, 해창위너스빌)",03416,03,폐업,,,,,,,,8,,,
,,뽑기왕,2023-04-06,191913.922622151,454850.346061142,유통관련업,청소년게임제공업,,2026-05-03 22:35:11,I,03,폐업,,,,"스마일토이, 스마일스토리2",48,,,,,,2023-04-07 08:54:48,,2017-06-16,,서울특별시 은평구 신사동 40-30 1층,,,CDFF2241142017000017,3110000,,전체이용가,,"서울특별시 은평구 은평터널로 198, 1층 (신사동)",03441,03,폐업,,,,,,,,14,,,
,,뽑기의 신,2019-09-27,192812.253774617,459266.981388393,유통관련업,청소년게임제공업,,2026-05-03 22:35:12,I,03,폐업,,,,뽀끼뽀끼2 외 5,42.63,,,,,,2019-09-27 17:44:38,,2017-08-07,,서울특별시 은평구 진관동 72 105-2호,,,CDFF2241142017000018,3110000,,전체이용가,,"서울특별시 은평구 진관2로 29-21, 105-2호 (진관동, 드림스퀘어)",03306,03,폐업,,,,,,,02-387-9883,11,,,
